"Genre","Content","Audience","Income","RATING","ID"
"Drama","R",12083.45,20541.51,"Great",18926
"Comedy","R",13037.38,40836.79,"Great",18927
"Documentary","PG13",19555.16,38668.32,"Average",18928
"Action","PG13",11539.09,1656.86,"Average",18929
"Comedy","PG",29904.36,40042.98,"Great",18930
"Documentary","PG",35439.02,48339.03,"Average",18931
"Comedy","R",35028.32,27824.93,"Average",18932
"Drama","R",39658,16765.13,"Great",18933
"Action","R",28739.91,35420.32,"Average",18934
"Comedy","R",26567.81,38806.39,"Average",18935
"Documentary","R",17477.25,12851.91,"Average",18936
"Drama","PG13",7038.29,44574.63,"Great",18937
"Action","PG13",13885.76,26409.59,"Average",18938
"Drama","PG13",29071.86,35964.26,"Average",18939
"Drama","PG13",22168.05,14496.47,"Average",18940
"Documentary","R",30875.79,25028.62,"Average",18941
"Drama","PG13",24729.64,26792.37,"Average",18942
"Drama","PG13",5898.81,23072.08,"Great",18943
"Comedy","PG",1614.11,34403.39,"Great",18944
"Comedy","R",21826.4,36639.75,"Average",18945
"Action","PG13",37335.06,34260.88,"Average",18946
"Drama","R",5549.88,3241.27,"Great",18947
"Drama","R",27635.25,24012.48,"Great",18948
"Comedy","PG13",11396.56,4282.75,"Average",18949
"Action","R",35557.44,41955.47,"Average",18950
"Comedy","PG13",25159.48,14418.29,"Average",18951
"Action","R",23606.22,3391.14,"Average",18952
"Action","PG",25116.65,46229.35,"Average",18953
"Action","PG",4393.23,45684.96,"Great",18954
"Documentary","R",13837.78,19884.76,"Average",18955
"Documentary","R",13312.71,1838.45,"Average",18956
"Action","R",29101.36,27812,"Average",18957
"Documentary","R",556.35,23594.3,"Great",18958
"Action","PG13",23809.81,46150.32,"Average",18959
"Documentary","PG13",26110.09,43763.05,"Great",18960
"Action","R",5231.48,36123.48,"Great",18961
"Drama","PG13",14367.21,36699.87,"Great",18962
"Action","R",24082.42,449.95,"Average",18963
"Drama","R",26722.27,20346.45,"Great",18964
"Action","PG",21920.28,46525.51,"Great",18965
"Action","PG13",39922.61,32606.9,"Average",18966
"Drama","PG13",31274.2,11426.01,"Average",18967
"Drama","PG13",16316.84,38736.45,"Great",18968
"Action","PG13",11441.79,12200.82,"Great",18969
"Drama","PG13",13530.24,13558.67,"Average",18970
"Comedy","R",12847.95,33877.54,"Great",18971
"Comedy","PG",15543.02,38332.71,"Great",18972
"Action","PG13",25671.68,43544.36,"Average",18973
"Documentary","PG13",23138.02,4165.38,"Average",18974
"Action","PG",10357.67,23286.18,"Average",18975
"Comedy","PG13",33644.26,31881.09,"Average",18976
"Drama","R",7690.49,7497.1,"Great",18977
"Action","PG13",31787.96,32117.09,"Average",18978
"Drama","R",21060.33,2499.57,"Great",18979
"Drama","R",23067.49,1262.15,"Great",18980
"Documentary","PG",3050.97,8458.53,"Great",18981
"Drama","R",33943.4,5523.48,"Great",18982
"Comedy","PG",10445.55,43758.59,"Great",18983
"Comedy","PG",16949.22,21163.01,"Average",18984
"Action","R",15336.86,32102.52,"Great",18985
"Comedy","R",4071.69,9020.05,"Great",18986
"Comedy","PG13",24623.91,26557.13,"Average",18987
"Action","PG13",22566.35,33248.67,"Average",18988
"Comedy","PG13",3725.88,597.32,"Average",18989
"Action","PG",17763.26,46360.31,"Great",18990
"Action","R",17920.51,39058.73,"Great",18991
"Drama","R",7449.37,21126.11,"Great",18992
"Action","R",18404.36,27978.09,"Average",18993
"Action","PG",31391.31,30600.44,"Average",18994
"Comedy","R",3399.31,28468.36,"Great",18995
"Drama","PG13",12820.39,41055.71,"Great",18996
"Drama","PG",37280.14,23268.91,"Average",18997
"Drama","R",1479.07,18603.64,"Great",18998
"Comedy","PG",38383.55,31586.37,"Average",18999
"Drama","R",14458.27,19380.49,"Great",19000
"Drama","PG13",553.9,5527.65,"Great",19001
"Comedy","PG13",35528.87,27344.41,"Average",19002
"Action","R",31938.42,2003.81,"Average",19003
"Documentary","PG13",38238.49,43942.92,"Average",19004
"Comedy","R",5881.98,10159.08,"Average",19005
"Action","PG13",21900.33,26844.75,"Average",19006
"Comedy","PG13",7786.19,34146.75,"Great",19007
"Comedy","PG",20758.99,37189.17,"Average",19008
"Action","R",18996.52,8097.57,"Average",19009
"Action","PG",36256.05,2701.56,"Average",19010
"Comedy","R",24777.34,24625.7,"Average",19011
"Action","PG13",21267.7,5482.77,"Average",19012
"Comedy","PG",24932.5,15995.54,"Average",19013
"Action","PG13",21261.5,6674.41,"Average",19014
"Documentary","R",28054.27,13583.72,"Average",19015
"Action","PG",26876.99,48416.86,"Average",19016
"Documentary","R",31116.87,27922.55,"Average",19017
"Drama","R",35353.22,35283.31,"Great",19018
"Comedy","PG13",9133.41,8746.21,"Average",19019
"Comedy","PG13",11498.35,22373.78,"Average",19020
"Drama","PG",34574.46,45321.47,"Average",19021
"Drama","R",20704.72,44449.2,"Average",19022
"Comedy","R",9909.91,21374.21,"Great",19023
"Action","PG13",16400.88,10158.59,"Average",19024
"Documentary","PG13",5249.05,33117.49,"Great",19025
"Drama","PG",6337.52,33707.36,"Great",19026
"Action","PG",10512.59,41689.27,"Great",19027
"Drama","PG13",14427.62,27739.27,"Average",19028
"Comedy","PG",4836.4,15686.71,"Great",19029
"Comedy","PG13",18814.57,3601.91,"Average",19030
"Documentary","PG",25223.26,27954.46,"Average",19031
"Action","PG13",19608.79,7384.95,"Average",19032
"Action","PG13",13398.41,40184.52,"Great",19033
"Action","PG",37327.13,36445.86,"Average",19034
"Drama","PG",25061.73,1346.13,"Average",19035
"Documentary","PG13",38825.69,24689.85,"Average",19036
"Drama","R",36608.52,40594.48,"Great",19037
"Documentary","R",28326.94,6593.9,"Average",19038
"Action","PG13",22327.49,47664.4,"Great",19039
"Drama","PG13",5452.45,47772.99,"Great",19040
"Documentary","PG13",10932.66,37593.05,"Great",19041
"Documentary","R",33768.77,24962.22,"Average",19042
"Action","PG",38039.42,44602.24,"Average",19043
"Drama","PG13",37404.53,14264.42,"Average",19044
"Action","R",25331.32,40259.58,"Great",19045
"Drama","PG",9186.66,18935.5,"Great",19046
"Comedy","PG13",2483.04,49915.16,"Great",19047
"Documentary","PG",5176.04,4065.81,"Average",19048
"Documentary","R",39808.08,22646.03,"Average",19049
"Action","PG13",34710.12,47182.67,"Average",19050
"Action","PG13",17484.8,42188.49,"Great",19051
"Drama","PG13",9481.08,5283.99,"Average",19052
"Action","PG",5005.12,38393.24,"Great",19053
"Documentary","PG",22786.41,28919.45,"Average",19054
"Documentary","PG13",6895.49,8360.17,"Average",19055
"Action","PG13",35401.94,601.45,"Average",19056
"Drama","R",1588.3,44769.97,"Great",19057
"Action","PG",22015.21,39147.67,"Average",19058
"Action","R",14101.97,4815.77,"Average",19059
"Drama","PG13",26679.3,43736.85,"Average",19060
"Documentary","PG13",28733.51,11655.83,"Average",19061
"Action","PG13",4100.86,47357.6,"Great",19062
"Drama","PG",27752.79,5939.54,"Average",19063
"Comedy","PG13",39678.64,27578.92,"Average",19064
"Drama","PG",12965.31,34024.11,"Great",19065
"Drama","PG",24444,34909.77,"Average",19066
"Drama","PG13",16435.18,12707.35,"Average",19067
"Action","PG",34807.34,25193.87,"Average",19068
"Drama","PG13",13453.86,20511.55,"Average",19069
"Comedy","PG13",5350.59,37424.3,"Great",19070
"Documentary","PG13",28161.8,5576.18,"Average",19071
"Drama","PG13",34316.69,15395.28,"Average",19072
"Documentary","PG13",34250.58,7597.43,"Average",19073
"Comedy","PG",30434.43,21406.44,"Average",19074
"Documentary","PG",38987.37,5435.04,"Average",19075
"Documentary","R",1580.98,43213.57,"Great",19076
"Documentary","PG13",12855.08,47364.89,"Great",19077
"Drama","R",37241.39,35401.71,"Great",19078
"Documentary","PG",30243.4,17146.38,"Great",19079
"Action","PG13",10496.81,6400.14,"Average",19080
"Action","R",14637.92,15184.16,"Average",19081
"Action","PG",35352.23,33553.35,"Average",19082
"Documentary","R",31153.15,49720.59,"Average",19083
"Documentary","PG",13871.42,32790.97,"Great",19084
"Action","R",34211.85,46437.09,"Great",19085
"Action","PG13",31285.41,32790.94,"Average",19086
"Drama","R",27114.97,47699.81,"Great",19087
"Action","PG13",36080.91,17902.28,"Average",19088
"Drama","PG13",3637.08,19946.49,"Great",19089
"Documentary","R",12635.97,47468.62,"Great",19090
"Documentary","PG13",9164.32,26259.92,"Great",19091
"Drama","R",18030.39,35739.48,"Great",19092
"Drama","PG",3092.67,49920.15,"Great",19093
"Documentary","PG13",17625.69,33444.01,"Great",19094
"Documentary","PG",26566.78,26074.87,"Average",19095
"Comedy","PG",35887.07,9029.68,"Average",19096
"Drama","PG",32189.82,28802.37,"Average",19097
"Comedy","PG13",20819.32,13284.31,"Average",19098
"Comedy","PG",17598.11,23825.34,"Average",19099
"Drama","PG",2439.94,48216.34,"Great",19100
"Action","PG13",9887.7,26795.82,"Great",19101
"Comedy","R",9193.46,6816.31,"Average",19102
"Drama","PG13",5513.46,30785.28,"Great",19103
"Comedy","PG13",35218.23,39928.7,"Average",19104
"Comedy","PG",19596.25,40662.31,"Great",19105
"Comedy","PG",17321.67,41539.26,"Great",19106
"Documentary","PG",6138.58,29284.69,"Great",19107
"Documentary","PG13",24147.88,6309.76,"Average",19108
"Comedy","R",8071.34,13458.85,"Average",19109
"Documentary","R",14614,32767.28,"Great",19110
"Action","R",15163.82,4507.87,"Average",19111
"Drama","PG13",20813.93,30876.5,"Average",19112
"Comedy","PG13",34858.33,10267.54,"Average",19113
"Documentary","PG",4955.4,11669.76,"Great",19114
"Comedy","PG13",12648.95,9640.46,"Average",19115
"Drama","R",22150.87,47869.85,"Great",19116
"Comedy","R",28228.82,14198.85,"Average",19117
"Action","PG",31616.47,14338.02,"Average",19118
"Action","PG",37953.04,47127.78,"Average",19119
"Drama","PG13",462.02,39889.88,"Great",19120
"Drama","PG",25715.64,17239.66,"Average",19121
"Documentary","R",254.02,28580.11,"Great",19122
"Comedy","R",25379.63,15902.53,"Average",19123
"Documentary","PG13",4924.98,440.1,"Average",19124
"Drama","PG13",24586.55,1966.17,"Average",19125
"Comedy","PG",2806.59,8814.03,"Great",19126
"Drama","PG13",1436.23,31700.42,"Great",19127
"Drama","PG13",37715.16,32856.83,"Average",19128
"Documentary","PG13",25960.38,33520.84,"Average",19129
"Comedy","PG13",18875.39,39159.02,"Average",19130
"Action","R",6989.67,14286.71,"Average",19131
"Comedy","PG13",11134.47,44663.82,"Great",19132
"Documentary","PG",3685.56,18038.02,"Great",19133
"Documentary","PG",4348.15,15882.93,"Great",19134
"Documentary","R",6534.77,26017.92,"Great",19135
"Documentary","R",14482.63,1202.16,"Average",19136
"Comedy","PG",22124.98,48962.59,"Great",19137
"Documentary","PG",19321.62,40839.87,"Great",19138
"Drama","PG13",35699.96,24029.09,"Average",19139
"Documentary","PG",1185.94,18151.05,"Great",19140
"Action","PG13",17602.2,37692.04,"Great",19141
"Drama","PG",21793.66,21760.38,"Average",19142
"Drama","PG13",6582.56,29342.01,"Great",19143
"Documentary","PG",1178.17,5717.33,"Great",19144
"Drama","PG13",6575.96,37027.47,"Great",19145
"Documentary","PG",26883.7,29113.81,"Average",19146
"Documentary","PG13",9377.73,27946.69,"Great",19147
"Action","PG13",10001,46251.84,"Great",19148
"Comedy","PG13",19348.21,5201.63,"Average",19149
"Documentary","R",32914.26,26525.67,"Average",19150
"Drama","R",37538.88,47280.43,"Great",19151
"Documentary","PG13",38641.07,45558.33,"Average",19152
"Action","PG",1214.13,34135.07,"Great",19153
"Action","PG",35483.71,29589.81,"Average",19154
"Documentary","PG",18365.7,30237.77,"Average",19155
"Comedy","PG13",22482.06,34095.55,"Average",19156
"Comedy","PG13",31461.02,24418.65,"Average",19157
"Action","PG",29741.57,25666.84,"Average",19158
"Action","R",3386.48,18875.38,"Great",19159
"Action","PG13",20699.86,42161.89,"Great",19160
"Action","PG",7526.96,22060.73,"Great",19161
"Documentary","R",37638.43,9620.61,"Average",19162
"Documentary","PG13",16293.64,25906.28,"Average",19163
"Action","PG13",38082.87,20133.63,"Average",19164
"Drama","PG13",21057.07,15619.55,"Average",19165
"Comedy","PG",21506.94,46030.18,"Great",19166
"Comedy","PG13",29420.81,30467.18,"Average",19167
"Drama","R",8219.91,6687.07,"Great",19168
"Action","R",10234.25,10285.56,"Average",19169
"Drama","PG13",25825.51,39578.51,"Average",19170
"Action","PG13",18599,25135.01,"Average",19171
"Drama","R",33192.79,39961.08,"Great",19172
"Comedy","PG13",27386.21,19804.72,"Average",19173
"Drama","PG13",25546.6,44943.09,"Average",19174
"Drama","PG13",21343.01,25867.9,"Average",19175
"Drama","PG",17342.68,46343.88,"Great",19176
"Action","PG13",1262.48,19194.19,"Great",19177
"Drama","R",34308.03,13881.99,"Great",19178
"Documentary","PG13",25467.35,10867.95,"Average",19179
"Drama","PG",15073.87,35257.04,"Great",19180
"Action","PG",3647.41,7062.98,"Average",19181
"Comedy","PG13",11259.58,47815.28,"Great",19182
"Drama","R",34984.51,21071.34,"Great",19183
"Comedy","PG13",34351.97,15037.75,"Average",19184
"Comedy","R",29600.98,9791.87,"Average",19185
"Comedy","R",33292.34,11769.03,"Average",19186
"Drama","PG13",29215.19,42110.44,"Average",19187
"Action","PG",14419.58,30164.11,"Great",19188
"Comedy","R",31608.7,43688.51,"Average",19189
"Drama","R",4934.01,35839.59,"Great",19190
"Drama","R",21582.49,43800.87,"Great",19191
"Action","PG",35706.08,49023.45,"Average",19192
"Action","R",23777.97,19914.03,"Average",19193
"Action","PG",30096.13,39087.88,"Average",19194
"Drama","PG",7370.91,15364.19,"Great",19195
"Comedy","PG13",2859.03,31461.79,"Great",19196
"Drama","PG13",33287.52,18915.12,"Average",19197
"Documentary","PG13",18443.4,32294.06,"Average",19198
"Documentary","PG13",25622.87,30944.9,"Average",19199
"Action","PG",15395.64,18923.1,"Average",19200
"Drama","PG",32629.76,2921.14,"Average",19201
"Documentary","PG",37550.17,9146.45,"Average",19202
"Documentary","PG13",20803.59,39988.49,"Average",19203
"Documentary","PG13",38191.33,7966.64,"Average",19204
"Drama","PG",29040.31,34338.76,"Average",19205
"Documentary","R",30318.45,25930.74,"Average",19206
"Drama","PG",6039.68,23486.54,"Great",19207
"Documentary","R",11185.04,33604.39,"Great",19208
"Drama","PG13",19902.83,8669.49,"Average",19209
"Documentary","PG13",13365.26,15379.09,"Great",19210
"Comedy","PG13",25561.13,32519.53,"Average",19211
"Drama","PG",3643.5,27230.52,"Great",19212
"Comedy","PG",15250.26,38146.28,"Great",19213
"Drama","PG13",14577.31,6495.03,"Average",19214
"Comedy","R",20543.85,42956.76,"Great",19215
"Comedy","PG",35714.26,34371.35,"Average",19216
"Action","R",15303.23,47538.08,"Great",19217
"Drama","PG13",37127.07,25628.08,"Great",19218
"Action","PG",33479.73,39008.39,"Average",19219
"Drama","PG13",35585.96,17186.37,"Average",19220
"Documentary","PG",5376.67,12932.79,"Great",19221
"Drama","R",4631.13,15629.93,"Great",19222
"Documentary","R",26380.17,7096.19,"Average",19223
"Drama","PG13",10671.18,18574.46,"Average",19224
"Drama","PG",26300.3,28325.09,"Average",19225
"Documentary","R",19295.23,38353.04,"Average",19226
"Comedy","R",5650.77,11120.4,"Average",19227
"Documentary","PG13",3139.45,14342.13,"Great",19228
"Documentary","R",8288.52,40218.94,"Great",19229
"Comedy","R",4921.16,5219.81,"Average",19230
"Comedy","R",13664.92,2259.69,"Average",19231
"Documentary","R",11312.69,26710.25,"Great",19232
"Documentary","PG",32543.33,11605.33,"Average",19233
"Drama","PG13",28073.35,33782.55,"Average",19234
"Action","PG",31081.76,44195.12,"Average",19235
"Action","PG13",9520.2,19158.96,"Great",19236
"Action","PG",11452.93,22903.32,"Average",19237
"Drama","PG13",13925.77,4373.94,"Average",19238
"Drama","R",3419.1,39208.1,"Great",19239
"Comedy","PG13",3794.1,20700.7,"Great",19240
"Action","R",23139.14,29372.58,"Average",19241
"Comedy","PG13",1472.18,23499.86,"Great",19242
"Comedy","R",26291.16,25019.62,"Average",19243
"Comedy","PG13",22966.18,6082.4,"Average",19244
"Documentary","R",12470.46,32650.55,"Great",19245
"Action","R",5674.81,35447.3,"Average",19246
"Drama","PG13",11144.32,36208.74,"Great",19247
"Documentary","R",30738.26,9898.36,"Average",19248
"Documentary","R",25909.4,7267.15,"Great",19249
"Documentary","PG13",12076.02,335.02,"Average",19250
"Comedy","R",33078.87,28939.95,"Average",19251
"Documentary","PG13",3475.75,6238.25,"Average",19252
"Action","PG13",18027.62,14954.67,"Average",19253
"Comedy","PG",10753.48,38569.77,"Average",19254
"Comedy","PG",19626.87,15196.12,"Average",19255
"Drama","R",24705.54,3313.47,"Great",19256
"Comedy","PG13",8217.53,46071.46,"Great",19257
"Action","R",38762.25,38451.16,"Average",19258
"Drama","PG13",3952.86,4090.13,"Great",19259
"Drama","R",6331.72,20796.28,"Great",19260
"Action","PG",34664.41,44032.71,"Average",19261
"Drama","R",26186.19,32941.12,"Great",19262
"Comedy","PG13",29257.93,37223.81,"Average",19263
"Drama","PG",23111.03,14710.24,"Average",19264
"Documentary","R",21860.83,37048.88,"Average",19265
"Documentary","PG13",19291.22,11738.25,"Average",19266
"Action","PG",9974.45,33539.28,"Great",19267
"Documentary","R",1838.83,44483.99,"Great",19268
"Action","R",12593.48,17129.29,"Average",19269
"Comedy","R",400.79,31689.68,"Great",19270
"Action","PG13",35399.58,13552.67,"Average",19271
"Action","PG13",11835.45,22844.55,"Great",19272
"Drama","PG",30114.46,3872.29,"Average",19273
"Comedy","PG13",5300.5,24903.96,"Great",19274
"Comedy","PG13",39093.62,45057.59,"Average",19275
"Comedy","PG13",17365.38,14162.04,"Average",19276
"Comedy","PG13",33792.38,23647.28,"Average",19277
"Drama","PG",1595.05,14502.67,"Great",19278
"Action","PG13",13353.47,39557.71,"Great",19279
"Action","R",1889.17,29509.1,"Great",19280
"Documentary","R",38484.5,13181.68,"Average",19281
"Comedy","PG13",9993.19,18511.58,"Average",19282
"Documentary","PG",27645.39,14838.02,"Average",19283
"Action","R",14594.18,42065.23,"Great",19284
"Documentary","PG",7957.25,38241.05,"Great",19285
"Comedy","R",17205.95,43467.44,"Great",19286
"Comedy","PG13",3496.3,8682.23,"Great",19287
"Documentary","PG13",36120.99,6765.1,"Average",19288
"Comedy","PG",13506.21,18722.05,"Average",19289
"Comedy","PG",36382.95,6933.67,"Average",19290
"Comedy","R",924.61,39247.1,"Great",19291
"Drama","PG",9902.29,44840.23,"Average",19292
"Documentary","PG13",36952.78,39672.06,"Average",19293
"Action","PG",10846.59,7242.51,"Average",19294
