GrromMB,BrideMB,GroomInc,BrideInc,Outcome
INTP,ISTJ,43923.43,52657.16,Failure
ISTP,ESFP,38362.22,42315.42,Success
INFP,INTJ,62961.47,47492.86,Success
ENFP,ENFP,43736.83,58317.38,Success
ESFP,ISFP,81656,39661.42,Success
ISTJ,ISTP,98856.61,80951.08,Failure
ENTP,ISTJ,78419.94,35297.77,Failure
INTP,ESFJ,95973.44,62395.35,Success
INFJ,ESTP,67126.18,48523.99,Success
INTJ,ISFP,51473.66,71636.55,Failure
INFJ,INTP,87233.44,43647.26,Failure
ENFJ,ESFJ,43001.82,58992.25,Success
ENTP,ENTJ,30131.25,91622.23,Failure
ENTP,ENFJ,90402.68,85116.27,Failure
ENTP,ISFJ,74522.55,98695.28,Success
ENTJ,ISTP,75248.86,95598.51,Failure
ISTJ,ISFJ,55786.98,90760.32,Success
ESFJ,ESTP,62173.46,47320.68,Success
ENFP,INTP,55289.4,91024.69,Failure
ENFJ,ISTJ,89485.7,97103.03,Failure
ISTP,INFJ,82214.48,94397.29,Failure
INTP,ESFP,49175.42,40881.58,Success
ENTP,ESFP,73143.96,43431.24,Success
INFJ,ISTJ,34074.29,98553.23,Failure
ENTP,ISTP,81878.67,81834.12,Failure
ENTP,ENFP,67825.66,35347,Failure
INTJ,INFJ,84201.91,97900.16,Success
ENFJ,ESTJ,38765.98,35730.73,Success
ENTJ,INFP,58414.62,48837.38,Failure
INFJ,ENFP,72027.95,76849.95,Failure
ISFP,ISFP,74249.31,93932.83,Failure
INTJ,ENTJ,42510.32,94141.6,Success
INFP,ENTJ,70842.56,46302.49,Success
ESTP,ISTP,64093.4,78280.28,Failure
INTJ,INFJ,65110.93,36226.62,Success
ENFJ,ENFP,73550.81,80481.11,Failure
INFJ,ENFP,55145.24,49062.57,Success
INTJ,ESTJ,91260.19,46704.41,Failure
ENTP,INFP,36008.45,41082.26,Success
INTP,INFJ,66715.29,38500.04,Success
ENFP,INFJ,92052.24,31466.29,Success
ENFJ,ESFJ,41454.27,82591.43,Success
INTP,ENTJ,42495.33,84227.59,Success
ISFJ,ESTJ,40918.93,94332.75,Failure
ISFJ,ESFP,44485.72,53869.34,Failure
INFP,ENFJ,60940.35,39163.87,Failure
INTJ,ENFJ,87272.28,60219.82,Failure
INTJ,ENTP,92783.15,44000.86,Success
ESFJ,ESTJ,49185.28,46544.64,Success
ESTJ,ESFJ,76677.19,63070.6,Success
INTP,ESFP,57452.8,91598.16,Success
ISTP,ENTJ,31895.81,39368.19,Failure
INTP,ENTJ,64398.47,95978.51,Success
ESTJ,ENTP,57007.07,38275.77,Success
ISTP,ENTP,46547.46,48707.68,Failure
ISTJ,ESTP,35510.31,96539.91,Failure
INTJ,INFP,79302.89,30434.36,Failure
INFJ,ENFP,42468.01,99799.23,Success
ENFP,INTJ,84041.27,56297.68,Success
INFJ,ENFJ,97053.41,88610.05,Failure
ENTJ,INFJ,54412.7,35163.29,Failure
ENFJ,ISFJ,97697.25,38184.66,Failure
ENTP,INTJ,71468.68,82312.03,Success
ISFP,ESTP,45962.34,79418.07,Success
ISFP,INFP,49400.05,60321.98,Success
ENTJ,ISFP,66571.04,43394.9,Failure
ISTJ,ESFJ,76978.99,89538.84,Failure
ESFP,ESFP,50112.57,44408.39,Success
ENTP,ESFJ,91861.5,99289.32,Success
INTJ,ENFP,69513.76,30844.25,Failure
ENTJ,ESFP,78441.95,84047.21,Success
ISTP,ISTJ,71347.96,85890.33,Failure
ISTP,ESFP,74981.7,42829.21,Success
ESFP,ENTP,47488.91,61047.85,Failure
ESTJ,ESTP,56548.5,66050.47,Success
ISTP,ESTJ,77916.13,59690.32,Success
ISTJ,ISTJ,71646.78,64447.96,Success
INFP,INTJ,86393.39,53170.96,Success
INFJ,INFJ,70482.98,56278.85,Success
ESTJ,INFJ,87991.82,61829.25,Success
ENTP,ENTP,46647.75,97640.5,Failure
ESFJ,INTJ,78910.49,76875.13,Failure
INFP,ISTJ,84362.27,87555.13,Success
ISFJ,INTP,96905.33,46401.98,Failure
ESTJ,ESFJ,58056.16,39987.99,Success
ESFP,ENFJ,39868.46,30144.95,Failure
ISTP,INFJ,30997.16,90413.86,Success
INFP,ISTJ,79464.53,35622.91,Success
ISFJ,ISTP,68995.1,41991.33,Failure
INTJ,ENFP,42454.53,85366.97,Failure
INTJ,ENTJ,94385.06,36998.88,Success
ESTJ,INFJ,53229.32,94240.36,Failure
ENFJ,INFP,80413.71,90967.55,Failure
ENFJ,ESTP,73518.65,40386.27,Failure
ESTJ,INFP,95058.92,32788.71,Failure
ESTJ,ESTJ,93123.67,57592.21,Failure
ISTJ,ISTJ,42627.91,84335.34,Success
ISFP,ISTP,46066.82,84731.89,Success
ESFP,INFJ,34329.3,40151.45,Failure
ISFJ,ENTJ,70359.6,97352.16,Failure
ISFP,ISFP,66861.4,79578.73,Failure
ENFJ,ENTP,35457.69,52718.58,Failure
ESFJ,ESTP,91956,54168.55,Success
ENFP,ESFP,43829.86,84690.57,Failure
ENFJ,ESFJ,48290.16,35214.43,Success
ESTJ,ESFJ,72116.22,43623.14,Success
INFP,ISFP,59184.82,40540.14,Failure
INTJ,ISFJ,76226.79,51730.48,Failure
INTP,ENTP,65943.11,63683.52,Failure
INTP,ESTP,38492.65,71896.24,Success
ESTJ,ENFP,85425.8,57628.78,Success
ENTJ,ESTJ,63976.35,73046.61,Success
ESFP,ISTP,99544.13,72734.52,Success
ESFP,INFJ,74251.22,84109.83,Failure
ISTJ,ENTP,97701.46,58178.52,Success
ISTJ,ENFP,69522.62,43150.13,Failure
ESTJ,INFP,61108.63,87028.67,Failure
ESFP,ENFP,82791.72,32438.82,Failure
ISTJ,ISTP,92832.17,76095.78,Failure
ISFP,ISFP,54256.25,39366.63,Failure
ENTJ,INTP,34310.79,44839.42,Success
INFJ,INFP,77157.07,76444.27,Success
ISTP,ISFJ,64294.59,73344.74,Success
ESFJ,INFJ,99723.91,63993.19,Failure
INTP,INFP,83821.92,41118.89,Success
ISFP,ESTP,83924.14,76492.2,Success
ISFJ,ENTJ,39833.57,87502.9,Success
ISFP,ENTP,49662.43,82382.25,Failure
ISTP,ENTJ,73868.25,94247,Success
ESFP,INFP,41556.04,32137.52,Failure
INTJ,INFJ,93598.21,37028.06,Failure
ENFP,INTP,55790.31,37350,Failure
ENTJ,INFJ,62720.37,83369.08,Success
ISTJ,ENTP,47655.36,70910.99,Success
ENFP,ISFP,60605.46,61400.08,Failure
ISTP,ISTP,66348.53,55058.67,Failure
ENTP,ISFJ,97271.56,48968.15,Success
ISFJ,ENFJ,92980.87,75959.18,Failure
ISFJ,ESTP,90913.31,50878.56,Failure
ISFJ,INFJ,68563.67,54921.58,Success
ENFJ,ESFJ,50450.45,45831.13,Success
ESTJ,ENTP,62604.54,42180.3,Success
ISFJ,ISTP,43299,95241.13,Failure
ISFP,ISFJ,33274.09,90132.44,Success
ISTJ,INFP,44973.66,30060,Failure
ENFP,ISFJ,83167.19,64823.27,Success
ISTJ,ISFJ,50793.07,80955.59,Success
ISFP,ISTJ,73342.29,46094.52,Failure
ENTJ,ENFJ,86308.31,51668.31,Failure
ISTP,INFP,38791.22,50725.51,Success
ENTJ,ISTP,92229.57,88231.67,Success
ISTP,ENTJ,89369.08,54932.45,Success
ENFP,ISFP,42472.63,45935.71,Failure
ENFJ,ISTP,40415.71,85276.7,Failure
ISTJ,ENFP,55016.9,77944.56,Failure
ENTP,ISTP,94733.84,68999.11,Success
INFJ,ESTJ,89062.37,98852.86,Success
ISFP,ISTP,54329.42,44447.83,Success
INFJ,ISFJ,52416.27,86781.32,Success
INFP,INFJ,80526.33,56206.7,Failure
ISTP,ISTJ,58414.56,90015.45,Success
ESTJ,ESTP,53224.45,94350.92,Failure
ISTP,INTP,84759.38,96248.5,Failure
ESTP,INTJ,67700.65,77277.95,Failure
INTJ,ENFP,64442.12,95661.91,Success
ISTJ,ENTP,94827.94,96971.4,Success
ESFJ,ESFJ,42107.61,62502.07,Failure
ESFJ,INTJ,46432.41,72117.9,Failure
ESTJ,ESTP,72287.93,99956.32,Success
ENFJ,ISFJ,90190.88,52280.71,Failure
ENFP,ENFJ,39531.38,85726.05,Failure
INTJ,ENFJ,90532.55,88503.91,Failure
ISFP,INFJ,37402.73,65431.22,Failure
ISTJ,ESTP,89741.66,31851.43,Failure
ESTJ,ENFJ,84214.68,62713.12,Failure
ISTP,ISTJ,97339.52,87219.87,Failure
ENTJ,ENTJ,78318.96,55649.63,Success
ISTP,ESTP,97961.35,53805.72,Failure
ESTP,ESTJ,95987.01,45713.52,Failure
ENTJ,ISTJ,78233.95,89953.04,Failure
ISFJ,ESTJ,66876.42,89069.58,Success
ENFJ,INFP,81531.48,40700.44,Success
ISTP,INFP,96821.81,76349.43,Success
ENTJ,INTJ,68480.75,97181.11,Success
ENFJ,ESTJ,91107.61,68703.21,Success
ISTP,ISTJ,38027.38,96153.82,Failure
ESFJ,ESFJ,40689.26,87638.16,Failure
INTP,ENTJ,42736.75,46230.84,Failure
INFJ,ISTJ,59657.29,82842.25,Failure
ISTJ,ISFJ,97827.82,64327.46,Success
ISFJ,ESFJ,91728.85,58706.9,Failure
ENTJ,ENTP,34278.47,69568.14,Success
ENTP,INTP,68021.17,43596.23,Failure
ENFP,ESFJ,38156.48,47894.31,Failure
ESFP,ESFP,61565.29,68052.73,Success
ESFJ,ESFP,97700.94,46755.52,Success
ENFJ,ISTP,38859.61,96844.39,Failure
ISFJ,ISTP,88996.54,75070.45,Success
ENFP,INFP,95436.78,43474.22,Failure
ESTJ,ENTJ,69539.11,40370.32,Failure
ENFP,ISFJ,88502.36,69412.3,Success
INFP,ESFJ,40893.62,34985.17,Success
ESTJ,ENFJ,68083.53,99251.77,Success
INTP,INFJ,93565.13,97170.62,Success
ESFP,ISTJ,93774.07,82849.1,Failure
ENTP,ISTP,49456.59,42733.98,Failure
ENFP,ISFP,65092.69,63848.8,Failure
ISFP,INTJ,81976.97,72828.3,Failure
ENTJ,INFJ,54577.71,87535.6,Success
ISFJ,INTP,58637.92,51054.39,Success
ENTP,ISFJ,71992.33,68768.37,Failure
ESTP,ESTJ,39157,34510.22,Failure
INFJ,INTJ,54772.43,71027.54,Failure
INFJ,ISFJ,36136.25,57944.18,Success
ESTP,INFP,82324.49,68980.09,Failure
ISTP,ISFP,38851.63,67005.25,Failure
INTP,ISFJ,65469.76,31456.58,Success
ENTJ,ENTP,82352.22,60743.82,Success
ISFJ,ENTJ,56425.29,35347.28,Failure
ESFJ,ENFJ,58364.65,85873.47,Success
INFP,ISFP,43785.06,68674.02,Success
ESTP,ENFJ,33059.48,60875.7,Success
ESTJ,ESFP,87751.8,85508.01,Failure
ESFP,INFP,55144.11,82064.92,Success
ENTP,ESTP,31135.57,84341.93,Success
INFJ,ESTP,82924.55,56587.64,Failure
ENFJ,ISFJ,91998.46,48610.05,Failure
INTP,ESTJ,42597.25,98025.41,Success
ISTJ,ENFJ,50693.69,42501.57,Success
ISTP,ISFP,92782.44,43135.87,Success
ENFJ,ENTJ,37742.47,43226.23,Failure
ISFJ,INTP,99151.06,72333.34,Success
ISFP,ISTJ,88221.78,42322.79,Success
INTJ,ENTJ,91883.68,38394.6,Success
INTP,INFP,90839.99,85483.2,Success
ENFJ,INFP,59889.3,68367.27,Success
INFP,INFP,42312.49,95264.98,Failure
ENTJ,ENTP,48427.29,85451.01,Failure
ISTP,ESTP,75239.88,45854.44,Failure
ENFP,INTJ,66663.62,57153.74,Failure
ISTP,ENFJ,93910.8,71025.49,Failure
ISFJ,ISFP,61775.74,51618.33,Failure
ENFJ,ISTJ,52874.55,74013.92,Success
ESFP,ENFP,40774.63,81311.92,Failure
ISTJ,INFP,97049.16,93231.4,Failure
ISFP,ISFJ,53836.63,45710.9,Failure
ENFJ,ENFJ,68970.6,80592.66,Failure
INFJ,ISFJ,33087.92,91021.19,Success
INFP,ENTJ,80589.63,85868.03,Success
INFJ,ISFP,45674.2,50192.59,Success
INTJ,ENTP,77041.82,97924.42,Success
ESTJ,INTP,72118.2,30915.2,Failure
INFP,ISFP,81614.16,63748.22,Success
ESTP,INFJ,55503.92,94331.33,Failure
ESTJ,ENTJ,69693.06,70693.58,Failure
ESTP,ESFP,55338.65,46493.95,Success
ISFP,ENTJ,54153.94,59765.46,Success
ENTP,ISTP,53199.89,86839.19,Success
ISTJ,INTJ,59317.89,89607,Success
ISFP,ESTJ,95360.71,41940.32,Failure
INFJ,ENTP,66080.98,81864.8,Success
INFJ,ISTJ,71968.86,61950.81,Success
ENFJ,INTJ,34549.37,92255.6,Failure
ENFJ,INFJ,41868.13,85563.89,Success
ENFJ,INFP,38389.54,38580.46,Failure
ISFJ,ISFJ,44517,91500.64,Failure
INTJ,INFP,36036.9,74804.75,Failure
ISFJ,ESTP,51944.61,63854.17,Success
ESFJ,ENTJ,67773.14,57090.2,Success
INTP,INFP,74007.52,58084.71,Success
ENFP,ISFJ,91494.68,58558.53,Failure
INTJ,INTP,93196.51,35554.09,Success
INFP,ESTJ,66353.29,37140.19,Success
ENFP,ESTP,81568.18,91390.57,Failure
ESTJ,ENFJ,79233.18,65418.52,Failure
ISFP,INTP,31884.65,69379.71,Success
ENTJ,ENFJ,41540.85,98712.31,Success
ENFJ,INTP,86751.06,55202.44,Failure
INFP,ESTJ,69251.34,46677.54,Success
INTP,INTJ,42522.48,58606.36,Failure
ESTP,ISTJ,41233.64,80239.96,Success
INTP,ISFP,77119.81,47794.31,Success
INFP,ISFP,66419.16,43250.52,Failure
ISFP,ESTJ,67162.7,63260.45,Success
ESFP,ENFJ,82767.19,32485.46,Failure
ENTP,ESTJ,86935.35,40546.65,Failure
INTP,ISTJ,65980.95,63382.37,Success
ESTJ,INTJ,59610.12,63332.49,Success
ESTP,ENTJ,42980.16,38508.92,Failure
ISFP,ISFJ,71581.15,96938.73,Success
ESFJ,ISFP,38398.77,56831.51,Success
ISFP,INFP,44095.76,94970.15,Success
ISTP,ISTP,96747.76,99027.11,Failure
ISFP,INTJ,82045.65,84679.98,Success
ESTJ,ISTP,55372.47,31956.18,Failure
INFP,ENFP,45577.1,35982.88,Failure
ENTP,ISTJ,81172.59,48993.68,Failure
ESTP,ENTP,79078.58,77920.63,Failure
INFP,INFJ,93764.23,81911.19,Success
ENTP,INTJ,37940.55,57214.14,Failure
ENFJ,ENFP,87920.82,89875.53,Success
ESFP,INFJ,44682.88,75354.62,Success
ESFJ,ESTP,64188.5,95187.81,Success
ESFJ,INFP,89170.58,30415.72,Failure
ESTP,INFP,93663.25,79036.21,Success
ENTJ,ENFJ,98915.01,35905.77,Failure
ENTP,ISTJ,61425.45,64687.1,Failure
ESFJ,INTJ,40527.1,95186.04,Failure
ESFJ,ESFJ,85870.68,30819.73,Success
INFP,ESFP,53390.32,66629.13,Success
ESFP,ISTP,83138.27,31924.17,Success
ENFJ,INFJ,81034.37,42773.88,Success
INFJ,INFJ,68745.14,48427.2,Success
ESFJ,INFP,65479.03,91163.39,Success
ENFJ,ISFJ,71196.93,79165.21,Failure
INTJ,ENTP,89252.37,51049.83,Success
INTP,ENFP,95509.92,34543.97,Failure
INTP,ESFJ,85387.11,92975.19,Success
ENTJ,ENTJ,45150.78,33937.62,Failure
ESTP,INTP,39772.59,67155.73,Failure
ENTJ,ISTJ,43631.04,60162.67,Success
ENFP,ISTP,69578.54,35954.04,Success
INFJ,ISTJ,46845.95,49539.41,Failure
ISTP,ISFP,77103.39,96151.56,Failure
ISFJ,INTP,55613.27,94077.03,Failure
ISTP,ENFJ,33385.96,95647.12,Failure
ISTJ,ESTP,65348.87,88999.45,Failure
ESFP,ENTP,97472.94,33550.14,Failure
ESFJ,INTP,52564.02,38940.51,Success
ISTJ,ESTP,49372.08,49827.44,Success
ESFJ,INTP,46442.35,69036.56,Failure
ENFJ,INFP,54034.57,96368.13,Failure
ESTJ,ESFJ,51206.18,77403.54,Failure
ESFP,INFJ,77996.19,83219.18,Failure
INFP,ENTP,66669.75,78933.47,Failure
ESFP,ENFP,40583.91,47726.9,Success
ENFP,INFP,84760.25,72897.14,Failure
INFP,ESFP,65551.05,63782.29,Failure
ISTP,ISFP,81560.39,58190.11,Success
ENFP,ESTJ,32558.41,35310.73,Failure
INFP,INFJ,54637.72,74442.8,Failure
ISFP,INTJ,32159.21,57610.16,Success
ENFP,ISTP,44152.73,82448.99,Failure
ESFP,ISTJ,44377.78,38277.4,Success
ISFP,ENFJ,76808.2,47213.81,Success
INFP,ESTP,32245.41,68675.26,Success
ISFJ,ISTP,44306.91,84569.56,Success
ENTJ,ISFJ,90432.11,79768.56,Success
ESFP,ENTP,51223.64,85291.4,Failure
ENFJ,ESTJ,48725.4,48186.48,Success
ISFJ,INTJ,75123.93,47987.2,Failure
ENTJ,ESFP,61160.77,61159.2,Failure
ISTJ,ENFP,46207.18,47116.46,Failure
ISFP,ESTP,47440.64,82276.45,Success
ESFP,ISTP,71146.09,95005.5,Success
ENTJ,ISTP,51353.49,75871.62,Success
ISFJ,ISTJ,82740.06,75950.85,Failure
ENTJ,ENTJ,69862.7,97772.58,Success
ESTP,ENTP,65203.12,68439.06,Failure
ENTJ,INTJ,85314.41,39790.04,Success
INTP,ENFP,69588.12,66320.99,Success
INTJ,ESTJ,47394.91,66168.11,Failure
ESTP,ENTJ,55727.79,44416.77,Failure
ENTJ,ESFJ,78841.3,54532.52,Success
ENFP,INFJ,42650.13,33311.46,Success
INFP,ENTJ,60281.32,69971.18,Success
INTP,ENTJ,79228.48,70055.14,Success
ESFP,ESFJ,74383.52,35581.53,Success
INTP,INFJ,38341.48,89699.49,Failure
ENTP,INTP,93305.84,49302.79,Success
INFP,INTP,96047.67,43593.82,Failure
ESFP,ISTJ,62041.6,54828.62,Success
ESFJ,ENTJ,37797.2,32964.49,Failure
ISTP,ESFJ,83765.36,31458.43,Failure
ISTP,ISTJ,72786.61,79077.59,Success
ENTP,INTJ,81934.21,30212.07,Failure
ENFP,ISFP,70375.76,44284.34,Failure
ENTP,ESTJ,37611.7,58453.92,Success
ESFJ,ENFJ,33484.26,55927.8,Success
ESFP,INFP,33807.46,71360.9,Failure
ENFP,INTJ,95603.38,66059.79,Success
ENFJ,INTP,81707.28,80516.91,Success
ESTJ,ESFJ,34550.51,72385.31,Success
ESFP,ENTP,83394.16,63505.77,Failure
ENTJ,INFJ,41421.25,87105.52,Failure
ISFJ,ESFJ,78745.73,58518.46,Failure
ENFJ,ENTP,69146.98,33563.75,Failure
INFP,INTP,45514.98,46467.37,Failure
ENTJ,INFP,84969.93,50844.3,Failure
ENTJ,ENFP,63288.56,79425.09,Success
INTJ,ESTJ,99744.23,45177.88,Failure
ESTJ,ISTJ,50182.03,53792.62,Failure
ENFJ,INFJ,56659.37,96671.53,Failure
ENFJ,ISFP,81467.31,59463.73,Success
ESFP,INFJ,43211.99,76768.24,Success
ISTJ,ENTJ,39549.67,86123.29,Failure
ENFP,INTJ,61271.07,60673.73,Success
ISTP,INTP,56578.22,87601.99,Failure
ENTP,ESTJ,86940.2,61083.35,Failure
ESTP,INFJ,78318.27,93294.8,Success
ESFP,INFP,40900.8,56237.78,Success
ESTJ,ISTP,57757.24,59456.36,Failure
ENTJ,ISFP,74144.98,45853.1,Success
ISFP,ESTJ,54465.31,86594.7,Success
INTP,INFJ,61592.54,84767.27,Failure
ESFJ,ENTJ,90057.2,65335.17,Success
ENFP,ISTP,33274.57,42686,Failure
ISFJ,ENFP,81079.61,81051.88,Success
ESTP,INTP,37455.6,34354.33,Success
INFJ,INFP,54717.17,41304.37,Failure
ESTJ,ENFP,39471.19,31540.66,Failure
ESFP,INFJ,31334.38,36970.04,Success
ISTJ,ISFJ,39888.41,38233.36,Failure
INTP,ENFP,75131.63,80396.1,Success
ENFP,ESTP,91894.21,53702.77,Failure
ISFJ,ISFJ,63949.25,78492.39,Success
ENTJ,ESFJ,81312.07,75759.9,Failure
INTJ,ENFJ,36567.25,43343.35,Success
ESTJ,INFP,85180.49,58936.32,Failure
ISTJ,ISTJ,75168.75,96384.99,Failure
ISFP,ISFP,73332.56,81633.77,Failure
ISTJ,ISTJ,31162.66,83026.83,Failure
ESTJ,ENTP,51134.21,50683.42,Success
INTJ,ESFJ,91364.4,53501.7,Failure
ESFJ,ENTP,87679.97,91859.77,Success
ENFJ,ESFP,62243.47,79678.8,Failure
ESTJ,ENFP,89000.37,78065.46,Failure
INTJ,INTP,91994.99,34297,Success
ESTJ,ENFP,76601.39,61730.42,Failure
ISFP,INFJ,78827.63,74379.97,Success
ENTJ,ISTP,98320.15,73390.65,Failure
ISFJ,INFJ,88719.6,33618.09,Failure
ESTP,ISTP,40344.58,70921.48,Success
INFJ,ESFP,54091.17,34492.09,Success
INFJ,INTJ,92331.25,55976.37,Success
INTJ,ESFJ,74216.44,41936.1,Success
ENTP,INTP,32159.83,83914.77,Failure
INTJ,ESTJ,37499.85,42291.7,Success
INTP,ESFP,82581.69,50324.31,Success
ESFP,ESTP,88908.22,33045.44,Failure
INFJ,INTP,92446.53,92658.71,Failure
ESTP,ESFJ,40262.92,80136.32,Success
INTP,ESFP,76506.8,72719.17,Failure
ISFJ,ENTP,50983.11,97130.79,Success
ESTP,ESFP,84218.72,33750.25,Failure
ESFJ,ISTP,56522.33,68963.16,Failure
ISFP,ENFJ,60940.75,63521.4,Success
ENFP,ESTJ,94661.72,51131.63,Success
ENFJ,ESFJ,37591.87,83642.83,Failure
ENTP,ISFP,57945.69,69809.45,Failure
ISTP,ISFJ,62880.37,95501.28,Success
INTJ,ISFJ,86029.64,95336.94,Failure
INFJ,INFP,70816.05,99923.06,Failure
INFJ,ESTP,99255.65,78516.5,Failure
ESFJ,ESTP,50685.89,47778.73,Failure
ENTP,ESTJ,91738.65,91293.14,Failure
INTJ,ISTJ,37457.84,61235.23,Success
ESFJ,ISFP,39290.5,64655.02,Failure
ESFJ,INFP,52720.99,60438.45,Failure
ESFP,INFJ,33827.13,68072.29,Failure
ENTJ,ISTJ,80023.14,58485.71,Failure
ENTJ,ENFP,69862.07,43254.18,Failure
ESTJ,ISTJ,90548.49,77496.97,Failure
ENTP,ISTJ,45864.67,99717.45,Failure
ISTP,ENTJ,61233.96,64220.52,Success
INFP,ENFP,96554.56,43111.78,Failure
ESFJ,ENFP,70998.03,55447.7,Failure
INTJ,INTJ,93873.42,70499.36,Success
ISFP,ESFP,49981.24,37762.73,Success
ESFP,ESFP,73797.9,41180.24,Success
INTP,ESTJ,78834.11,64495.39,Success
ENFJ,ESTJ,72505.12,66358.26,Success
ENFJ,ESFP,84382.47,30426.39,Failure
INTP,ENTP,42677.81,60853.05,Success
INFP,ENTJ,90672.04,70999.74,Failure
ENTJ,ESFP,49225.28,65131.63,Failure
INFP,INFJ,43956.39,32145.37,Failure
ISFJ,INFJ,35537.13,77183.01,Failure
INFP,ESFJ,97225.1,76635.82,Failure
ISFP,ISTJ,75074.67,39632.16,Success
INFJ,ENTJ,60152.4,58137.47,Success
ESTJ,ESTP,87819.95,83627.85,Success
INFP,ENFP,65739.96,47400.36,Failure
ESFP,ISTJ,98926.56,71535.92,Success
ENFJ,ENTJ,99866.84,51636.77,Success
INTP,ENFP,88896.85,61684.71,Success
ENTJ,ISFP,94282.66,72110.23,Failure
INFJ,INTP,93386.9,42573.14,Failure
ENFJ,INTJ,98106.3,86477.52,Success
ESTP,ENFP,73577.28,36908.64,Success
ISFJ,ESFJ,87721.5,46710.57,Failure
ENTJ,INFJ,99657.49,59932.73,Failure
ENFJ,ISTP,75164.15,95085.62,Failure
INTP,ISTP,49337.61,49045.54,Success
ENFP,ISTP,57429.29,66632.79,Failure
ESFP,ESTJ,87395.12,70187.02,Failure
INFP,ISFP,78973.14,80504.9,Failure
ENFP,ESTJ,49657.87,49251.61,Failure
ENFJ,INFP,76078.68,65397.13,Failure
ESTJ,ISTP,33781.93,65689.01,Failure
ESTJ,INTJ,57157.88,59334.39,Success
ENFP,ISTJ,52488.36,47328.14,Success
ENFP,ESFJ,99617.25,86517.77,Success
INTP,ENFP,51559.96,75930.57,Failure
ISTP,ENFP,30379.39,33866.63,Success
ISFP,INFJ,56886.81,71473.08,Failure
ISFJ,ESTP,37127.74,54947.05,Failure
ESFJ,INFJ,77798.34,99257.44,Success
INFP,INTJ,85674.35,33643.96,Success
ESFP,ENFJ,60208.85,95227.15,Success
INFJ,ENTP,74907.75,66404.22,Failure
ESFP,INTJ,77031.1,86321.35,Success
INTJ,ISFP,66070.84,32392.35,Success
ESTJ,INTJ,80314.88,94989.64,Failure
ISFP,ENTJ,31961.96,48868.2,Failure
INFJ,ESFP,48176.91,32897.97,Failure
ENTP,ISTJ,62006.92,49036.63,Failure
ENTP,ENTJ,77857.34,89250.55,Failure
ENFP,ISTP,88845.57,60017.31,Failure
ISFJ,ENFJ,30451.14,58734.63,Failure
ESTJ,INTP,75700.63,76162.74,Success
ISFJ,INTJ,48878.73,96319.96,Failure
ISFP,ISTJ,91064.54,33085.78,Success
ENFJ,ESFP,79455.73,51833.5,Failure
ESTJ,INTJ,73777.32,92297.67,Success
ENFJ,ISTJ,40569.76,67060.37,Success
ISTJ,ISTJ,68260.9,40192.03,Success
ISFJ,ENTP,49191.54,88382.85,Failure
ESTJ,ESFP,39361.81,79118.16,Success
ISFP,INTJ,30860.9,61089.89,Failure
ISFJ,ISFP,84047.25,42292.19,Failure
ESFP,ESFP,49996.51,55996.62,Failure
ISTP,ESFJ,55057.13,49098.36,Success
INTP,ESFP,85173.25,55827.41,Failure
INTP,ISFP,67281.66,56648.73,Failure
ISTJ,ESTP,79743.79,96869.52,Success
ENTJ,INFP,38917.74,34214.74,Failure
INFJ,ENFJ,68128.24,74991.49,Success
ESTJ,ESFJ,39444.12,87883.55,Success
INFJ,INFP,86482.36,61851.74,Failure
INFJ,INTJ,67286.43,39821.38,Failure
ENTJ,ESTJ,68459.37,77117.85,Failure
ENFJ,ENFJ,63078.51,71064.94,Success
ESTJ,ISFJ,72351.4,37991.59,Failure
ENFP,INTP,97875.46,31794.1,Success
ISFJ,ISTP,87457.89,44718.68,Success
INTP,INFP,94807.56,97818.48,Failure
ISFP,INFP,38776.76,95446.41,Success
ISFP,ENTJ,38840.36,67744.42,Success
ESTJ,ENFP,74846.99,71623.96,Success
ISFP,INTP,39004.17,63483.24,Failure
INTP,ENFJ,49126.56,71299.95,Failure
ENTP,ESTJ,35317.91,41507.29,Success
ENFJ,ESTJ,80526.06,58158.95,Success
ENFP,INFJ,97354.74,54704.57,Failure
ENTJ,ESTP,64605.36,36518.04,Failure
ESFP,ENTJ,37682.26,48502.84,Success
ENTJ,ESFP,60628.33,31846.27,Failure
INFP,ISTP,69569.46,76459.83,Failure
ISFJ,ISFJ,73485.1,66044.35,Failure
ISTJ,ENTP,85161.01,69710.19,Failure
INTJ,ESTP,86924.95,47734.3,Success
ESTP,INFJ,65835.42,72993.87,Success
INFP,INTJ,61699.78,81989.12,Success
ISTP,ISFJ,96366.2,51673.37,Success
INTP,ENTJ,96177.52,51538.06,Success
ENFJ,ENFP,60258.52,83874.66,Success
ISTP,ISTJ,57077.22,68421.49,Failure
ENFJ,INFP,97785.83,43566.95,Success
INFJ,ESFJ,86729.16,38516.5,Success
ENTJ,ESFJ,77737.77,87115.97,Success
ESTJ,ENTP,88806.1,47579.95,Failure
ESFJ,INTJ,31971.91,92159.73,Success
ISFJ,ESFP,61485.73,43684.52,Success
ENFJ,ESTP,48058.29,98813.82,Failure
INFJ,ISFP,39339.71,91025.61,Failure
ENFP,INTJ,68704.14,93427.46,Failure
ENFJ,ESFP,63889.09,60413.19,Failure
ENFP,ISFJ,63158.28,85177.66,Success
INTJ,INFJ,32156.86,96482.54,Success
ENTP,ESFJ,98155.8,38691.3,Failure
INFP,INFP,95428.44,35726.51,Success
