"ZIQ","Piv","Target","Zyrc","Xelco","Yulos","Pilms","WAC"
3.14,13,9687.11,"Quilante",2001,28,5878.33333333333,"FB"
2.88,8,9709.82,"Quilante",1992,7,3891.0243902439,"FC"
2.83,3,13279.52,"Vibranto",2017,13,6191.91525423729,"ET"
3.39,4,13346.29,"Vibranto",1978,98,8081,"FC"
2.97,33,10297,"Brillante",1982,49,7654.33333333333,"EM"
2.53,13,11722.26,"Esplen",1970,18,3807.88888888889,"EM"
3.02,8,10302,"Brillante",2012,19,1490.59550561798,"FC"
2.02,11,9795.89,"Quilante",1979,34,3380.10101010101,"FB"
2.16,17,10218.94,"Solario",1986,49,2845.86301369863,"ET"
2.56,27,11744,"Esplen",2013,24,1321.63157894737,"FC"
1.73,52,9833.51,"Quilante",2018,5,3022.13793103448,"FC"
3.07,15,5207.75,"Ardent",1998,60,52110,"FB"
1.46,2,9854.45,"Quilante",1993,17,23928,"FC"
2.58,6,9748.54,"Quilante",2007,57,3706.51219512195,"ET"
3.36,23,9664.92,"Quilante",2018,42,6220,"EM"
2.32,51,9785.92,"Quilante",1996,56,7190.95238095238,"FC"
2.54,48,9746,"Brillante",1999,13,10015.8571428571,"ET"
2.88,2,9718.02,"Quilante",1997,82,6053.7037037037,"FC"
3.1,26,11699.06,"Esplen",2007,4,7281.57894736842,"ET"
3.27,12,11667.14,"Esplen",1970,25,4246.81632653061,"FC"
3.18,67,13302.82,"Vibranto",2015,43,9021.90476190476,"ET"
2.52,13,10246.64,"Solario",2011,66,3919.82278481013,"FC"
2.06,5,9802.48,"Quilante",2005,5,5764.78947368421,"ET"
2.58,33,6078.92,"Ardent",1982,17,37170.3333333333,"FB"
1.6,28,13159.35,"Vibranto",1985,40,3867.45070422535,"FC"
2.13,79,9782.18,"Quilante",1971,80,5432.45070422535,"ET"
2.64,45,9722.87,"Quilante",1966,91,1296.10101010101,"EM"
2.93,95,11713.52,"Esplen",1979,53,2067.66666666667,"ET"
1.8,26,10175.83,"Solario",2001,42,15214.1111111111,"EM"
2.46,8,9771.06,"Quilante",1990,50,5722.11111111111,"ET"
3.4,3,11653.23,"Esplen",2012,69,5491.65957446809,"ET"
1.82,8,11827.4,"Esplen",1990,74,4772.33333333333,"ET"
1.51,2,9867.85,"Quilante",2003,25,4321.78947368421,"EM"
2.07,13,10210.54,"Solario",1992,15,7074,"ET"
2.29,4,11773.86,"Esplen",1994,58,4227.18181818182,"FB"
2.43,13,5160.93,"Ardent",2011,40,12030,"EM"
2.44,13,13227.76,"Vibranto",1998,51,5689.57142857143,"FC"
2,21,11792.28,"Esplen",2015,60,7582.14285714286,"ET"
2.03,26,10189.22,"Solario",2003,72,7011.42857142857,"FC"
2.22,15,10226.42,"Solario",2009,71,101794,"ET"
2.59,5,5024.79,"Ardent",1997,45,1233.95652173913,"EM"
2.42,2,11765.08,"Esplen",1969,22,2123.56790123457,"ET"
1.24,10,9887.17,"Quilante",1982,87,9240.90909090909,"ET"
2.37,4,5036.55,"Ardent",1996,23,6348.07692307692,"EM"
2.37,1,4991.73,"Ardent",1972,14,5147.30158730159,"FB"
2.2,1,13221.1,"Vibranto",1978,20,3733.82278481013,"ET"
1.91,14,13186.14,"Vibranto",1995,58,9496.66666666667,"FC"
2.78,5,11731.67,"Esplen",2016,26,7754.15789473684,"FC"
2.25,32,10236.98,"Solario",1991,64,4028.33333333333,"FC"
2.73,5,13275.2,"Vibranto",1992,56,4536.58139534884,"EM"
2.94,2,9723.69,"Quilante",1982,64,17710.6666666667,"FC"
2.74,0,11711.14,"Esplen",1977,21,6506.22222222222,"FC"
1.8,36,11831.33,"Esplen",1975,12,4612.10101010101,"EM"
2.16,19,13219.34,"Vibranto",2019,77,20636.6666666667,"FB"
3.29,16,9673.67,"Quilante",1997,10,3768.81927710843,"ET"
1.77,8,10195.7,"Solario",1981,37,7249.82608695652,"EM"
2.79,32,11711.74,"Esplen",1985,5,5853.66666666667,"FB"
2.17,20,9787.57,"Quilante",2006,61,4074.42528735632,"ET"
3.15,28,13309.19,"Vibranto",1999,81,5057.78947368421,"EM"
1.95,10,5098.09,"Ardent",1987,98,38320.3333333333,"FB"
2.65,1,11744.95,"Esplen",2004,9,8039.45454545455,"ET"
2.26,43,9770.74,"Quilante",1974,44,2852.45070422535,"FB"
2.68,1,10259.65,"Solario",1987,51,3983.0243902439,"EM"
2.09,3,4995.96,"Ardent",2012,19,5503.05128205128,"FC"
2.24,12,11768.9,"Esplen",1969,50,5487.46153846154,"ET"
2.19,20,10218.71,"Solario",1974,99,3422.34426229508,"EM"
2.32,27,13227.87,"Vibranto",1983,64,2169.95652173913,"FB"
2.36,17,10233.93,"Solario",2009,66,5814.8064516129,"FB"
1.89,2,11811.48,"Esplen",2015,84,5438.81927710843,"ET"
2.32,1,9770.98,"Quilante",2012,38,1189.11111111111,"FB"
2.38,67,11764.21,"Esplen",1991,53,4305.0243902439,"FC"
2.7,17,9730,"Brillante",1991,19,5072.40816326531,"ET"
1.92,31,11798.69,"Esplen",1971,73,4826.30303030303,"FB"
2.43,8,13256.62,"Vibranto",1968,33,3998.47058823529,"FC"
2.17,41,10206.33,"Solario",2015,68,1342.56790123457,"EM"
3.53,4,13373.05,"Vibranto",1995,46,8422,"FB"
2.5,7,9742.56,"Quilante",1986,12,10235.3076923077,"ET"
2.53,34,10253,"Brillante",1970,48,3341.72727272727,"FB"
2.08,24,13219.96,"Vibranto",2005,51,12141.8571428571,"ET"
2.56,3,13275.42,"Vibranto",2003,2,2529.79245283019,"ET"
2.45,1,9755,"Brillante",1987,44,5788.78947368421,"FC"
3.23,4,9671.81,"Quilante",2013,78,16001.1111111111,"ET"
1.38,4,13143.85,"Vibranto",2003,94,6093.58823529412,"FC"
2.26,11,10214.23,"Solario",1981,10,1427.2688172043,"EM"
2.23,40,10219.52,"Solario",1970,34,5305.47058823529,"ET"
2.41,14,10232.38,"Solario",2015,46,15433,"ET"
3.03,6,9715.5,"Quilante",1996,63,5789.33333333333,"FC"
1.77,20,11823.32,"Esplen",1998,62,3407.5,"FB"
2.83,116,9717.22,"Quilante",1981,97,3438,"EM"
2.09,47,9791.02,"Quilante",2005,47,5617.56790123457,"ET"
3.42,9,10341.47,"Solario",1986,13,4380.10256410256,"ET"
2.21,37,9779.13,"Quilante",1997,89,1299,"EM"
3.33,39,13325.36,"Vibranto",2018,59,3493.42528735632,"FB"
2.73,13,11740.09,"Esplen",2019,11,6434.77777777778,"ET"
1.96,3,11816.99,"Esplen",1993,34,7539.66666666667,"FC"
2.6,13,9744.51,"Quilante",1980,21,11495.8571428571,"FC"
2.59,83,11894.83,"Ardent",2008,35,8995,"FB"
1.68,14,10168,"Brillante",1968,75,13076.9090909091,"ET"
3.18,22,13306.91,"Vibranto",1996,37,1831.40816326531,"EM"
2.33,27,10241.86,"Solario",1999,86,5513.9010989011,"ET"
2.4,30,9767.4,"Quilante",2011,63,1770.59550561798,"ET"
2.35,13,11762.69,"Esplen",2017,24,17113,"EM"
2.32,56,9765.49,"Quilante",1986,50,2537.86301369863,"FB"
2.29,135,10229,"Brillante",1970,93,3303,"FC"
3.46,8,11649.99,"Esplen",2010,30,7969.90476190476,"FB"
2.79,3,13294.79,"Vibranto",1978,74,8062.30769230769,"EM"
2.48,21,13252.6,"Vibranto",1976,86,6804.18181818182,"ET"
2.7,6,13269.73,"Vibranto",1986,21,5737.22222222222,"EM"
1.9,0,10190,"Brillante",1996,3,2461.92783505155,"FB"
3.21,9,11670.78,"Esplen",1979,33,24735,"ET"
2.19,6,13219.66,"Vibranto",1977,3,5975.95238095238,"FB"
2.82,2,5006.07,"Ardent",1965,10,4104.22222222222,"FC"
2.57,17,11752.54,"Esplen",2001,24,7343.66666666667,"ET"
2.9,19,10276.68,"Solario",1978,73,4058.91304347826,"FB"
2.43,12,10248.59,"Solario",1979,97,6120,"FC"
1.84,19,11805.14,"Esplen",1992,44,5053.66666666667,"EM"
2.64,64,9736,"Brillante",1989,65,5805.30303030303,"EM"
2.6,11,9740.68,"Quilante",1970,10,7972.33333333333,"FB"
2.02,24,9798,"Brillante",2017,83,7083.82608695652,"EM"
3.09,7,9696.93,"Quilante",2017,80,14347.7142857143,"ET"
2.04,20,13199.49,"Vibranto",1982,17,7774.15384615385,"FC"
2.6,50,9737.03,"Quilante",2019,63,4170.35135135135,"ET"
2.42,8,10231.47,"Solario",1970,19,5123.58139534884,"EM"
2.08,57,10197.68,"Solario",1980,27,15710,"EM"
2.26,16,10201.77,"Solario",1978,96,1959.78947368421,"FB"
2.28,13,5173.59,"Ardent",2003,47,12577.3333333333,"FC"
2.46,66,13255.1,"Vibranto",2001,58,6739,"EM"
1.9,16,11810.83,"Esplen",1985,100,7075.30303030303,"FB"
2.41,3,11758.67,"Esplen",2011,21,52833,"ET"
2.91,4,9700.79,"Quilante",2016,35,6331.66666666667,"FC"
3.23,9,11665.07,"Esplen",1986,73,2206.45070422535,"FC"
2.07,5,11798.01,"Esplen",2014,38,18607.6666666667,"EM"
2.92,48,9712.32,"Quilante",1969,60,17914.6666666667,"ET"
2.69,26,10271.95,"Solario",2005,52,7726,"FC"
2.91,13,10305.74,"Solario",1974,55,5880.7037037037,"FB"
2.75,11,10286.81,"Solario",1970,5,6522.66666666667,"FC"
3.32,2,13331.19,"Vibranto",1994,82,3175,"ET"
3.02,52,13309.39,"Vibranto",1974,67,9659.35294117647,"FC"
3.12,3,9688,"Brillante",2007,61,4055.33333333333,"FC"
1.86,77,13184.93,"Vibranto",1972,42,4827.82608695652,"FB"
2.49,2,13247.14,"Vibranto",1982,41,5251.78431372549,"EM"
2.76,8,10273.24,"Solario",2005,2,5181.58823529412,"ET"
2.98,5,11701.81,"Esplen",2006,43,3025.81927710843,"FC"
3.22,9,10314.63,"Solario",2001,45,5026.77777777778,"FC"
2.18,6,5030.35,"Ardent",1968,59,6165.57894736842,"ET"
2.04,24,10193.69,"Solario",1971,41,5334.46153846154,"FB"
1.93,3,9786.91,"Quilante",2019,11,7744,"EM"
2.28,28,9764.51,"Quilante",2007,84,3446.78431372549,"FC"
2.5,13,10242.24,"Solario",2018,50,6374.33333333333,"ET"
2.91,2,13295.99,"Vibranto",1989,46,5623.2688172043,"FC"
2.58,6,9746.95,"Quilante",1978,58,7065.10256410256,"FC"
2.48,45,13260.37,"Vibranto",2003,56,6510.85185185185,"FB"
2.92,77,13280.97,"Vibranto",2003,84,3345,"EM"
2.59,6,9741,"Brillante",2013,58,7481.35294117647,"ET"
3.09,35,10295.79,"Solario",2011,32,5926.71428571429,"FC"
2.33,46,9773.46,"Quilante",1990,44,34342.3333333333,"ET"
2.37,52,13241.26,"Vibranto",1986,55,3350.58139534884,"FC"
2.95,27,10295,"Brillante",2004,13,6507.35294117647,"EM"
2.77,7,10278.92,"Solario",2011,98,7922.7037037037,"ET"
2.27,61,13225.75,"Vibranto",1978,83,7589.27586206897,"FB"
3.36,3,10336,"Brillante",2008,51,1595.9010989011,"ET"
1.38,14,10145.27,"Solario",1992,33,1203.79069767442,"FB"
3.21,33,11686.25,"Esplen",2013,83,5050,"ET"
2.39,8,13226.83,"Vibranto",1972,39,9960.66666666667,"ET"
2.39,20,9761.73,"Quilante",1972,21,7383.30303030303,"ET"
2.86,14,11707.27,"Esplen",2017,5,6623.17647058824,"FB"
3.03,1,10304.41,"Solario",1972,88,3436.79245283019,"FC"
2.19,40,11769.87,"Esplen",1989,100,3018.82978723404,"ET"
2.45,55,11762.94,"Esplen",1979,82,3322.57142857143,"FB"
2.98,28,13301.27,"Vibranto",1974,51,4716.05128205128,"FC"
1.73,11,9837.6,"Quilante",1988,29,4746.40816326531,"FB"
1.72,12,13171.66,"Vibranto",1991,10,8316.15789473684,"ET"
3.08,2,10315.92,"Solario",1971,90,2909.66666666667,"FC"
2.22,20,10217.3,"Solario",1970,15,5013.27586206897,"ET"
2.38,8,11764.55,"Esplen",2000,51,14128,"EM"
1.7,1,4995.09,"Ardent",2004,59,8035.66666666667,"FC"
2.81,19,9715.48,"Quilante",2016,58,8495,"FB"
2.98,7,10298,"Brillante",1968,61,36506.3333333333,"ET"
2.6,33,6102.01,"Ardent",1997,87,4097.47058823529,"FC"
3.33,75,10631.51,"Ardent",1967,17,2621.13793103448,"FC"
2.42,27,5735.99,"Ardent",1996,87,5557.47619047619,"ET"
2.53,3,11734.65,"Esplen",1970,56,6201.15151515152,"FB"
2.97,10,10300.19,"Solario",1996,15,8789.66666666667,"ET"
2.57,40,11773.6,"Esplen",1973,97,3839.11111111111,"FB"
1.74,14,9817.83,"Quilante",2014,45,2780.05128205128,"FC"
2.4,14,10244.43,"Solario",1991,21,10153.1578947368,"FC"
2.48,39,11758.26,"Esplen",2015,36,9327,"FC"
2.05,12,11809.36,"Esplen",1988,91,3586.45070422535,"ET"
2.62,32,13237.15,"Vibranto",1979,60,4001.27586206897,"FB"
1.56,62,8843.92,"Ardent",1971,7,3282.72727272727,"EM"
2.73,14,13275.76,"Vibranto",1975,66,3529.05128205128,"EM"
2.68,9,9732,"Brillante",2007,14,1717.11111111111,"ET"
2.44,13,10240.97,"Solario",1976,1,5645.88888888889,"FB"
2.97,46,9709.93,"Quilante",2017,66,4710.42857142857,"EM"
3.21,27,11691.33,"Esplen",2001,55,5256.77777777778,"FB"
3.02,9,11687.81,"Esplen",1975,88,3943.90322580645,"FC"
2.95,52,10305.45,"Solario",1996,37,6413.30303030303,"ET"
2.11,33,13225.83,"Vibranto",1998,40,5330.47058823529,"FC"
2.47,14,9750.32,"Quilante",1987,9,6510.66666666667,"FC"
2.77,8,11711.99,"Esplen",2001,99,5169.47058823529,"FB"
2.24,7,5039.03,"Ardent",1970,31,4956.22222222222,"ET"
3.25,23,13321.41,"Vibranto",1990,78,4888.66666666667,"ET"
2.47,5,9744.62,"Quilante",2002,11,3203.42528735632,"FB"
1.67,4,9833.01,"Quilante",2016,26,8588.66666666667,"FC"
2.18,2,9782,"Brillante",1981,47,2502.59550561798,"ET"
2.71,45,7026.97,"Ardent",1975,73,2881.10101010101,"FB"
2.97,30,10311.73,"Solario",1983,72,4851.88888888889,"FB"
3,20,9705.32,"Quilante",2013,81,5322.34426229508,"EM"
2.4,25,5642,"Ardent",2005,84,9783.15789473684,"EM"
2.89,14,10306.26,"Solario",1982,66,4431.81927710843,"ET"
2.03,2,9795.13,"Quilante",2001,2,5527.90476190476,"FC"
2.41,61,13238.91,"Vibranto",2007,2,3471.34426229508,"FB"
2.36,23,9759.64,"Quilante",2016,64,2575.81632653061,"EM"
2.27,31,9791.98,"Quilante",1997,64,3519.33333333333,"EM"
2.37,30,13235.32,"Vibranto",1968,79,5632.95238095238,"FB"
2.33,3,11762.4,"Esplen",1967,49,3651.46153846154,"EM"
2.25,6,10225,"Brillante",1968,95,2298.18181818182,"FB"
2.66,13,11740.39,"Esplen",1992,91,6158.51219512195,"ET"
3.1,10,11692.18,"Esplen",1987,58,6677.91304347826,"ET"
1.98,34,13186.08,"Vibranto",2011,63,4587.56790123457,"ET"
2.38,64,13228.97,"Vibranto",1969,55,5928.47058823529,"FC"
3.33,47,9667,"Brillante",1975,84,6344.90322580645,"FC"
2.49,1,5003.56,"Ardent",1970,45,1901.46153846154,"EM"
2.43,12,10251.51,"Solario",1996,85,7502.33333333333,"FB"
2.99,4,9701,"Brillante",1977,19,6595.91525423729,"FC"
2.13,1,13223.86,"Vibranto",1985,1,6792.22222222222,"ET"
2.15,11,11763.81,"Esplen",2013,19,2128.30158730159,"FB"
3.23,8,13316.28,"Vibranto",1986,45,5953.66666666667,"FC"
2.87,5,13289.97,"Vibranto",1972,68,13235,"EM"
3.21,62,9679.45,"Quilante",1994,45,11528.3076923077,"FC"
1.59,23,10158.58,"Solario",1969,52,4082.7027027027,"FB"
3.16,65,11688.3,"Esplen",1997,72,6211.14285714286,"FB"
2.68,6,13261.72,"Vibranto",1966,8,7625.77777777778,"ET"
2.89,21,5447.01,"Ardent",2019,85,4161.95652173913,"FB"
2.59,26,13250.15,"Vibranto",2018,14,3392.18181818182,"FB"
2.5,8,10250,"Brillante",2006,2,5729.55555555556,"EM"
2.65,5,13240.83,"Vibranto",1987,82,6247,"FC"
2.22,10,10220.47,"Solario",1983,80,6930.30303030303,"FB"
2.15,14,9785,"Brillante",1977,43,3402.65957446808,"FB"
2.54,4,13261.81,"Vibranto",2016,64,4993.40816326531,"FB"
2.69,52,9732.88,"Quilante",1989,37,9376.66666666667,"FB"
2.64,2,10264.3,"Solario",1975,67,4735,"ET"
2.86,10,9697.43,"Quilante",1969,8,3576.78431372549,"FB"
2.36,4,10228.45,"Solario",1974,6,12781.1111111111,"ET"
2.1,12,13206.79,"Vibranto",2015,48,5222.14285714286,"FB"
2.98,3,11693.7,"Esplen",2018,19,13425.9090909091,"FB"
2.52,6,9752.62,"Quilante",1980,33,5346.86301369863,"FB"
2.68,4,9726.77,"Quilante",1971,91,8368.42857142857,"FB"
1.69,12,9824.7,"Quilante",2011,6,3271.58139534884,"EM"
3.04,5,5013.69,"Ardent",1997,32,3809.46153846154,"FC"
1.89,22,9810.38,"Quilante",2001,87,12874.3333333333,"ET"
1.89,30,10189,"Brillante",2004,53,4413.59550561798,"EM"
2.9,11,9698.04,"Quilante",2019,94,1648.47619047619,"EM"
0.88,18,5304.27,"Ardent",1983,2,2242.91304347826,"FB"
2.74,4,10264.01,"Solario",1995,79,3212.91304347826,"EM"
2.48,6,10246.47,"Solario",2019,91,6699.85185185185,"FB"
2.9,8,5073.77,"Ardent",1983,34,2445.79245283019,"ET"
2.96,10,9700.64,"Quilante",1998,51,1869.30158730159,"FC"
2.74,6,10280.81,"Solario",1978,30,1612.90322580645,"FC"
2.11,43,6852.43,"Ardent",2019,73,5953.33333333333,"ET"
1.97,7,9792.17,"Quilante",1976,26,5494.45070422535,"EM"
1.7,37,9832.08,"Quilante",2014,68,23163,"EM"
2.52,8,9733.12,"Quilante",2008,11,6283.35135135135,"FB"
2.57,13,9759.75,"Quilante",2004,28,24232,"FC"
2.88,109,10281.53,"Solario",1975,29,9981.90909090909,"ET"
2.63,58,11740.11,"Esplen",1985,35,4055.7037037037,"ET"
2.5,17,10261.45,"Solario",1969,76,4807.33333333333,"FC"
2.04,17,11784.14,"Esplen",1987,80,5283.45070422535,"ET"
1.87,0,5007.28,"Ardent",2019,1,3927.0243902439,"EM"
1.94,8,10181.39,"Solario",2016,71,8607,"ET"
2.18,2,13199.18,"Vibranto",1970,14,5429.90476190476,"FC"
2.51,0,11734.88,"Esplen",1970,76,7962.27586206897,"EM"
2.07,3,9798.71,"Quilante",2008,42,5735.15151515152,"ET"
1.92,4,5019.76,"Ardent",1997,51,5651.90322580645,"FC"
2.72,36,10282.54,"Solario",1967,100,5932.82608695652,"ET"
2.52,21,11739.27,"Esplen",1967,57,6913.42857142857,"FB"
2.47,19,13244.86,"Vibranto",1981,3,6108.56790123457,"FB"
2.16,25,5635.19,"Ardent",2017,36,5939.92783505155,"EM"
2.62,47,9738.3,"Quilante",1977,28,7649.30303030303,"EM"
2.79,34,10256.19,"Solario",2019,97,6658.85185185185,"EM"
2.28,3,13231.28,"Vibranto",1981,99,6212.90476190476,"FB"
1.82,25,9818,"Brillante",2013,8,2783.56790123457,"FB"
2.21,11,5123.34,"Ardent",1984,14,2425.86301369863,"FC"
1.5,23,11847.83,"Esplen",2013,92,15027.7142857143,"FB"
2.83,11,10273.8,"Solario",2018,95,12880.1111111111,"ET"
2.62,3,11739.02,"Esplen",1981,81,6093.51219512195,"FB"
2.86,10,13293.47,"Vibranto",1985,1,2068.07692307692,"FC"
2.83,27,11698.1,"Esplen",2013,51,6710.38596491228,"FC"
3.2,9,9682.88,"Quilante",2009,73,5668.10101010101,"ET"
2.59,14,5172.26,"Ardent",2013,1,3863.79069767442,"EM"
2.95,18,13291.48,"Vibranto",1969,55,4609.40816326531,"FC"
2.75,33,13272.51,"Vibranto",1974,18,6512.42857142857,"ET"
2.35,7,11779.74,"Esplen",1980,78,6418.42857142857,"ET"
3.37,25,5625.56,"Ardent",1992,24,5747.81632653061,"FB"
2.19,37,10206.8,"Solario",2018,56,5753.15789473684,"FC"
2.94,4,5008.96,"Ardent",2004,93,5891.33333333333,"FC"
1.95,27,10189.56,"Solario",1976,11,5456.33333333333,"EM"
1.84,1,10191.72,"Solario",2008,100,6105.65957446809,"FC"
2.44,1,10247.63,"Solario",1999,70,4733.18181818182,"FC"
2.74,1,9716.62,"Quilante",1999,70,2996.17647058824,"ET"
3.32,7,11672.04,"Esplen",2013,58,4242.71428571429,"FC"
3.05,2,9695,"Brillante",2019,47,4269,"ET"
1.98,40,9809.28,"Quilante",1996,21,3343.79245283019,"ET"
3.48,41,11664.84,"Esplen",2000,62,3080.56790123457,"ET"
2.52,4,5040.29,"Ardent",1992,73,4830.77777777778,"FB"
2.92,4,10292.44,"Solario",1986,81,4800.7027027027,"FC"
2.8,26,5674.16,"Ardent",1970,78,4465.65957446809,"FC"
2.69,28,5786.2,"Ardent",1972,4,1158.59550561798,"ET"
2.05,12,11800.92,"Esplen",1994,7,4534.18181818182,"EM"
2.47,36,10245.34,"Solario",1975,58,4565.58823529412,"FC"
3.1,10,5091.88,"Ardent",2016,44,2693.79069767442,"ET"
2.93,8,11707.05,"Esplen",2006,59,4417.57142857143,"FB"
2.63,11,10261.64,"Solario",1969,18,4574.56790123457,"FB"
2.33,34,13230.53,"Vibranto",2011,79,2862.35135135135,"ET"
1.8,6,10173.44,"Solario",2001,86,3225.81927710843,"FB"
2.99,55,9689.6,"Quilante",1995,51,2201.40816326531,"FB"
2.17,60,10212.3,"Solario",1999,53,14798,"ET"
2.79,58,9717.74,"Quilante",1974,77,6669.81632653061,"EM"
2.22,10,10222,"Brillante",2002,48,3446.72727272727,"FB"
1.3,1,13145.63,"Vibranto",1996,5,2838.38596491228,"ET"
2.6,19,9725.86,"Quilante",1983,57,6008.57894736842,"EM"
2.8,5,9722.71,"Quilante",1968,69,6848.10256410256,"ET"
2.51,11,13248.77,"Vibranto",1967,45,8645,"FC"
3.03,6,10303.83,"Solario",1993,23,6842,"EM"
2.09,14,10215.86,"Solario",2019,42,5883.7037037037,"FC"
2.28,59,10240.93,"Solario",1978,70,3179.82278481013,"ET"
2.22,8,13207.67,"Vibranto",1985,60,11300.9090909091,"FB"
2.98,58,9705.41,"Quilante",1991,70,4244.95238095238,"EM"
2.89,22,10311.22,"Solario",2009,44,15857.1111111111,"EM"
2.08,14,10211.23,"Solario",1995,45,4571.51219512195,"EM"
1.61,72,13156.02,"Vibranto",2017,37,10103.3076923077,"FB"
1.47,16,9853,"Brillante",2005,49,6286.81632653061,"FC"
3.26,37,9670.52,"Quilante",1977,77,4619.72727272727,"ET"
2.84,17,11712.15,"Esplen",1984,63,5097.82608695652,"FB"
2.71,47,10256.45,"Solario",1970,90,27557,"FB"
2.57,1,9738.54,"Quilante",1988,2,4442.5,"FC"
3.46,24,10361.09,"Solario",1987,15,12978,"FB"
1.84,13,11826.39,"Esplen",1979,37,4416.45070422535,"ET"
2.46,11,9759.45,"Quilante",1993,5,2075.13793103448,"EM"
2.49,1,13248.93,"Vibranto",2008,18,6317.55555555556,"ET"
3.24,4,10324,"Brillante",1978,78,2136.88888888889,"FB"
2.93,16,9728.85,"Quilante",2000,82,3063.7012987013,"EM"
2.36,16,13233.5,"Vibranto",1974,67,8424.82608695652,"EM"
2.45,48,7297.33,"Ardent",2004,90,5728.15384615385,"FC"
2.15,28,13209.14,"Vibranto",1982,54,1611.40816326531,"EM"
2.24,17,5282.8,"Ardent",2019,41,1268.36363636364,"FB"
2.64,32,11744.44,"Esplen",1968,9,2444.18181818182,"EM"
2.32,1,13226.39,"Vibranto",1976,97,2057.78431372549,"FC"
2.17,31,10232.08,"Solario",1996,54,6643.33333333333,"FB"
3.01,57,10301,"Brillante",1988,21,2052.7012987013,"EM"
2.77,4,5022.78,"Ardent",1971,87,2207.10101010101,"EM"
2.4,26,9757.62,"Quilante",1972,69,4600.47619047619,"ET"
2.09,3,13215.26,"Vibranto",1978,15,2376.71428571429,"FB"
2.56,19,9756.25,"Quilante",2008,90,11359.3333333333,"EM"
2.45,15,10242.6,"Solario",1965,91,6649,"FB"
2.86,2,10288.25,"Solario",1997,6,2338.30158730159,"FC"
3.11,7,10304.87,"Solario",1992,15,4555.78947368421,"EM"
1.85,40,10185,"Brillante",1996,74,3322.86301369863,"ET"
2.59,61,11742.85,"Esplen",2001,57,6202.66666666667,"ET"
2.22,20,10223.83,"Solario",1979,9,3589.51219512195,"FC"
1.96,1,13195.41,"Vibranto",1986,71,9841.85714285714,"FB"
1.9,23,13192.78,"Vibranto",1969,63,2278.63157894737,"FC"
2.33,3,9767,"Brillante",2009,40,2769.82278481013,"FB"
2.46,7,10239.24,"Solario",1974,67,6637.30303030303,"EM"
2.32,6,13216.67,"Vibranto",2017,89,1403.63157894737,"ET"
2.59,12,11729.04,"Esplen",2001,25,4438.27586206897,"EM"
2.18,11,10219.05,"Solario",2002,99,9592.33333333333,"EM"
2.72,36,9713.51,"Quilante",1965,30,4203.86301369863,"EM"
2.78,4,13277.68,"Vibranto",1984,36,4943.33333333333,"ET"
2.69,25,13266.19,"Vibranto",2013,44,3287.51219512195,"FC"
2.65,62,11736.72,"Esplen",2000,25,5636.71428571429,"FB"
1.82,3,11811.01,"Esplen",2018,17,5251.33333333333,"ET"
2.34,48,10231.72,"Solario",1999,60,4016.82278481013,"EM"
2.27,9,10232.37,"Solario",2018,35,12292.3076923077,"ET"
2.41,1,9759,"Brillante",1973,67,4558.34426229508,"FB"
2.59,8,11747.11,"Esplen",2006,60,6271.13793103448,"EM"
2.86,28,13287.82,"Vibranto",1974,9,7099,"EM"
2.65,86,10265,"Brillante",1972,99,5316.79245283019,"FB"
2.57,5,9743.2,"Quilante",1988,65,5993.86301369863,"FC"
2.86,8,9717.84,"Quilante",2007,48,7987,"ET"
2.31,11,11764.11,"Esplen",1979,4,5203.57894736842,"FB"
2.4,6,5020.39,"Ardent",2005,15,4501.58823529412,"EM"
2.13,8,9777.97,"Quilante",2013,72,12753,"EM"
2.16,27,11764.29,"Esplen",1984,8,3071.77777777778,"FC"
2.55,7,5043.82,"Ardent",1967,64,1475.2688172043,"ET"
2.55,32,11725.51,"Esplen",1989,40,2824.72727272727,"FC"
1.72,29,11861.28,"Esplen",2001,84,53208,"FB"
2.05,15,10205,"Brillante",1972,34,5813,"ET"
2.55,6,5035.94,"Ardent",2002,74,2391.10101010101,"FB"
2.5,1,9743.89,"Quilante",1979,49,3907.10101010101,"FC"
2.79,15,5233.67,"Ardent",1986,90,3576.95238095238,"EM"
2.24,13,10227.87,"Solario",1996,46,5960.42528735632,"FC"
1.87,13,13180.07,"Vibranto",2002,64,3280.82978723404,"FB"
2.43,6,9741.91,"Quilante",2008,96,5074.10256410256,"ET"
2.64,1,13272.84,"Vibranto",2001,10,5234.9010989011,"FB"
2.07,22,9799.14,"Quilante",1990,10,2046.66666666667,"FB"
2.48,5,13256.77,"Vibranto",1992,72,1923.90322580645,"FB"
1.85,7,10174.25,"Solario",1986,15,3854.95652173913,"FB"
3.05,20,10298.09,"Solario",1986,82,5055.27586206897,"EM"
2.74,1,13279.62,"Vibranto",1982,76,4399,"EM"
2.78,6,13287.82,"Vibranto",1979,42,2726.51219512195,"ET"
2.68,22,11740.97,"Esplen",2000,77,2235.47058823529,"EM"
1.97,25,10214.49,"Solario",1990,97,6285.15789473684,"EM"
