Genre,Content,Audience,Income,ID
Documentary,PG13,23614.94,29170.3,15791
Comedy,PG13,29614.06,26090.6,15792
Documentary,R,23389.68,38993.88,15793
Comedy,R,39418.53,28036.85,15794
Comedy,PG13,32570.83,30011.73,15795
Drama,R,2123.07,36470.67,15796
Action,PG,29774.46,27303.89,15797
Documentary,PG13,2288.93,6287.76,15798
Action,R,5397.21,5974.2,15799
Documentary,PG13,2341.53,16378.11,15800
Drama,PG,1764.23,21835.15,15801
Drama,R,36879.4,48753.11,15802
Action,PG,5646.29,46600.78,15803
Documentary,PG,11213.57,17123.72,15804
Comedy,PG,15898.85,3253.72,15805
Drama,R,28449.04,20143.11,15806
Action,PG,4173.08,17739.33,15807
Drama,PG,8853.67,29812.89,15808
Documentary,PG13,6261.91,24522.72,15809
Documentary,PG13,34277.58,33935.68,15810
Documentary,PG,32032.49,10290.52,15811
Documentary,R,39103.93,6432.76,15812
Action,R,18763.69,19086.99,15813
Drama,R,17359.14,36092.86,15814
Action,PG,27684.9,924.47,15815
Comedy,R,2555.02,21903.58,15816
Drama,PG,24224.39,5367.04,15817
Comedy,PG13,5508.04,3760.26,15818
Action,PG13,33385.44,19081.19,15819
Comedy,R,25362.69,36200.49,15820
Drama,R,5612.27,12446.35,15821
Documentary,PG13,9908.4,42033.53,15822
Comedy,PG,454.14,44993.73,15823
Documentary,PG13,32673.88,33181.76,15824
Drama,PG13,431.66,18950.28,15825
Drama,PG,25060.22,37598.99,15826
Drama,PG,29162.15,6340.46,15827
Action,PG13,10824.67,44739.72,15828
Documentary,R,28823.61,43031.18,15829
Action,PG13,36304.86,3011.17,15830
Documentary,R,5542.9,16205.08,15831
Action,PG,26413.1,18423.28,15832
Comedy,PG,38508.32,23704.9,15833
Drama,PG,38374.16,46765.49,15834
Documentary,R,33512.18,24466.83,15835
Action,PG,31004,31578.69,15836
Drama,R,31249.47,9440.37,15837
Comedy,PG13,7695.68,22719.49,15838
Drama,PG13,37276.59,43306.77,15839
Action,PG,16456.62,18297.48,15840
Drama,PG,24126.61,6650.15,15841
Action,PG,2886.77,11961.22,15842
Drama,PG13,37678.08,43948.16,15843
Documentary,PG13,16838.83,15861.32,15844
Comedy,PG,7635.77,14238.34,15845
Action,R,22618.36,47825.39,15846
Documentary,R,7526.84,3102.38,15847
Drama,PG13,25630.87,7459.45,15848
Comedy,PG,13790.71,43389.93,15849
Action,R,34754.52,38270.92,15850
Comedy,PG,22628.37,17379.03,15851
Comedy,PG13,18706.63,47574.28,15852
Drama,R,9086.64,29350,15853
Action,R,4228.97,47631.97,15854
Comedy,R,15378.06,17879.84,15855
Comedy,PG,15298.64,31804.38,15856
Drama,PG,21993.99,47806.52,15857
Drama,R,36677.23,28714.07,15858
Comedy,PG,20570.81,31855.54,15859
Action,PG,37601.72,44032.79,15860
Comedy,PG,29804.98,24721.56,15861
Comedy,PG,26729.21,8765.28,15862
Comedy,R,36204.43,17589.33,15863
Comedy,PG,9574.2,28080.07,15864
Drama,R,37953.27,11983.26,15865
Documentary,R,29083.99,4971.74,15866
Documentary,PG,24576.13,16200.22,15867
Documentary,R,33035.74,19901.65,15868
Comedy,PG,25140.46,25617.13,15869
Documentary,R,11254.94,41276.9,15870
Action,PG,26691.16,48892.93,15871
Comedy,PG,10548.95,30740.29,15872
Documentary,PG13,25392.87,43211.78,15873
Drama,PG13,22265.6,28119.74,15874
Comedy,R,32661.79,27319.54,15875
Documentary,PG,21398.4,46937.88,15876
Documentary,PG13,6304.39,33260.2,15877
Action,PG,12708.02,19983.24,15878
Documentary,PG13,33362.33,46428.38,15879
Documentary,R,37927.86,296.43,15880
Drama,PG,36017.15,16216.87,15881
Drama,PG,18722.15,7578.16,15882
Documentary,PG,13074.71,13374.14,15883
Documentary,PG,1202.27,657.38,15884
Documentary,PG,11067.71,4229.95,15885
Documentary,PG,26954.38,13772.2,15886
Drama,PG13,9945.25,5923.73,15887
Drama,PG13,21676.19,32193.04,15888
Comedy,PG,28245.63,3405.81,15889
Documentary,PG,1376.77,1055.39,15890
Drama,R,15837.48,5034.85,15891
Documentary,PG13,19065.3,37617.15,15892
Comedy,PG,35648.21,24929.12,15893
Documentary,R,16617.85,48462.92,15894
Comedy,R,17308.48,30914.59,15895
Documentary,PG,26593.91,24504.79,15896
Comedy,R,35342.27,17253.4,15897
Action,PG,7368.81,18323.85,15898
Action,R,18019.68,41947.67,15899
Comedy,PG,2121.93,38221.02,15900
Comedy,PG,7148.01,14691.39,15901
Drama,PG,8147.49,46259.93,15902
Drama,PG,15530.61,36975.77,15903
Documentary,PG,2613.17,14060.3,15904
Comedy,PG,1471.45,6821.33,15905
Action,PG,38795.47,20147.78,15906
Documentary,PG,24635.2,6489.28,15907
Documentary,R,17344.48,30418.81,15908
Drama,PG13,15234.25,29627.3,15909
Documentary,PG13,8197.08,26077.01,15910
Documentary,PG,14400.76,36947.01,15911
Drama,PG,37874.06,5250.7,15912
Drama,PG,23273.09,33332.71,15913
Documentary,PG,27094.76,16931.59,15914
Comedy,R,30853.59,16817.76,15915
Comedy,R,14243.5,38446.85,15916
Drama,R,25186.21,38833.03,15917
Drama,PG13,19221.21,42558.49,15918
Documentary,PG13,16431.69,31638.57,15919
Documentary,PG13,34695.51,9987.25,15920
Documentary,PG,30419.54,11667.11,15921
Action,R,11573.33,32762.82,15922
Drama,PG,24581.25,31453.7,15923
Documentary,R,21903.52,23863.51,15924
Documentary,R,11517.49,12964.63,15925
Drama,R,34609.49,5111.85,15926
Action,PG13,14168.09,42211.52,15927
Comedy,PG13,9026.56,18217.94,15928
Documentary,PG,3412.32,10592.31,15929
Action,PG13,21955.5,47206.87,15930
Drama,PG,25700.81,22146.33,15931
Comedy,PG13,12478.11,40017.36,15932
Action,PG,24616.8,14599.24,15933
Action,PG13,13366.82,38246.1,15934
Documentary,PG13,38653.55,13732.82,15935
Action,R,32166.19,5573.44,15936
Comedy,R,16448.2,3834.07,15937
Drama,R,24607.2,41584.01,15938
Action,PG,30085.6,21231.24,15939
Action,R,12902.3,43081.55,15940
Comedy,R,32762.93,11067.28,15941
Comedy,PG,11609.97,45751.49,15942
Comedy,PG,22656.77,23347.86,15943
Comedy,PG13,1155.59,9332.58,15944
Action,R,3801.49,7431.63,15945
Drama,PG13,19083.67,12566.36,15946
Action,PG13,37151.83,4822.37,15947
Documentary,PG13,27749.65,36772.54,15948
Comedy,PG13,31936.49,6425.9,15949
Drama,PG13,7116.21,8672.36,15950
Drama,R,33433.66,31864.1,15951
Action,PG13,16753.76,19102.7,15952
Action,R,9711.75,14052.32,15953
Documentary,PG,13344.66,43674.52,15954
Comedy,R,6587.84,48474.06,15955
Drama,PG,34633.94,21059.77,15956
Documentary,PG,32118.07,2388.68,15957
Comedy,PG,7284.93,31443.92,15958
Comedy,R,34143.5,23368.96,15959
Documentary,R,18859.29,12851.14,15960
Action,R,15418.81,34048.87,15961
Comedy,PG,15567.13,18509.44,15962
Documentary,R,38160.8,21565.81,15963
Documentary,PG,9822.14,26502.43,15964
Drama,PG13,23778.05,3286.28,15965
Drama,PG,39018.86,1764.86,15966
Action,PG,35814.23,49132.04,15967
Drama,R,20607.88,41640.18,15968
Comedy,R,31103.29,34745.05,15969
Action,PG,11381.58,152.69,15970
Documentary,R,1511.45,27178.14,15971
Action,PG13,10246.59,27673.36,15972
Drama,R,13089.51,37189.58,15973
Drama,PG13,4045.25,49716.69,15974
Action,PG,497.61,35669.26,15975
Action,PG13,31178.78,32726,15976
Comedy,R,29236.65,17595.28,15977
Comedy,PG13,36647.29,44586.3,15978
Action,R,25105.93,44161.8,15979
Comedy,PG,3775.11,10566.93,15980
Action,R,39485.47,5090.33,15981
Drama,R,13276.95,47212.13,15982
Action,PG13,10525.66,42524.47,15983
Action,PG,24778.01,24376.58,15984
Documentary,R,26110.74,43361.63,15985
Drama,PG13,22651.9,18106.03,15986
Drama,PG13,30433.75,47115.58,15987
Documentary,PG,27255.54,4071.5,15988
Documentary,R,1865.33,11118.34,15989
Comedy,PG,28142.64,38221.09,15990
Action,PG,8447.39,26545.29,15991
Action,R,29619.72,20702.6,15992
Action,PG,9681.89,36796.47,15993
Documentary,PG,5790.87,474.18,15994
Action,PG,33493.52,44098.96,15995
Action,PG13,28674.78,40015.8,15996
Drama,R,28541.12,37366.7,15997
Drama,PG,5876.42,44167.99,15998
Drama,PG13,24976.95,33174.69,15999
Drama,PG13,18457.15,14897.49,16000
Comedy,PG13,3474.7,43298.41,16001
Documentary,PG13,18120.24,34267.87,16002
Documentary,R,29599.66,38068.9,16003
Documentary,R,13060.17,6960.77,16004
Documentary,PG13,3526.5,22325.75,16005
Action,R,39049.4,42596.35,16006
Drama,PG13,11000.88,33030.24,16007
Action,PG13,276.99,27755.02,16008
Documentary,PG13,21390.19,41624.41,16009
Action,R,30621.09,47731.33,16010
Drama,R,28286.14,7282.99,16011
Action,PG,2903.2,10241.46,16012
Comedy,R,22326.3,6055.29,16013
Action,PG,2548.42,49095.49,16014
Documentary,R,21533.1,11071.96,16015
Action,PG,9786.58,22392.15,16016
Drama,PG,1193.7,25899.82,16017
Comedy,PG13,23482.15,32610.1,16018
Drama,PG,25754.53,22901.05,16019
Action,PG,16334.36,40118.8,16020
Action,R,28552.47,38558.78,16021
Documentary,R,6643.98,38918.74,16022
Comedy,PG13,14129.68,9034.54,16023
Action,PG,15950.54,6099.35,16024
Drama,PG,37566.23,29781.07,16025
Action,R,25540.64,28038.93,16026
Documentary,PG13,27168.56,8882.56,16027
Action,R,1167.71,21220.13,16028
Drama,PG13,33526.35,8408.06,16029
Drama,PG,26601.11,46415.53,16030
Drama,R,9658.43,5143.51,16031
Drama,PG13,29200.94,47644.08,16032
Drama,PG13,27930.94,14008.18,16033
Documentary,PG,3457.25,35887.06,16034
Documentary,R,2598.85,18853.6,16035
Documentary,PG,8327.55,6762.41,16036
Drama,PG13,16620.96,3832.52,16037
Documentary,R,5044.42,48701.42,16038
Drama,PG13,19244.1,13977.59,16039
Documentary,R,33443.66,26698.08,16040
Comedy,PG13,10327.53,18151.28,16041
Documentary,PG,27205.64,18288,16042
Comedy,R,37923.63,28964.1,16043
Documentary,PG,7409.77,24665.42,16044
Action,PG,21294.24,16911.79,16045
Comedy,PG13,18791.33,31163.81,16046
Action,R,26110.27,41975.78,16047
Drama,R,6956.53,39613.82,16048
Comedy,PG,28459.58,14647.87,16049
Comedy,R,27801.81,1588.69,16050
Comedy,PG,37346.01,11931.68,16051
Action,R,30963.95,20657.54,16052
Documentary,R,12484.45,11980.81,16053
Documentary,R,8936.27,43834.45,16054
Drama,R,38729.69,38094.58,16055
Comedy,R,31817.96,37428.48,16056
Documentary,R,34528.9,21932.6,16057
Drama,PG,26441.36,3303.89,16058
Drama,PG13,12644.8,7368.08,16059
Comedy,PG13,24716.62,15565.86,16060
Action,PG,10726,6968.84,16061
Action,R,27836.77,35680.22,16062
Comedy,R,9461.08,26737.83,16063
Drama,PG13,4024.15,15762.43,16064
Action,PG,9353.53,15354.02,16065
Comedy,R,35917.95,1099.28,16066
Comedy,R,5694.03,12786.6,16067
Drama,PG,34191.16,36088.77,16068
Drama,PG13,26880.48,9063.53,16069
Drama,PG,12605.73,19586.32,16070
Documentary,R,23595.43,33642.9,16071
Action,R,31875.91,44829.87,16072
Action,PG,1203.49,38689.88,16073
Comedy,PG,4567.35,260.54,16074
Action,R,27958.44,22681.2,16075
Comedy,PG13,34550.6,36467.76,16076
Action,R,2598.24,40189.55,16077
Drama,PG13,23899.34,25631.25,16078
Comedy,PG13,24957.15,36436.14,16079
Documentary,PG13,4117.13,22146.04,16080
Documentary,PG,33952.87,20700.52,16081
Drama,PG,20486.71,40512.44,16082
Drama,PG13,33426.74,12808.14,16083
Comedy,PG13,26637.96,16816.12,16084
Action,R,21672.02,48227.14,16085
Comedy,R,20671.7,20806.68,16086
Comedy,PG13,16504.76,42613.64,16087
Drama,R,16147.94,5512.77,16088
Comedy,R,3706.4,8386.26,16089
Documentary,PG,17850.23,11000.8,16090
Documentary,R,18871.91,27496.88,16091
Drama,R,31153.87,16064.3,16092
Documentary,PG13,35085.46,20808.79,16093
Comedy,R,36215.61,17974.08,16094
Drama,R,23236.94,42551.85,16095
Documentary,PG,28883.26,32563.08,16096
Comedy,PG13,37892.06,22220.58,16097
Documentary,PG,5882.45,49134.83,16098
Documentary,PG,14268.97,42931.33,16099
Drama,PG13,35663.8,11335,16100
Drama,R,12770.71,45000.9,16101
Action,PG,14696.12,46352.45,16102
Documentary,PG,15041.1,27224.61,16103
Documentary,PG13,24816.2,25316.95,16104
Documentary,R,36172.85,22786.77,16105
Comedy,R,10140.66,38049.85,16106
Documentary,PG13,1077.09,45760.37,16107
Comedy,PG13,11076.01,39541.34,16108
Drama,PG13,21966.86,22869.43,16109
Action,R,26968.49,20848.57,16110
Documentary,PG,16635.33,27471.48,16111
Documentary,PG,11506.01,19707.7,16112
Documentary,PG,6048.81,20967.34,16113
Documentary,PG13,3953.09,44074.07,16114
Comedy,R,38041.31,38028.55,16115
Documentary,PG,6748.5,36124.59,16116
Action,PG13,23754.42,28980.28,16117
Documentary,PG,32526.19,22332.91,16118
Action,PG13,6463.25,30142.61,16119
Drama,R,8159.88,48363.99,16120
Comedy,R,19610.04,40353.91,16121
Documentary,PG,38162.53,29639.12,16122
Comedy,PG,38878.65,22470.06,16123
Drama,PG,14738.91,35906.39,16124
Action,PG,30223,12841.55,16125
Comedy,PG13,4866.07,36202.38,16126
Action,PG,25739.58,48981.99,16127
Action,PG13,13389.37,31904.77,16128
Action,R,31853.72,2412.77,16129
Comedy,PG,26478.3,17013.97,16130
Drama,R,11954.8,20094.58,16131
Documentary,PG,33881.42,42950.85,16132
Drama,PG,18539.61,11958.79,16133
Drama,PG,23872.89,33210.18,16134
Action,PG13,37426.58,13114.63,16135
Comedy,PG13,13264.48,27384.38,16136
Documentary,PG13,38507.02,34806.54,16137
Drama,R,25832.2,23172.86,16138
Comedy,R,20392.36,30703.09,16139
Comedy,R,7978.8,43953.37,16140
Drama,R,9067.33,37821.77,16141
Action,R,39363.48,24156.63,16142
Comedy,R,20962.75,15671.27,16143
Documentary,PG13,38358.9,13959.33,16144
Action,PG,34864.89,29200,16145
Comedy,R,12401.98,28106.44,16146
Action,PG13,37680.93,34609.19,16147
Comedy,PG,17932.08,19463.82,16148
Documentary,PG,12129.93,31345.89,16149
Action,PG,3616.74,2547.37,16150
Documentary,R,20966.48,10731.66,16151
Drama,PG,23240.46,2705.86,16152
Comedy,PG,11317.97,24517.05,16153
Action,PG,35213.33,7879.22,16154
Comedy,PG13,38114.81,1411.41,16155
Action,PG13,15719.66,26497.84,16156
Drama,R,10906.67,30160.04,16157
Documentary,R,12738.7,20609.46,16158
Action,R,35997.8,4263.11,16159
Drama,PG,6324.14,3595.34,16160
Comedy,PG,12493.77,25838.58,16161
Action,R,25329.43,6918.01,16162
Drama,PG13,35794.75,39832.16,16163
Drama,PG,28026.49,22400.49,16164
Action,PG13,3557.35,34307.4,16165
Documentary,R,24738.56,47999.93,16166
Comedy,PG,15787.35,38125.8,16167
Documentary,R,8381.34,43733.49,16168
Action,PG,30528.52,28845.98,16169
Documentary,PG,13696.88,8439.49,16170
Documentary,PG13,6114.9,13933.93,16171
Documentary,PG13,11711.34,16993.34,16172
Documentary,R,21309.4,36800.9,16173
Documentary,PG13,19506.92,7093.02,16174
Action,PG,24512.19,23125.05,16175
Drama,PG13,17395.47,17254.91,16176
Drama,R,29426.01,26615.28,16177
Drama,PG13,33701.27,25557.7,16178
Action,R,17890.66,43044.63,16179
Action,PG,34918.25,49979.27,16180
Action,R,10637.83,2027.94,16181
Documentary,PG,674.36,6403.62,16182
Documentary,PG13,19146.13,49780.91,16183
Action,PG13,30972.87,25510.42,16184
Comedy,PG,14854.95,3277.27,16185
Action,PG,39162.24,19992.77,16186
Comedy,PG,29221.1,10489.51,16187
Documentary,R,726.04,43595.22,16188
Documentary,PG,20425.77,19359.13,16189
Drama,PG,14115.69,34078.48,16190
Comedy,PG13,15269.42,13293.28,16191
Comedy,PG13,11928.68,8075.35,16192
Drama,PG13,28136.57,12074.42,16193
Comedy,PG13,35578.92,21907.48,16194
Comedy,PG,19301.07,40787.75,16195
Drama,R,22167.24,48472.38,16196
Action,PG13,23608.45,24731.94,16197
Action,PG,30769.19,22233.7,16198
Comedy,PG13,2493.01,26220.68,16199
Comedy,R,1011.98,21169.98,16200
Drama,R,3769.44,25528.74,16201
Comedy,R,29193.43,46651.32,16202
Comedy,PG,15954.75,29950.81,16203
Action,PG13,29963.35,21478.04,16204
Documentary,PG13,28898.12,44110.77,16205
Comedy,PG,8210.58,15305.67,16206
Action,PG,11123.3,480.13,16207
Action,PG,35699.76,48885.41,16208
Drama,PG13,37571.5,41515.1,16209
Comedy,PG,25638.04,1871.96,16210
Comedy,PG,31951.98,13057.14,16211
Documentary,PG,10681.84,14502.92,16212
Drama,PG,33271.4,33330.55,16213
Comedy,PG13,14772.09,20555.62,16214
Documentary,PG13,19078.14,16577.9,16215
Drama,R,9605.12,37416.66,16216
Documentary,R,26008.45,28751.21,16217
Drama,R,9514.34,25724.47,16218
Drama,PG,27165.1,22525.02,16219
Documentary,PG13,12300.6,26726.05,16220
Comedy,R,25285.37,45358.99,16221
Comedy,R,27938.35,19871.13,16222
Documentary,PG,452.05,22046.85,16223
Documentary,PG,20608,49301.2,16224
Comedy,R,4874.74,16833.34,16225
Comedy,R,39182.82,25137.7,16226
Drama,PG13,24204.12,32138.6,16227
Drama,PG,12657.91,15743.1,16228
Documentary,PG,9435.15,16601.06,16229
Documentary,R,19804.94,30048.14,16230
Comedy,PG,33502.83,1819.93,16231
Documentary,PG,36576.42,638.39,16232
Action,R,23364.85,13483.15,16233
Drama,R,12120.94,333.65,16234
Documentary,R,35888.99,43859.02,16235
Drama,PG,28794.55,43982.16,16236
Comedy,PG,33432.91,49123.77,16237
Documentary,R,3291.22,43352.17,16238
Comedy,PG13,34498.45,14279.68,16239
Comedy,PG,29356.98,21073.53,16240
Action,R,9902.54,35036.25,16241
Action,PG13,14134.4,26197.3,16242
Comedy,PG,12520.58,36723.4,16243
Drama,R,35630.72,29898.12,16244
Action,R,3929.23,41590.23,16245
Drama,PG13,38319.84,26372.09,16246
Drama,PG13,20040.99,5060.57,16247
Documentary,PG,20712.66,10157.86,16248
Action,PG13,37461.87,11872.74,16249
Drama,PG,36458.5,7792.22,16250
Documentary,PG13,20305.52,5406.17,16251
Documentary,R,15705.34,19442.77,16252
Drama,R,6212.3,30384.45,16253
Documentary,PG13,17611.06,45834.88,16254
Documentary,PG13,7421.86,46217.05,16255
Action,R,32208.01,33633.34,16256
Documentary,PG13,6537.35,440.05,16257
Comedy,R,37505.55,11832.48,16258
Action,R,21718.68,11478.09,16259
Comedy,R,39812.45,42904.8,16260
Comedy,PG,39622.14,43406.01,16261
Comedy,PG,6262.01,42445.1,16262
Action,R,15997.76,18820.7,16263
Action,PG13,24394.67,21543.93,16264
Action,PG13,3101.37,19540.84,16265
Action,R,32669.27,26314.74,16266
Action,R,2103.86,9972.57,16267
Action,R,735.59,16868.95,16268
Action,R,33315.24,19409.26,16269
Drama,R,23344.03,809.86,16270
Documentary,PG13,39481.71,7126.51,16271
Comedy,PG13,10090.42,41146.63,16272
Action,PG13,31637.75,27861.5,16273
Documentary,PG,37813.18,42168.29,16274
Drama,R,5968.7,49497.59,16275
Documentary,PG,4415.34,46066.58,16276
Documentary,R,11290.6,48394.6,16277
Drama,PG13,4424.9,48088.05,16278
Comedy,PG13,26938.18,17348.48,16279
Action,PG,16301.79,40848.76,16280
Drama,PG,8565.24,20362.61,16281
Documentary,PG13,14524.94,45351.1,16282
Comedy,PG,9595.09,11817.04,16283
Action,PG,38830.8,10755.83,16284
Comedy,PG,8300.71,41222.88,16285
Drama,R,27918.13,47927.45,16286
Comedy,R,31289.69,43482.16,16287
Action,R,20614.5,38344.81,16288
Drama,PG13,6600.61,24551.47,16289
Drama,PG13,37464.26,21803.23,16290
Drama,PG13,39986.6,36477.66,16291
Comedy,PG13,18505.1,49148.69,16292
Documentary,PG13,17821.16,47149.06,16293
Action,R,7297.08,10581.17,16294
Comedy,PG,15451.99,12227.37,16295
Documentary,R,35825.38,13392.85,16296
Comedy,R,37969.15,7561.23,16297
Comedy,PG13,5910.55,11481.97,16298
Comedy,PG13,27563.34,16561.17,16299
Comedy,R,32173.77,11429.52,16300
Comedy,PG13,32283.27,49688.94,16301
Documentary,R,7112.42,30434.99,16302
Action,R,18816.18,45997.37,16303
Drama,R,15250.35,17603.39,16304
Documentary,PG13,12166.3,42834.07,16305
Documentary,PG,13951.71,35513.58,16306
Action,PG,4839.86,19473.27,16307
Drama,R,25497.23,42541.4,16308
Comedy,R,6429.81,3927.69,16309
Documentary,PG13,5427.39,43211.59,16310
Drama,R,38921.78,11034.66,16311
Comedy,R,39849.47,29894.1,16312
Comedy,PG,25559.83,17295.71,16313
Action,PG13,18105.53,4755.66,16314
Comedy,PG,15974.9,3091.08,16315
Comedy,PG13,23661.88,12990.64,16316
Drama,PG,6790.17,33772.06,16317
Comedy,PG,27120.3,5404.28,16318
Documentary,R,29082.53,13861,16319
Comedy,R,2207.39,9662.48,16320
Action,R,17201.11,12690.41,16321
Documentary,R,35428.14,1974.62,16322
Action,R,13104.24,5880.86,16323
Comedy,PG,37891.23,37626.68,16324
Documentary,R,36384.91,2595.24,16325
Action,R,17345.17,48138.72,16326
Action,PG13,17445.58,24225.21,16327
Documentary,R,30933.76,6292.14,16328
Action,PG,11409.79,38763.38,16329
Comedy,R,38934.77,41436.69,16330
Drama,PG13,29055.68,20982.87,16331
Documentary,PG13,24469.3,38948.18,16332
Comedy,PG13,35881.79,49689.72,16333
Action,PG13,25524.35,9442.45,16334
Action,R,14105.96,18848.95,16335
Comedy,PG13,4666.94,35120.01,16336
Action,R,3018.73,32844.26,16337
Documentary,R,13758.11,24696.4,16338
Documentary,R,27471.66,33876.59,16339
Comedy,R,17710.91,44573.12,16340
Documentary,PG,31838.83,19221.51,16341
Drama,PG,12728.43,46902.36,16342
Action,PG,38276.29,28201.26,16343
Comedy,R,27347.19,39493.04,16344
Documentary,R,16906.54,48743.11,16345
Drama,R,26225.32,42813.72,16346
Comedy,PG13,21826.62,9129.45,16347
Documentary,PG,28516.8,10053.72,16348
Drama,PG,34002.49,1223.67,16349
Comedy,PG,26302.51,4092.85,16350
Action,R,34318.51,175.65,16351
Action,PG13,27448.47,12238.71,16352
Comedy,PG,34341.99,48846.91,16353
Documentary,PG13,37835.18,9473.09,16354
Action,PG13,20026.17,39068.2,16355
Drama,PG13,18184.11,9362.38,16356
Action,PG13,7000.27,47904.6,16357
Comedy,PG13,6389.57,18183.77,16358
Drama,R,4814.52,7445.59,16359
Documentary,PG,7975.93,6498.55,16360
Action,PG,19188.68,6700.63,16361
Action,R,24196.27,41120.96,16362
