LinkedIN,Major,DOB,Salary,GPA,Tuition,College_location
24,Other,1972,5569.14,2.84,2624,EastCoast
18,Humanities,2005,10265.28,2.58,5929,EastCoast
19,Other,2005,5355.65,2.94,8971,WestCoast
16,Humanities,1975,10282.68,2.81,4860,Central
1,Professional,1979,11737.27,2.66,5295,Central
66,Vocational,2002,13214.4,2.08,2592,Central
4,Vocational,1962,13208.75,2.15,5545,EastCoast
6,Other,1967,5037.5,2.41,9701,EastCoast
21,Professional,1965,11807.55,1.99,1917,WestCoast
11,Other,1960,5147.8,1.97,6618,WestCoast
54,Professional,1989,11751.71,2.57,7366,EastCoast
41,Humanities,1982,10245.45,2.41,16389,WestCoast
6,Professional,2002,11687.29,3.17,4489,Central
27,Professional,1997,11749.23,2.38,3113,EastCoast
34,STEM,1959,9805.95,2.18,7890,Central
22,STEM,1987,9810.38,1.89,9544,EastCoast
9,Professional,1985,11743.34,2.59,1968,WestCoast
16,Humanities,1989,10203.74,2.12,4207,WestCoast
14,STEM,1963,9746.02,2.45,4465,EastCoast
26,Humanities,1964,10218.62,2.29,2518,WestCoast
32,Humanities,1983,10250.57,2.52,2306,EastCoast
19,STEM,1969,9725.86,2.6,3419,WestCoast
9,Other,1985,5084.51,2.23,2015,WestCoast
3,Humanities,1995,10280.14,2.91,2017,WestCoast
60,Other,1995,8598.64,2.51,22328,WestCoast
19,Buisness,1990,10292,2.92,3640,Central
8,Buisness,1957,9734,2.66,2904,EastCoast
21,STEM,1977,9749.64,2.53,4736,WestCoast
1,STEM,1990,9747.45,2.61,2895,Central
4,Vocational,1996,13185.87,1.92,28306,Central
39,STEM,1959,9680.68,3.13,6146,WestCoast
16,Professional,1955,11659.3,3.38,18807,EastCoast
5,Vocational,1960,13256.12,2.53,2880,EastCoast
8,Vocational,1958,13226.83,2.39,11082,EastCoast
100,STEM,1976,9834.82,1.79,3049,Central
35,Humanities,1976,10246.77,2.42,2574,Central
19,Humanities,1953,10258.93,2.67,4715,Central
12,Vocational,1971,13252.25,2.5,5635,Central
22,STEM,1976,9799.14,2.07,6123,Central
4,Buisness,1980,10264,2.64,4851,Central
1,Other,1962,4999.82,2.56,5658,Central
32,Other,1991,6018.77,2.03,3023,EastCoast
2,STEM,1979,9725.48,2.73,15940,WestCoast
6,Humanities,1970,10363.01,3.53,3772,EastCoast
18,Humanities,1994,10275.59,2.77,3783,EastCoast
10,Humanities,1983,10271.46,2.51,7150,EastCoast
16,Humanities,1956,10289.98,2.87,2565,WestCoast
19,Vocational,1982,13255.62,2.33,4825,WestCoast
5,Professional,2004,11700.55,3.07,4193,Central
1,Professional,1990,11744.95,2.65,7677,EastCoast
23,Vocational,1970,13217.67,2.33,4186,WestCoast
5,STEM,1963,9738.67,2.59,6301,Central
48,STEM,1974,9748.9,2.56,6315,WestCoast
12,STEM,1985,9744.35,2.59,4715,WestCoast
15,Humanities,1987,10350.24,3.57,3591,EastCoast
10,Other,2002,5091.88,3.1,1426,Central
10,STEM,1962,9783.12,2.05,4251,Central
9,STEM,1956,9792.05,2,8570,WestCoast
10,STEM,1964,9789.53,2.08,6249,EastCoast
62,Buisness,1956,10234,2.34,12101,EastCoast
10,Professional,1955,11665.34,3.29,3377,EastCoast
0,Professional,1996,11825.64,2.01,4465,Central
5,Vocational,2005,13177.98,1.88,5264,EastCoast
11,Humanities,2003,10225.43,2.23,1378,WestCoast
60,Professional,1978,11734.61,2.59,7651,WestCoast
2,Professional,2000,11740.78,2.49,4013,WestCoast
7,STEM,2003,9696.93,3.09,19194,Central
11,STEM,1986,9832.82,1.77,4335,WestCoast
1,STEM,1956,9765.07,2.51,2842,EastCoast
18,Other,1967,5322.4,2.5,11601,EastCoast
1,Humanities,1966,10234.5,2.42,7834,WestCoast
0,Humanities,1983,10322.22,3.3,51492,EastCoast
8,Professional,1976,11827.4,1.82,4565,WestCoast
8,Humanities,1965,10305.24,3.01,4093,Central
25,STEM,2000,9774.17,2.34,8291,Central
1,Humanities,1973,10209.94,2.32,3880,WestCoast
11,Vocational,1968,13328.06,3.35,4361,Central
8,Humanities,1977,10288.35,2.95,9411,Central
11,STEM,1955,9744.09,2.45,3130,WestCoast
15,Vocational,1982,13270.2,2.6,1687,EastCoast
11,STEM,1989,9800.67,2.05,2486,WestCoast
12,Professional,1957,11804.38,1.98,4546,Central
36,Other,1977,6284.45,2.47,3024,EastCoast
15,Other,1994,5202.96,2.1,3059,Central
32,Humanities,1977,10236.98,2.25,5992,Central
27,Vocational,1970,13202.75,2.04,15063,EastCoast
7,Humanities,1985,10233.94,2.33,4895,WestCoast
33,Buisness,1997,9745,2.55,2564,Central
4,STEM,1977,9709.22,2.76,5715,EastCoast
0,Professional,1962,11720.48,2.88,4570,WestCoast
22,STEM,1969,9845.05,1.44,17406,Central
10,Buisness,1950,10218,2.18,13678,EastCoast
7,Humanities,1972,10174.25,1.85,3904,WestCoast
12,Professional,1951,11743.22,2.44,11972,EastCoast
8,Vocational,1972,13316.28,3.23,7172,EastCoast
18,Humanities,1991,10216.73,1.93,3101,EastCoast
20,Vocational,1983,13201.14,2.11,13752,WestCoast
3,Other,1954,5013.33,2.12,2265,Central
27,Humanities,1999,10213.94,2.31,9697,EastCoast
23,Humanities,1957,10272.23,2.65,3519,EastCoast
35,Humanities,1961,10271.48,2.59,1966,EastCoast
25,Professional,2005,11815.09,2.01,3101,WestCoast
17,Vocational,1975,13156.99,1.51,5308,EastCoast
9,Humanities,1977,10249.34,2.39,7526,EastCoast
17,STEM,1962,9775.31,2.3,5333,Central
9,Vocational,1993,13261.77,2.52,3827,EastCoast
24,Humanities,1999,10298.27,3.07,4628,WestCoast
14,STEM,1968,9760.95,2.44,1681,WestCoast
7,Professional,1999,11672.04,3.32,5064,Central
4,Humanities,1999,10244.78,2.35,11104,Central
76,STEM,1995,9740.61,2.62,7451,EastCoast
51,Vocational,1993,13303.29,3.13,4931,WestCoast
3,Other,1969,5021.29,2.84,33917,WestCoast
2,STEM,1958,9698.21,2.89,9196,Central
20,Humanities,1993,10257.41,2.48,5779,WestCoast
44,Vocational,1997,13191.44,2.06,6718,EastCoast
56,Humanities,1953,10205,2.04,1763,EastCoast
26,Humanities,1998,10260.1,2.7,3631,EastCoast
53,Professional,1983,11751.13,2.43,2228,Central
5,STEM,1958,9721.35,2.81,6630,EastCoast
9,Other,1964,5070.59,2.5,4304,EastCoast
19,Vocational,1973,13307.1,3.11,3790,EastCoast
15,Vocational,2005,13226.3,2.35,8234,WestCoast
7,STEM,1985,9750.79,2.44,5653,WestCoast
1,Buisness,1967,9757,2.43,5121,EastCoast
25,Buisness,1994,10302,3.02,2987,Central
13,Professional,1971,11763.76,2.4,9729,Central
5,Professional,2002,11792.4,2.2,4011,Central
9,Vocational,1963,13314.52,3.06,7819,EastCoast
9,STEM,1956,9734.96,2.65,6118,WestCoast
3,Buisness,1971,9711,2.89,8410,Central
18,Vocational,1986,13277.69,2.76,5172,Central
96,STEM,1994,9745.86,2.4,3171,WestCoast
27,Vocational,1969,13227.87,2.32,3195,WestCoast
20,Humanities,1952,10253.84,2.54,6355,Central
12,STEM,1964,9773.71,2.35,5047,Central
16,STEM,1955,9715.26,2.98,6263,Central
59,Professional,1972,11833.29,1.65,7522,Central
41,STEM,1958,9810,1.94,17036,EastCoast
3,Professional,1979,11816.99,1.96,4653,EastCoast
48,Humanities,1987,10183.54,1.7,2761,EastCoast
3,Professional,1968,11774.2,2.29,21074,WestCoast
47,Humanities,1956,10256.45,2.71,26140,WestCoast
1,STEM,1968,9726.23,2.64,6503,WestCoast
19,Professional,1999,11629.19,3.74,5881,Central
15,Professional,1964,11777.87,2.17,3367,Central
15,Professional,1985,11739.77,2.67,4900,Central
24,Humanities,1961,10283.56,2.87,33748,WestCoast
7,STEM,1973,9750.01,2.59,5137,EastCoast
21,STEM,1958,9721.59,2.83,2607,WestCoast
10,Vocational,1957,13272.94,2.86,4670,Central
27,Humanities,1962,10189.56,1.95,5203,WestCoast
42,Professional,1963,11804.96,2.11,7631,WestCoast
10,Humanities,1959,10298.44,3.01,2944,WestCoast
39,Humanities,1968,10180.8,1.64,9189,Central
10,STEM,1990,9744.99,2.54,10038,EastCoast
76,Vocational,1987,13219.1,2.47,6173,EastCoast
19,Humanities,1988,10269.35,2.62,5948,EastCoast
48,Professional,1981,11806.38,2.07,1501,WestCoast
14,Humanities,1986,10289.73,2.82,3209,EastCoast
6,STEM,1974,9751.52,2.53,5567,WestCoast
93,Professional,1961,11753.1,2.44,9701,WestCoast
3,Humanities,1972,10274.34,2.7,7525,WestCoast
3,Vocational,1969,13301.8,3.16,3866,EastCoast
28,Humanities,1999,10175.38,1.69,9513,WestCoast
11,Humanities,1970,10207.39,1.74,4617,EastCoast
2,STEM,1987,9853.74,1.31,7943,Central
56,Professional,1986,11753.48,2.52,9761,EastCoast
0,Humanities,1962,10296.05,2.95,101760,WestCoast
10,Professional,1960,11816.36,1.89,2492,Central
2,Vocational,1969,13229.5,2.47,4343,EastCoast
17,Other,1988,5301.91,2.43,1958,WestCoast
10,Humanities,1971,10193.42,2.01,3978,Central
8,STEM,1970,9699.81,3.06,1620,Central
21,Professional,1984,11791.09,2.05,2310,EastCoast
1,Vocational,2005,13303.68,2.98,7797,WestCoast
36,STEM,1998,9769.94,2.27,1239,WestCoast
32,STEM,1975,9726.91,2.72,5574,EastCoast
3,Humanities,1996,10198.55,2.1,2563,WestCoast
0,STEM,1955,9701.03,2.95,6389,EastCoast
10,Professional,1998,11776.12,2.27,9072,Central
22,Vocational,1987,13309.47,2.89,1901,WestCoast
12,Humanities,1965,10196.81,1.92,5381,EastCoast
17,Professional,2005,11746.9,2.42,5562,WestCoast
6,Professional,2003,11762.82,2.28,3602,Central
11,Professional,1968,11789.98,2.07,100106,WestCoast
39,Professional,1973,11694.95,2.95,3296,Central
3,Vocational,2004,13217.28,2.19,6316,WestCoast
5,Vocational,2001,13250.55,2.44,53981,EastCoast
8,Professional,1979,11671.33,3.25,8492,Central
8,Professional,1957,11652.06,3.49,5483,WestCoast
2,STEM,1995,9863.47,1.36,11534,EastCoast
4,Vocational,1951,13196.79,1.96,7339,EastCoast
15,Humanities,1972,10312.63,3.01,103605,Central
4,Humanities,1961,10187.42,1.78,6374,WestCoast
51,Other,2002,7610.51,2.54,4444,Central
38,Humanities,1967,10265.37,2.67,2371,Central
7,Buisness,1979,9785,2.15,6627,EastCoast
9,Buisness,1969,9773,2.27,6217,WestCoast
2,STEM,1997,9736.56,2.64,4924,Central
13,Humanities,1952,10257.32,2.65,3750,Central
2,Humanities,1998,10257.54,2.56,5760,Central
17,Humanities,1978,10274.73,2.63,3712,EastCoast
13,Other,1991,5150.85,2.26,2657,WestCoast
64,Other,1951,9104.19,2.23,15438,Central
0,Professional,1972,11852.69,1.62,1476,EastCoast
27,STEM,1984,9720.73,2.72,4462,EastCoast
18,Other,1997,5319.33,3.25,5032,EastCoast
13,Vocational,1969,13212.55,2.28,5696,EastCoast
53,Other,1980,7817.83,1.87,4557,EastCoast
60,Other,1964,8613.1,2.77,18098,Central
8,Buisness,2005,9726,2.74,17197,EastCoast
15,Buisness,1969,9823,1.77,3875,WestCoast
20,Humanities,1958,10330.45,3.39,1607,EastCoast
6,STEM,1967,9730.43,2.78,7274,WestCoast
3,STEM,1974,9702.31,2.85,37263,WestCoast
10,Humanities,1951,10218.31,2.14,2346,EastCoast
14,Humanities,1952,10294.49,2.92,6637,Central
14,Humanities,1973,10268.32,2.73,2542,WestCoast
38,Vocational,1960,13296.84,2.91,11853,WestCoast
25,Professional,1970,11738.94,2.59,10835,WestCoast
2,Vocational,1981,13264.37,2.6,8160,Central
1,Professional,1952,11727.71,2.73,6776,EastCoast
29,Buisness,1961,9759,2.41,3974,EastCoast
67,Buisness,1979,9781,2.19,5132,EastCoast
34,Buisness,1977,9813,1.87,3828,EastCoast
22,Professional,1969,11775.88,2.18,5289,EastCoast
7,Other,1982,5053.94,2.13,5691,WestCoast
1,Vocational,1951,13270.73,2.76,51186,Central
3,STEM,1967,9836.55,2.03,1940,Central
9,Humanities,2004,10232.37,2.27,8161,EastCoast
13,Buisness,1996,10226,2.26,8282,Central
6,Professional,1957,11734.96,2.65,7975,EastCoast
5,Buisness,1952,10228,2.28,1807,WestCoast
42,Humanities,1996,10254.71,2.54,5873,Central
21,Humanities,2003,10270.88,2.72,5727,Central
19,Vocational,1980,13282.85,2.85,3306,Central
75,Professional,1952,11713.41,2.83,33611,WestCoast
18,Vocational,1991,13211.65,2.02,12897,Central
8,Humanities,1957,10260.73,2.59,4003,WestCoast
11,Vocational,1984,13232.29,2.29,6891,EastCoast
10,Other,2000,5116.96,2.97,8152,EastCoast
2,STEM,1962,9688.39,3.24,2380,Central
34,STEM,1983,9705.57,2.83,4870,EastCoast
1,Professional,1978,11797.06,2.17,3029,Central
24,STEM,1958,9697.9,3.03,4990,WestCoast
3,Professional,1981,11714.62,2.73,3974,WestCoast
1,Humanities,1954,10300.56,3.1,6449,Central
3,Vocational,1965,13201.96,2.08,5114,EastCoast
14,Vocational,1970,13262.37,2.62,3622,Central
45,Professional,1986,11739.94,2.68,5971,Central
2,Professional,1961,11766.03,2.46,10104,EastCoast
5,Professional,1992,11799.15,1.92,4380,WestCoast
3,Other,1995,4998.73,2.95,5356,WestCoast
45,Humanities,1998,10240.11,2.4,4195,WestCoast
3,Professional,1953,11762.4,2.33,4657,Central
43,Humanities,1976,10203.45,1.79,4871,Central
5,Vocational,1953,13325.15,3.03,4213,EastCoast
15,Other,1984,5207.75,3.07,52946,Central
10,Vocational,1956,13290.26,3,2470,WestCoast
18,Humanities,1957,10321.96,3.17,2286,Central
12,Vocational,1952,13112.67,1.15,1299,EastCoast
7,Professional,1994,11771.8,2.18,5182,Central
59,STEM,2002,9791.48,2.02,4273,WestCoast
69,Professional,1999,11703.02,3.14,18110,EastCoast
6,STEM,1973,9767.57,2.27,5222,WestCoast
7,Vocational,1951,13233.89,2.3,4833,WestCoast
29,Professional,1981,11774.26,2.36,2732,WestCoast
3,Buisness,1986,10257,2.57,3965,Central
11,Professional,1990,11722.26,2.8,1782,Central
31,Other,1962,5952.49,3.04,16215,Central
23,STEM,1998,9732.16,2.81,5890,EastCoast
14,Humanities,1994,10256.24,2.67,3804,EastCoast
25,Professional,1974,11756.75,2.56,4941,WestCoast
18,Professional,1965,11703.33,2.84,6178,EastCoast
46,Professional,1997,11792.92,2.09,3304,Central
11,Vocational,1957,13192.7,1.94,5970,EastCoast
0,STEM,1953,9728.54,2.5,3265,WestCoast
77,Buisness,1995,9695,3.05,2316,EastCoast
8,Humanities,1983,10236.93,2.31,20086,WestCoast
2,Vocational,1956,13199.18,2.18,6222,Central
7,Professional,1998,11802.7,1.93,6002,WestCoast
24,STEM,1957,9734.81,2.65,4841,EastCoast
39,STEM,1980,9795.81,2.15,1307,EastCoast
4,Humanities,2001,10213.53,2.09,11340,WestCoast
22,Vocational,1955,13177.57,1.88,3903,EastCoast
17,Professional,1967,11844.78,1.61,5794,EastCoast
15,STEM,1972,9766.6,2.49,2180,Central
15,Humanities,2001,10303.01,3.12,9377,Central
5,Vocational,1982,13213.3,2.22,10159,WestCoast
5,Buisness,1994,10256,2.56,4994,Central
19,STEM,2003,9771.6,2.11,4821,WestCoast
6,Professional,1977,11658.26,3.42,4839,EastCoast
78,STEM,1954,9698.74,2.97,1788,EastCoast
17,STEM,1972,9793.18,2.19,4670,EastCoast
28,Humanities,1969,10322.53,3.12,2885,WestCoast
2,Vocational,1959,13239.03,2.38,6828,EastCoast
38,Humanities,2005,10222.39,2.26,4060,EastCoast
14,STEM,1995,9764.19,2.23,17093,Central
6,Vocational,1981,13293.77,2.97,6492,Central
4,Humanities,1960,10285.29,2.87,3277,WestCoast
33,Vocational,2003,13175.57,1.8,8477,EastCoast
27,Vocational,1994,13232.77,2.36,10491,EastCoast
8,Professional,1973,11779.82,2.22,6861,WestCoast
57,Humanities,1953,10238.92,2.41,5169,EastCoast
27,Buisness,1990,10295,2.95,6359,EastCoast
56,Professional,1994,11735.03,2.52,5779,Central
27,Humanities,1975,10251.44,2.43,5302,Central
16,STEM,1957,9742.57,2.59,3803,WestCoast
10,Humanities,1978,10264.93,2.43,2967,EastCoast
8,Other,1974,5050.3,1.41,5249,WestCoast
14,Humanities,1968,10306.26,2.89,3294,Central
6,STEM,1974,9733.51,2.65,3518,Central
4,Buisness,1987,9788,2.12,1358,WestCoast
33,Vocational,1997,13211.3,2.27,5648,Central
3,Humanities,2002,10195.97,1.95,3455,WestCoast
24,Humanities,1965,10216.04,1.9,8046,Central
5,Other,2002,5021.2,2.98,13478,Central
2,Humanities,1976,10239.56,2.35,3847,WestCoast
71,STEM,1991,9787.65,2.15,4146,EastCoast
14,Humanities,1981,10211.23,2.08,1645,Central
31,Professional,1962,11724.6,2.81,5312,WestCoast
4,Buisness,1955,9773,2.27,3587,Central
31,STEM,1965,9731.7,2.7,2847,EastCoast
13,Buisness,1982,10237,2.37,5342,Central
62,Vocational,1951,13308.37,3.03,3436,Central
27,Vocational,1974,13215.76,1.96,3627,Central
10,Other,1973,5101.42,1.86,5323,EastCoast
20,Humanities,1960,10295.04,2.95,2548,Central
33,Vocational,1985,13238.18,2.41,2462,Central
10,Other,1960,5083.45,2.26,3509,WestCoast
22,Humanities,1962,10165.08,1.86,1858,EastCoast
5,Humanities,1976,10247.83,2.57,2882,Central
44,Vocational,1960,13274.76,2.61,3746,WestCoast
21,Vocational,1962,13252.6,2.48,3333,Central
65,Vocational,1960,13303.28,3.04,6139,EastCoast
11,Professional,1982,11744.56,2.63,2182,WestCoast
10,Vocational,1963,13206.43,2.15,6683,WestCoast
10,Other,1985,5090.18,2.23,7658,Central
19,Buisness,1961,9768,2.32,6829,Central
57,Buisness,1974,10301,3.01,4003,EastCoast
21,STEM,1984,9721.29,2.72,5124,EastCoast
12,Vocational,1977,13171.66,1.72,6478,WestCoast
19,Professional,1978,11784.73,2.21,5917,EastCoast
19,Vocational,1955,13239.11,2.35,5190,Central
12,Vocational,1957,13307.27,3.17,4016,WestCoast
21,Buisness,1951,9794,2.06,1766,WestCoast
9,Other,1987,5095.54,2,2650,Central
66,Other,1972,9356.21,2.4,5821,Central
20,Professional,1972,11711.44,2.88,4937,Central
4,Vocational,1971,13218.99,2.23,2586,Central
58,Professional,2004,11851.8,1.5,4495,WestCoast
35,Vocational,1952,13196.75,1.82,8017,Central
43,Humanities,1983,10285.5,2.93,17742,WestCoast
4,Professional,1994,11779.42,2.23,5361,WestCoast
42,Humanities,1981,10274.04,2.64,4737,WestCoast
39,Professional,2001,11758.26,2.48,10792,Central
9,Other,1963,5108.31,2.84,5311,EastCoast
75,Professional,1952,11879.24,1.23,3058,WestCoast
24,Vocational,1952,13274.08,2.68,2091,WestCoast
8,STEM,1984,9785.93,2.1,21200,EastCoast
16,Vocational,1975,13205.71,2.09,2146,Central
14,Vocational,1991,13185.33,1.86,3492,Central
39,Professional,1989,11735.44,2.63,1600,EastCoast
1,Humanities,1953,10245.74,2.45,1667,EastCoast
14,Humanities,1959,10281.53,2.81,54053,EastCoast
24,Professional,1969,11786.24,2.04,4740,Central
15,Professional,2002,11823.99,1.79,8129,EastCoast
22,Vocational,1982,13306.91,3.18,3978,WestCoast
5,Vocational,1961,13270.05,2.74,4134,WestCoast
29,Humanities,1988,10289.19,2.72,3792,WestCoast
3,STEM,1967,9749.4,2.34,28020,WestCoast
6,STEM,2003,9765.87,2.35,8993,EastCoast
4,Other,1998,5006.95,2.73,3790,EastCoast
4,Humanities,1969,10234.02,2.42,2117,Central
44,Buisness,1984,10209,2.09,3075,WestCoast
7,Other,2005,5042.52,2.48,3352,WestCoast
5,Vocational,1969,13248.17,2.6,3130,Central
0,Vocational,1968,13265.82,2.57,3499,Central
11,Buisness,1981,9802,1.98,9419,Central
0,Humanities,1981,10251.59,2.49,5581,Central
37,Other,1960,6375.22,2.04,4228,WestCoast
39,Vocational,1964,13256.17,2.48,2163,WestCoast
12,Vocational,1990,13267.67,2.53,5463,EastCoast
15,STEM,1970,9698.04,2.99,5747,WestCoast
6,Vocational,1984,13221.59,2.33,3057,Central
4,Vocational,1965,13236.04,2.56,4329,EastCoast
28,Vocational,1958,13275.45,2.67,9287,WestCoast
3,Humanities,1983,10235.57,2.37,2050,EastCoast
32,Humanities,1968,10256.32,2.53,6039,EastCoast
20,STEM,1998,9754.39,2.55,3571,WestCoast
9,Other,1970,5084.12,3.03,5133,Central
32,Humanities,1960,10274.59,2.75,2843,WestCoast
5,Vocational,1967,13295.47,2.85,10504,EastCoast
7,Humanities,1997,10278.92,2.77,5455,WestCoast
0,Other,1962,5011.6,3.36,5896,EastCoast
40,Buisness,1973,9835,1.65,6163,WestCoast
1,STEM,1993,9808.58,2.01,4411,WestCoast
5,Buisness,1957,9811,1.89,3058,WestCoast
7,Humanities,1986,10286.38,2.73,8520,EastCoast
2,Other,1971,5034.12,3,25809,Central
87,Other,1951,12569.66,2.09,8372,Central
14,Vocational,1954,13155.51,1.53,5433,EastCoast
12,Vocational,1980,13299.65,3.04,1615,Central
65,Vocational,1992,13189.35,1.86,3953,WestCoast
2,Humanities,1957,10315.92,3.08,1589,WestCoast
11,Other,1987,5100.95,2.79,5285,WestCoast
0,Humanities,1975,10263.77,2.69,6030,WestCoast
29,STEM,2003,9778.47,2.44,102074,EastCoast
47,Buisness,1993,9712,2.88,5436,EastCoast
127,Vocational,1986,13233.04,2.31,5269,EastCoast
15,Humanities,1976,10224.74,2.32,8827,Central
14,STEM,1993,9755.17,2.49,29957,WestCoast
21,STEM,1980,9683.01,3,2304,WestCoast
15,STEM,1989,9773.04,2.42,3923,Central
25,Buisness,1988,10214,2.14,10879,EastCoast
6,STEM,1951,9755.55,2.45,3633,Central
19,Professional,1967,11711.31,3,2004,Central
29,Other,1977,5832.27,2.76,2569,WestCoast
37,Buisness,2005,9703,2.97,8069,EastCoast
7,Other,1980,5051.8,2.25,12560,Central
4,STEM,1979,9730.08,2.77,4592,WestCoast
38,Other,1989,6464.13,2.03,5153,EastCoast
8,Vocational,1974,13275.12,2.68,2082,EastCoast
8,Vocational,1989,13218.36,2.02,6938,WestCoast
39,Humanities,1966,10245.38,2.54,3673,WestCoast
32,Vocational,1962,13172.35,1.76,20860,WestCoast
2,Vocational,1995,13301.01,3.01,4304,EastCoast
7,Buisness,1981,9691,3.09,5653,Central
17,Other,1994,5295.03,1.87,1439,WestCoast
14,Humanities,1973,10278.19,2.75,3170,Central
23,Vocational,1972,13132.79,1.32,2253,WestCoast
23,Vocational,1986,13244.7,2.48,4206,EastCoast
2,Humanities,1969,10292.42,2.77,6038,WestCoast
18,Buisness,1993,9774,2.26,18284,WestCoast
7,Professional,1953,11799.83,2.04,4632,Central
2,STEM,1980,9780.26,2.3,5182,Central
8,Vocational,1959,13209.02,2.17,103577,WestCoast
11,Vocational,1957,13194.01,1.87,11726,Central
1,Humanities,1987,10277.32,2.77,34086,EastCoast
12,Vocational,1978,13145.36,1.4,15880,WestCoast
12,Professional,2004,11796.93,1.97,9360,WestCoast
8,Professional,1993,11766.58,2.26,5040,Central
16,Humanities,1964,10201.77,2.26,2677,EastCoast
1,STEM,1975,9817.76,1.92,3070,Central
7,Humanities,2005,10299.72,3.1,5676,WestCoast
12,STEM,1966,9796.57,2.08,7956,EastCoast
26,Vocational,1981,13204.82,1.94,7327,Central
10,Vocational,1964,13287.76,2.89,5704,WestCoast
26,Professional,1955,11782.11,2.2,52906,Central
