Piv,Zyrc,Xelco,Yulos,Pilms,WAC,ID,ZIQ
37,Ardent,1970,76,3417.344262,FB,9161,2.57
46,Solario,2017,79,5547.863014,FB,3373,2.56
36,Esplen,2011,98,5217,ET,6580,2.6
2,Quilante,2007,86,5870.351351,FB,874,2.2
6,Solario,1993,82,6810.581395,ET,3843,1.86
21,Vibranto,2005,1,4483.829787,FC,5394,2.91
4,Quilante,1968,23,2729,FB,450,2.44
11,Vibranto,1998,1,2509.901099,EM,5191,2.02
35,Quilante,1970,1,5076.829787,ET,1994,2.25
17,Quilante,1989,45,15512.71429,ET,7,2.64
6,Brillante,2012,64,24795,FC,8305,2.63
9,Vibranto,2003,52,3067.571429,FB,5070,2.31
6,Esplen,2001,71,2124.408163,ET,6998,1.99
30,Vibranto,1975,29,5477.666667,ET,5024,2.67
13,Esplen,1986,29,3656.268817,FB,6693,2.18
58,Solario,2009,22,6356.792453,ET,2453,2.87
58,Vibranto,1965,45,1529.701299,EM,4277,2.06
17,Vibranto,1983,37,3603.151515,EM,5766,2.5
21,Esplen,2001,3,3610.333333,EM,7848,2.71
3,Vibranto,1976,43,5643.30303,FC,5733,2.4
22,Quilante,1991,45,4557.703704,EM,227,2.57
12,Quilante,1970,71,15583,EM,1408,2.29
2,Vibranto,2001,99,2509.956522,FB,4492,2.78
7,Solario,1996,27,3758.631579,FB,2995,3.58
4,Quilante,1971,74,7183.952381,FC,1742,2.93
1,Esplen,1987,3,3370.051282,FB,6378,2.77
24,Vibranto,1977,46,5060.784314,EM,5251,3.59
0,Vibranto,2003,68,1668.956522,FB,4692,3.19
10,Brillante,1966,66,3453.512195,FB,8282,2.18
10,Quilante,1986,30,5249,EM,2000,2.71
102,Vibranto,1971,18,4679.714286,ET,5456,2.48
25,Solario,1997,24,1413.363636,FB,3188,2.95
1,Brillante,1966,27,5859.137931,ET,8058,2.69
3,Solario,1975,74,10573.66667,ET,2315,2.35
42,Ardent,1974,61,7974,FC,9325,2.81
24,Esplen,1983,65,5360.816327,FB,6749,1.9
6,Ardent,1985,24,2544.537313,FB,9567,2.25
25,Quilante,2015,20,2349.408163,EM,1998,1.97
25,Quilante,1998,14,3084.790698,FB,1086,2.4
26,Solario,2019,25,3139.47619,FC,2184,1.62
40,Quilante,2011,58,5868.659574,ET,1847,1.85
21,Quilante,2008,15,4443.461538,FB,1565,2.46
5,Quilante,2010,19,4526.581395,FC,1543,2.58
5,Esplen,1991,21,4197.777778,EM,6236,2.48
33,Vibranto,2015,74,8135.555556,FB,4518,2.44
8,Esplen,1986,5,5911.076923,EM,6052,1.75
11,Quilante,2005,70,5466.666667,FC,1224,2.5
45,Quilante,1981,67,2720.903226,FB,62,2.05
22,Brillante,1965,41,2643.385965,ET,8557,2.52
7,Quilante,1988,97,8359,EM,1316,2.75
16,Quilante,2005,93,6787.076923,FB,1652,2.89
18,Esplen,1968,43,9737.352941,EM,6417,2.27
7,Quilante,1985,95,6010.703704,ET,1827,2.19
1,Brillante,1994,71,5604.588235,FB,8268,2.11
22,Solario,1991,67,2881.111111,FC,3890,2.81
2,Ardent,1967,20,52218,EM,9202,2.54
7,Brillante,1990,74,1691.151515,ET,8266,2.59
34,Quilante,1997,32,7498,EM,920,2.59
5,Esplen,2004,70,3256.701299,FB,7277,2.93
6,Quilante,2017,37,2505.333333,EM,575,3.06
125,Brillante,2014,80,7736.454545,EM,8222,3.21
1,Esplen,1977,57,5060.10101,FC,7299,2.25
54,Quilante,1979,74,8102.826087,EM,323,2.11
16,Quilante,1977,30,7114.702703,FB,237,2.01
39,Ardent,1994,41,102395,EM,9301,2.18
49,Solario,1966,48,7690.666667,EM,3024,2.61
1,Esplen,1974,29,4851.822785,EM,7779,2.59
2,Esplen,1974,37,5628.142857,EM,7135,1.87
16,Brillante,1973,87,3041.470588,FB,8785,2.24
35,Vibranto,1974,55,3789.151515,FC,5866,2.21
19,Vibranto,2017,18,4772.512195,FC,5482,1.92
15,Ardent,1980,4,3754.30303,FB,9433,3.08
18,Ardent,1967,99,11534,FC,9910,2.99
60,Esplen,2004,62,6048.901099,ET,7991,2.33
28,Brillante,2008,4,4361.301587,FB,8163,2.9
36,Quilante,1989,31,4816.344262,FB,1261,2.25
9,Quilante,2015,35,3357,ET,1680,2.37
33,Solario,1985,57,5315.102564,FB,3039,3.41
6,Quilante,1990,57,6262.703704,ET,1027,2.69
10,Quilante,1965,89,2235.10101,FB,1999,2.73
3,Solario,1975,96,2402.275362,ET,3869,2.31
4,Ardent,2015,60,8596.157895,EM,9219,2.63
9,Brillante,2006,65,9244.454545,FB,8022,2.57
5,Quilante,1997,87,3311.913043,EM,1746,3.21
18,Esplen,1991,36,6267.666667,EM,7060,2.2
2,Quilante,2005,39,5869.450704,FC,871,2.51
2,Solario,1985,63,4696.790698,FC,3886,1.73
3,Vibranto,2004,9,5616.555556,EM,4618,2.47
21,Esplen,1993,5,11011,EM,7410,3.12
24,Quilante,1989,80,6330.666667,FB,860,2.11
5,Esplen,1994,99,27151,ET,7804,3.26
10,Ardent,1997,95,3831.789474,EM,9376,2.32
47,Brillante,1974,33,53410,FB,8202,3.11
32,Esplen,2005,91,3052.425287,FB,7287,2.11
10,Solario,1997,99,5718,FB,3780,2.84
7,Brillante,2019,48,4887.956522,ET,8892,2.68
41,Esplen,1984,82,10186.30769,FC,7613,2.5
18,Esplen,2007,76,14744,EM,6408,2.16
7,Solario,2006,89,5669.863014,FC,2473,2.15
8,Esplen,2001,16,3884.659574,FB,7447,3.34
4,Solario,2009,41,10806.33333,FB,3312,2.62
10,Quilante,1998,98,5761.816327,FB,1349,2.24
6,Solario,1986,69,2668.792453,FC,2153,2.58
10,Esplen,2002,48,2603.581395,FC,7143,2.4
10,Vibranto,2019,62,5811.816327,FB,4349,2.85
4,Esplen,2012,30,5697.595506,ET,6689,2.83
11,Esplen,1998,87,11874,ET,7010,3
2,Solario,1967,42,14491,EM,2310,3.02
3,Vibranto,2007,20,5117.727273,EM,4844,3
4,Esplen,2014,16,5028.076923,FC,6952,2.3
32,Quilante,1977,18,1966.10101,EM,1599,2.59
20,Quilante,1973,88,4517.344262,FB,1061,2.48
5,Esplen,1987,69,8130.454545,FB,6322,2.43
37,Esplen,1983,99,4743.10101,FB,6699,2.57
48,Esplen,2014,80,5451.268817,FB,6093,2.62
11,Quilante,2008,52,4675.666667,ET,360,1.74
35,Ardent,1975,8,6199.581395,EM,9743,2.99
14,Ardent,1983,24,3084.792453,EM,9153,1.57
3,Ardent,1966,42,15373.11111,FC,9809,2.04
1,Esplen,1975,13,3069.578947,FB,7238,2.39
20,Esplen,2017,10,5121.363636,FC,6588,2.13
4,Esplen,2009,57,5258.428571,EM,6228,2.8
10,Quilante,1974,59,4919.153846,EM,526,1.94
15,Brillante,2015,18,8355.555556,FC,8918,2.06
39,Quilante,2008,12,3609.915254,EM,1059,2.56
2,Ardent,1981,60,5652,ET,9832,2.46
101,Esplen,1983,82,8426.555556,FC,6818,2.38
12,Solario,2010,16,2412.470588,FB,2585,1.75
28,Solario,2005,25,12997.33333,FC,3712,2.93
13,Quilante,2002,53,2382.450704,FB,171,2.41
10,Vibranto,1987,31,2418.819277,ET,5683,3.12
7,Vibranto,1968,37,25386,ET,4204,2.73
33,Quilante,1968,33,1547,FC,1280,2.79
12,Solario,2017,25,6379.344262,FB,2861,2.21
45,Quilante,1977,89,5375.952381,FB,1342,2.61
16,Solario,1969,100,6210.588235,FB,3968,3.06
12,Esplen,2012,93,3103.903226,EM,6262,2
46,Esplen,1997,90,4646.512195,FB,6782,1.72
32,Vibranto,1983,92,5957.903226,FC,5262,2.3
54,Esplen,1991,81,5001.385965,ET,6357,1.74
40,Solario,1976,23,7027.428571,FC,2628,3.24
65,Brillante,2007,56,7817.176471,FC,8634,3.17
6,Solario,1991,84,4130.385965,FC,3857,2.55
17,Ardent,1974,69,2800.461538,EM,9365,2.38
7,Quilante,2012,72,104712,FB,1001,2.63
2,Brillante,2009,67,3018.450704,FB,8971,2.66
7,Quilante,2011,43,8532.826087,FC,1823,2
20,Solario,1981,23,1506.819277,EM,3483,2.78
10,Esplen,2006,87,6907.555556,EM,6418,2.52
4,Solario,1981,99,4780.301587,FC,3963,2.47
9,Vibranto,2002,5,3391,FB,5740,2.61
33,Esplen,1990,6,6210.333333,ET,6830,2.15
11,Ardent,1992,52,4236,ET,9800,1.82
18,Esplen,1985,85,4817.30303,FB,6233,2.97
0,Quilante,2005,18,100674,FB,601,2.48
0,Ardent,2003,32,8610.454545,FC,9922,2.58
9,Vibranto,1981,93,1638.571429,ET,5570,2.74
22,Solario,2012,36,4233.102564,FB,3639,2.07
9,Solario,1979,83,4064.927835,FB,3697,3.25
4,Esplen,2001,67,1614.275362,FC,7469,2.26
19,Solario,1999,46,9823,FC,3816,2.29
11,Quilante,1985,73,20749,EM,1505,2.63
36,Brillante,1990,44,3479.571429,ET,8070,2.45
23,Esplen,1969,79,3394.659574,FB,7847,2.34
1,Esplen,2000,83,3514.571429,FB,7570,2.77
4,Solario,1991,17,101696,FC,2601,2.54
1,Vibranto,1966,39,2954.151515,ET,4566,2.14
9,Solario,1979,92,5007.268817,EM,3493,2.88
3,Esplen,1970,60,7603.666667,FB,6215,3.06
4,Solario,1999,83,3530.888889,EM,2672,3.44
8,Vibranto,2015,66,12939.11111,FB,4409,2.21
11,Vibranto,1981,70,9637.909091,FC,4811,1.92
5,Quilante,1997,86,3204.102564,FB,1339,1.95
3,Brillante,1990,51,4804.829787,FB,8294,2.4
0,Quilante,1973,92,1459.567901,FC,1981,2.73
3,Quilante,2001,84,14802.71429,EM,1107,2.89
5,Vibranto,2017,81,2690.363636,ET,5688,2.53
61,Quilante,1967,77,4358.181818,ET,255,2.33
10,Esplen,1985,82,6246.176471,FB,6334,2.11
46,Quilante,1991,91,4871.333333,ET,1048,2.11
4,Vibranto,2007,18,4576,FC,4980,2.23
24,Brillante,2015,87,4494.176471,EM,8834,2.66
22,Quilante,2014,51,5229.30303,FC,933,2.8
16,Vibranto,1988,22,6257.181818,ET,4455,3.13
3,Solario,1982,38,5601.454545,FB,3822,2.7
4,Esplen,1987,7,8055.454545,FB,7022,3.17
62,Vibranto,2005,10,6309.537313,FB,4567,2.29
10,Ardent,1984,43,1240.408163,ET,9598,2.18
93,Vibranto,1982,34,2177.956522,ET,5092,2.02
19,Solario,2015,88,7111,EM,2525,2.89
7,Ardent,1966,20,4414.111111,FC,9090,2.36
24,Brillante,1991,16,4846.851852,ET,8654,2.4
0,Esplen,2013,69,8215,ET,6020,2.8
42,Esplen,1980,4,3073.888889,FB,6472,1.92
4,Quilante,2013,2,3096.888889,FB,1372,3.1
13,Solario,2019,67,7983.666667,FC,3624,1.94
14,Quilante,1990,73,4241.829787,EM,694,1.96
36,Vibranto,2012,65,2959.903226,FC,4962,2.05
6,Solario,1980,22,5954.425287,FC,2787,2.45
6,Solario,1985,90,2440.819277,ET,2583,2.73
14,Vibranto,1997,99,3980.02439,EM,5941,2.88
1,Ardent,1993,21,25080,FB,9704,2.28
10,Vibranto,1977,40,5777.333333,EM,4575,2.46
38,Vibranto,1969,33,2694.385965,FB,5957,2.99
25,Vibranto,2019,91,4655.927835,ET,5897,2.67
15,Solario,1998,55,6711.454545,FC,2222,2.42
5,Solario,1966,68,8478,FC,3225,2.3
12,Quilante,1992,3,4932.385965,FB,257,2.13
41,Vibranto,2016,57,3160.927835,FB,4797,1.85
43,Solario,1989,35,6166.703704,EM,2927,2.79
0,Quilante,2010,87,6990.333333,EM,148,2.43
4,Esplen,2006,90,13152,FC,6208,3.17
16,Brillante,1989,67,9387.904762,FC,8821,3.42
44,Esplen,1980,18,2130.784314,FC,7051,2.69
63,Esplen,1996,29,4169.792453,EM,7153,2.29
34,Esplen,1984,26,2599.051282,EM,7278,2.37
6,Solario,1987,89,5175.47619,EM,2484,2.65
29,Solario,1968,29,13758.11111,FB,3709,2.08
2,Esplen,1981,47,5029.450704,EM,6871,2.51
103,Esplen,1999,26,3846.666667,ET,6060,2.68
11,Solario,2014,91,7532.578947,FC,2538,2.05
18,Solario,1973,73,4541.537313,EM,2467,2.29
17,Brillante,2011,96,17220,FB,8608,2.96
7,Solario,1991,56,6070.333333,FC,2648,2.84
1,Quilante,1995,97,1912.450704,EM,1871,2.49
7,Brillante,1975,23,4671.176471,ET,8534,2.94
45,Ardent,1982,71,7928.333333,FC,9030,1.88
13,Quilante,2019,7,10307,FB,1010,2.71
56,Quilante,1977,77,6055.555556,EM,618,1.02
38,Solario,2010,6,6661.30303,ET,2133,1.55
7,Solario,2012,80,7640.153846,FB,2726,2.96
34,Quilante,1973,30,6702.275862,FB,429,3.17
37,Vibranto,1999,27,8182.666667,FC,4624,3.33
14,Esplen,1969,90,4993.789474,ET,7276,3.45
21,Solario,1972,62,7612.142857,FC,3635,1.6
21,Vibranto,2005,88,29483,ET,5704,3.25
31,Solario,1991,42,6517.076923,ET,3652,2.08
29,Brillante,1977,75,4166.181818,ET,8955,2.79
1,Ardent,2001,21,3007.952381,FB,9142,1.98
5,Vibranto,1984,85,5084.268817,ET,4493,2.83
117,Solario,2000,53,6254.659574,FB,2147,2.38
4,Vibranto,2004,42,3642.450704,EM,5171,2.77
52,Ardent,2003,68,2343.790698,FB,9986,2.8
14,Quilante,1990,65,1744,FB,1780,2.1
10,Vibranto,1974,26,3990.588235,EM,4668,1.54
4,Vibranto,1987,73,5265.595506,ET,5389,3.06
5,Esplen,1989,3,4304.851852,FB,7054,2.03
64,Brillante,2016,50,16899.71429,EM,8307,2.79
23,Vibranto,1965,30,5067.702703,EM,5337,2.28
27,Vibranto,2002,46,6652,FC,5732,2.57
2,Vibranto,1973,76,8024.454545,ET,5822,2.51
78,Quilante,2008,98,3421.275362,FC,669,2.75
1,Esplen,2005,39,19828.66667,ET,7606,2.38
14,Quilante,1970,72,6367.461538,FB,1465,2.78
32,Solario,1989,59,2621.222222,FC,2145,2.35
56,Solario,1994,1,4123.181818,EM,2555,2.06
2,Esplen,1993,8,8541,FC,6025,2.49
51,Vibranto,2005,14,6560.826087,FC,5923,2.29
118,Esplen,1989,42,14958,FC,7810,3.12
19,Vibranto,1995,87,6118.913043,EM,5846,2.45
6,Vibranto,2013,6,1885.351351,ET,5874,2.5
22,Esplen,1995,21,17550.71429,ET,7107,1.75
2,Esplen,2004,17,8331,FC,6525,2.69
6,Ardent,2004,9,5057.567901,FB,9781,2.91
1,Vibranto,2003,42,8685.333333,EM,5012,3.11
209,Esplen,1997,18,1937.181818,FB,7455,2.7
5,Solario,1994,82,2308.537313,FB,3467,1.9
5,Esplen,2016,97,1824.901099,FB,7291,3.05
7,Vibranto,2002,50,5254.151515,FB,5966,2.41
2,Brillante,1987,46,3743.956522,FB,8792,2.21
15,Esplen,1990,44,4078.588235,FB,7668,2.61
8,Quilante,1978,26,4114,ET,540,1.98
56,Esplen,2014,23,3555.659574,EM,7947,2.92
48,Vibranto,2003,10,4833.714286,EM,4156,1.85
7,Solario,1985,37,21150,FC,2105,2.31
41,Quilante,1983,21,3125.701299,FC,1377,2.73
58,Brillante,1983,72,4502.790698,EM,8986,2.61
12,Quilante,1975,94,3127.142857,FB,1435,2.25
15,Vibranto,1986,33,4920.222222,FB,5345,2.27
7,Esplen,1979,30,10954.66667,ET,6915,2.6
30,Brillante,1988,90,6151.567901,ET,8181,3.38
26,Brillante,1965,19,8169.307692,ET,8613,2.39
21,Esplen,1994,35,6435.151515,FC,6666,2.19
1,Solario,1995,16,7001.702703,EM,2737,2.35
11,Quilante,1987,6,5123.47619,FB,1984,2.57
15,Solario,1987,32,4051.952381,FB,3342,3.01
19,Esplen,2001,67,103311,FC,6401,2.28
17,Vibranto,1967,63,2742.301587,FC,5863,2.24
6,Quilante,1999,67,5066.826087,EM,423,2.44
7,Solario,2018,76,1854.425287,FC,3687,2.76
6,Quilante,1966,85,3028.714286,EM,256,2.09
9,Brillante,1964,67,4485.461538,EM,8365,2.06
12,Solario,2004,27,10636.33333,FB,2712,2.17
9,Solario,1965,83,4564.888889,ET,2772,2.32
21,Solario,2010,19,4270.703704,ET,2327,2.55
3,Solario,2000,83,1874.819277,ET,2483,2.61
24,Esplen,1997,53,7137.581395,FB,6843,3.08
16,Vibranto,2002,28,4385.275362,EM,4269,2.95
8,Quilante,1999,82,17147.66667,FC,906,2.2
9,Esplen,1970,37,5112.888889,FB,7172,2.5
14,Solario,1972,3,1762.47619,FC,3384,1.75
30,Quilante,1985,47,6086.727273,EM,244,2.1
4,Quilante,2011,72,4530.863014,EM,773,2.95
13,Brillante,2004,65,2141.701299,FB,8077,2.93
72,Solario,2003,59,1864.714286,EM,3556,2.14
32,Esplen,2009,15,5538.153846,FC,7626,3.14
32,Solario,1987,18,4394.863014,FC,2273,3.22
21,Esplen,1993,15,5395.822785,ET,6079,3
2,Brillante,2002,83,3762,EM,8440,2.46
21,Vibranto,2018,14,2949.790698,FB,5086,2.54
10,Brillante,1980,41,5590.702703,FC,8037,3.16
34,Ardent,2016,47,6154.30303,FC,9933,2.22
34,Vibranto,1977,1,2442.659574,FB,5047,2.84
59,Esplen,2018,7,5986.903226,FC,6762,1.94
4,Quilante,1987,22,19009.71429,EM,707,3.08
14,Brillante,1991,2,5853.952381,FB,8542,2.28
14,Solario,1973,70,2127.666667,FB,2396,2.76
3,Quilante,2007,68,3329.142857,FC,835,2.47
4,Quilante,2018,22,4185.702703,FB,1937,3.26
27,Quilante,2011,35,2927.567901,FC,781,1.88
8,Quilante,2011,100,11951.33333,FC,1712,3.07
8,Esplen,1991,79,7561.578947,ET,6438,2.78
5,Vibranto,1972,37,5587.904762,FC,4821,2.03
8,Esplen,1988,2,4598.702703,EM,7737,2.23
20,Ardent,1969,80,1980.829787,FB,9194,2.66
2,Ardent,1993,97,7925.806452,FB,9131,2.95
10,Vibranto,1998,79,4390,FC,4280,2.6
11,Esplen,1983,27,4983.816327,FC,7849,3.2
27,Ardent,1992,4,2145.829787,FB,9594,2.85
3,Vibranto,2002,72,52264,FB,5702,2.35
7,Vibranto,2006,8,6141.571429,FB,5870,2.7
8,Brillante,2013,24,4202.344262,ET,8861,2.54
7,Solario,1983,20,3978,EM,3480,2.23
13,Ardent,1991,21,4915.461538,EM,9465,3.52
24,Vibranto,1997,41,2227.333333,FC,5575,3.35
56,Quilante,2003,85,2887.151515,EM,1966,3.01
9,Quilante,1985,31,7694.30303,FB,1633,2.48
99,Vibranto,1996,95,5445.102564,FB,5739,2.82
4,Esplen,2018,13,36160.33333,ET,7703,3.14
29,Solario,1974,1,17006,ET,2508,2.28
33,Esplen,2002,11,8728,ET,7020,2.7
13,Ardent,1968,51,1864.385965,FC,9857,2.66
11,Quilante,1974,45,2546.567901,FB,1781,3.15
3,Esplen,2014,95,5880.702703,FB,7037,1.93
28,Esplen,1978,63,50216,FC,7502,2.61
15,Quilante,1972,69,5534.425287,EM,287,3.28
82,Quilante,2005,42,2981.829787,FB,1894,2.65
1,Esplen,1985,83,4132.275862,EM,6229,2.89
3,Quilante,2011,73,20732,EM,1805,2.33
4,Solario,2008,97,8759.826087,FC,2623,3.86
3,Solario,1987,24,8812,FC,2216,2.99
13,Esplen,2010,25,10036.55556,EM,7718,2.28
45,Quilante,2010,54,5100.578947,FC,1138,2.72
47,Esplen,1970,13,3857.363636,EM,6888,2.6
1,Brillante,2017,97,5593.659574,EM,8947,2.96
7,Vibranto,1966,35,4655.903226,ET,4262,2.48
5,Solario,1974,68,3803.903226,FB,2062,2.11
62,Brillante,2015,85,2637.111111,ET,8890,2.4
0,Esplen,2011,100,1242.10101,FB,6299,3.24
20,Vibranto,2005,87,9441.909091,FC,4611,3.05
12,Esplen,2000,24,7081.142857,ET,7235,2.34
41,Esplen,1982,19,7146.904762,FB,6221,2.55
7,Vibranto,1984,45,5977.051282,EM,5178,2.36
10,Vibranto,1976,25,1341.470588,ET,5685,2.83
6,Vibranto,2017,87,29944,FB,4304,2.71
12,Quilante,1968,80,37102.33333,ET,1403,2.93
3,Ardent,1984,57,4171.702703,EM,9637,2.38
17,Vibranto,1991,10,3207.777778,FC,4536,2.75
22,Vibranto,1987,33,10363.90909,FB,5011,2.03
35,Quilante,1999,43,1518.888889,FB,1472,2.98
24,Ardent,1999,96,2602.822785,FB,9479,2.67
3,Ardent,1975,3,1071,EM,10000,2.42
18,Vibranto,1981,28,5103.790698,FB,5786,2.22
5,Solario,1982,3,2003.137931,FC,3658,2.19
18,Solario,2010,85,7680.904762,ET,2721,2.35
2,Solario,2004,37,5646.222222,ET,3245,2.56
4,Quilante,1997,79,4482.588235,FB,1068,2.04
6,Esplen,1974,78,2788.385965,ET,7557,1.69
21,Esplen,1972,79,15722,FC,6808,2.03
26,Vibranto,2004,49,4577.816327,ET,5749,3.2
4,Esplen,2009,88,7545.666667,EM,7324,2.53
51,Ardent,1986,8,5958.703704,ET,9527,3.25
70,Solario,2003,87,1848.701299,ET,3077,2.89
24,Solario,1980,28,6029,EM,3040,2.39
4,Solario,1991,73,2761.5,FC,2664,2.33
4,Ardent,1965,76,13045.11111,FC,9009,1.52
54,Vibranto,1985,10,6721.702703,EM,5637,3.05
5,Esplen,1988,12,5713.903226,FB,7962,2.37
3,Brillante,2018,46,3609.714286,EM,8056,2.24
25,Vibranto,2016,82,4800.806452,FB,5231,2.34
21,Vibranto,1986,43,103686,ET,5801,3.02
19,Vibranto,2003,69,5624.792453,FB,5253,2.51
29,Vibranto,1989,92,7425.703704,EM,5227,1.82
51,Vibranto,2014,41,1648.571429,EM,4270,2.05
29,Esplen,1971,90,2625.581395,ET,6943,2.55
21,Quilante,2004,26,5214.450704,FB,771,2.72
39,Quilante,1998,13,24243,FC,1905,2.48
69,Vibranto,1975,74,13410,ET,4708,2.57
23,Vibranto,1968,90,4147.275862,EM,4429,2.14
17,Esplen,1966,71,2799.333333,FB,7075,1.62
1,Esplen,2006,25,6949,EM,6640,3.22
5,Solario,2016,6,4764.268817,FC,2693,2.04
13,Quilante,1995,44,5155.450704,ET,971,1.74
9,Quilante,2018,44,9370.333333,FB,1012,2.71
8,Esplen,2000,43,100996,FC,6501,2.24
6,Vibranto,2009,39,3130,EM,5050,2.87
11,Quilante,2004,29,2403.425287,EM,1487,2.74
3,Quilante,2001,67,3483.102564,FC,1039,2.74
7,Vibranto,2007,91,3202.863014,EM,4773,2.25
65,Solario,1979,14,7130.913043,ET,2346,2.8
9,Quilante,2010,79,2653.10101,ET,1399,2.02
30,Quilante,1972,24,5352.333333,ET,1675,3.36
25,Brillante,1973,18,24019,ET,8505,2.76
54,Solario,1974,100,3108.537313,EM,3067,2.48
36,Vibranto,1994,34,6375.826087,FB,5023,2.78
2,Quilante,1979,91,5214.915254,ET,1659,2.1
56,Solario,1980,54,2181.956522,FB,3392,2.41
7,Esplen,2019,31,5976.333333,EM,7248,2.55
11,Esplen,2014,69,5600.903226,FC,6562,2.64
24,Vibranto,1985,67,10976.66667,FB,4415,2.15
6,Vibranto,2014,4,5787,EM,4240,2.37
40,Quilante,1975,74,20031.66667,FC,1906,3.32
83,Brillante,2000,80,3822.659574,EM,8047,2.46
2,Quilante,2019,64,6097.428571,FB,1828,2.8
9,Esplen,1984,67,6032.784314,FB,6551,2.07
81,Esplen,1968,94,23132,EM,6405,2.59
15,Esplen,1984,3,3769.952381,ET,7742,3.24
5,Quilante,1976,59,11188.33333,EM,1512,2.49
69,Brillante,2017,16,4593.703704,EM,8527,2.87
77,Vibranto,1985,32,2297.111111,FC,4190,2.75
26,Quilante,1990,32,4301.789474,EM,476,2.6
74,Brillante,1984,28,3958.142857,EM,8235,2.25
8,Ardent,1986,95,5650,FC,9825,2.96
9,Vibranto,1988,29,6673.157895,ET,4619,2.06
15,Quilante,1975,25,6774.816327,EM,1749,2.52
14,Quilante,2018,67,4122.076923,ET,152,2.21
49,Solario,1966,100,6747,FC,3916,2.12
24,Quilante,1972,93,9902.555556,FB,1418,1.93
11,Esplen,1995,75,6075.301587,ET,6563,1.04
14,Solario,1997,1,3879.851852,FB,3854,1.8
16,Solario,1985,67,5330.777778,FC,2936,2.38
18,Brillante,1995,8,4317,EM,8600,2.6
2,Solario,2016,98,4707.470588,FC,2985,2.92
34,Brillante,2018,82,4415,FC,8280,2.54
15,Solario,1968,85,4839.863014,FB,3173,1.3
20,Solario,2001,1,6124.784314,EM,3551,2.07
29,Esplen,1992,68,4844.816327,FB,7249,3.01
1,Vibranto,1983,42,4445.428571,EM,5928,2.79
18,Esplen,1977,4,6610.904762,FB,6521,2.18
10,Solario,1977,58,101006,EM,2901,2.17
7,Quilante,2001,81,2984.829787,EM,1094,2.51
70,Quilante,1967,40,8433.153846,FC,1326,2.67
15,Esplen,1995,53,11391.33333,FB,7912,2.78
48,Solario,1982,25,4944.153846,ET,3926,2.82
26,Solario,1965,75,4830.275362,EM,3969,2.25
7,Esplen,2019,27,2195.512195,EM,7882,2.51
5,Solario,1999,94,5305.567901,FB,2281,3.05
5,Brillante,2014,88,3096.578947,ET,8138,3.4
11,Ardent,2016,19,2012.47619,FB,9484,2.59
20,Solario,1966,44,7269,FB,2725,2.13
0,Quilante,1993,6,17714.71429,FB,907,1.72
48,Ardent,1973,76,2051.595506,ET,9089,1.82
18,Solario,1981,97,3888.727273,EM,2944,2.63
24,Solario,1978,65,4568.275862,FB,3329,1.83
6,Quilante,1971,47,3471,FB,1932,2.94
24,Quilante,2003,8,6174.567901,ET,1081,2.44
17,Quilante,1996,55,7206.222222,FB,445,3.26
89,Solario,2019,16,3219.301587,EM,3763,2.45
57,Brillante,1985,74,12110.90909,ET,8511,2.76
62,Vibranto,1973,8,5482.142857,EM,4335,2.11
19,Esplen,1979,38,6863.784314,EM,7951,2.18
30,Ardent,2019,92,2005.10101,FB,9699,2.63
2,Ardent,1975,70,1527.819277,EM,9883,2.1
13,Esplen,1976,92,1165.268817,EM,7093,2.64
1,Brillante,1995,55,5041.5,FC,8964,2.43
24,Vibranto,1986,66,5104.790698,ET,5286,2.49
32,Vibranto,2004,50,11962.85714,ET,5014,2.51
7,Brillante,1983,47,53338,FB,8902,2.25
0,Quilante,1999,45,3121.888889,ET,872,2.05
52,Esplen,2017,39,1600.275362,FC,7169,2.95
3,Solario,1973,6,1616.567901,ET,3281,2.56
1,Quilante,1986,74,8934,ET,216,2.57
3,Vibranto,1973,39,6081,FC,4750,2.67
3,Ardent,2000,40,3890.703704,EM,9227,2.02
22,Brillante,2010,33,3766.333333,ET,8248,2.99
8,Solario,1979,92,2713.915254,ET,3659,2.64
45,Ardent,2019,55,102975,FB,9601,2.69
10,Vibranto,2012,31,13142.11111,FC,5509,2.37
13,Quilante,1994,29,2849,FC,480,2.9
3,Solario,1968,74,4989.701299,EM,3377,1.81
16,Quilante,2008,96,4338.903226,FB,662,2.16
46,Esplen,2011,62,5105,FC,6320,2.78
0,Vibranto,1966,58,5112.790698,ET,4386,2.94
19,Brillante,2005,75,1458.275362,FC,8969,2.24
10,Esplen,2002,91,36881.33333,FB,6803,1.02
28,Esplen,1992,10,5308,FB,8000,2.61
5,Brillante,1972,57,9621.352941,EM,8117,2.84
4,Quilante,2005,58,2838.567901,FB,881,2.1
32,Vibranto,1973,29,2746,FB,5000,2.86
54,Vibranto,1970,89,3095.5,FC,5464,2.47
4,Esplen,1970,61,11908.11111,EM,6209,2.04
3,Ardent,1967,31,9144.555556,FB,9018,2.83
36,Quilante,1995,89,10479,FB,1810,2.31
1,Vibranto,1992,27,4872.512195,FB,4582,1.91
0,Solario,2017,32,1952.512195,FB,2582,1.96
15,Vibranto,1976,93,1859.863014,ET,4873,2.53
1,Quilante,2008,71,3059.567901,FC,381,2.74
5,Esplen,2015,70,2249.792453,FC,6753,2.28
66,Vibranto,2005,17,21442.66667,FB,4006,2.49
