LinkedIN,Major,DOB,Tuition,College_location,ID,GPA
18,Professional,1977,3524,Central,8657,2.48
15,STEM,1960,2415,Central,8658,2.89
15,Vocational,1956,6830,Central,8659,2.85
2,Vocational,1951,1416,EastCoast,8660,2.43
24,Professional,1970,4132,EastCoast,8661,3.12
5,STEM,1981,4714,EastCoast,8662,2.24
18,Humanities,1968,1956,WestCoast,8663,2.36
7,Buisness,1949,4407,WestCoast,8664,2.52
19,Professional,1969,5981,Central,8665,3.11
14,Buisness,1963,1289,EastCoast,8666,2.64
30,STEM,1969,3694,Central,8667,2.1
16,Vocational,1997,3632,Central,8668,1.76
17,STEM,1951,2710,Central,8669,1.99
101,Professional,1967,6473,Central,8670,2.38
20,Vocational,1961,5854,WestCoast,8671,2.64
14,Humanities,2001,3523,Central,8672,2.18
0,STEM,1984,2581,Central,8673,2.46
43,Buisness,2002,5644,WestCoast,8674,2.72
92,Buisness,1987,4520,Central,8675,3.06
4,Humanities,1980,4441,Central,8676,1.83
11,STEM,1965,3842,WestCoast,8677,2.62
2,Vocational,1952,6630,EastCoast,8678,2.34
9,Professional,1970,2778,Central,8679,2.67
29,Humanities,1981,3099,Central,8680,2.76
58,Humanities,1993,6878,WestCoast,8681,2.84
29,Professional,1988,12015,WestCoast,8682,2.12
24,Humanities,1953,4173,EastCoast,8683,2.83
21,Other,1971,2789,EastCoast,8684,2.69
4,Other,1962,6121,Central,8685,2.22
7,Buisness,1948,2864,EastCoast,8686,2.32
5,Vocational,2002,7901,WestCoast,8687,2.8
3,Vocational,2000,19773,EastCoast,8688,2.13
55,Humanities,1954,9216,EastCoast,8689,2.53
19,Professional,1970,6567,WestCoast,8690,2.97
72,Other,1952,4056,WestCoast,8691,2.2
35,Buisness,1994,29028,EastCoast,8692,1.7
0,Humanities,1949,5510,WestCoast,8693,2.43
18,Humanities,1970,5600,Central,8694,2.05
2,STEM,1978,5883,EastCoast,8695,2.48
8,STEM,1966,5450,Central,8696,2.08
6,Humanities,1981,2274,Central,8697,3.73
106,STEM,1998,5485,WestCoast,8698,2.23
4,Humanities,1949,7348,EastCoast,8699,2.66
38,Humanities,1958,2460,WestCoast,8700,2.6
31,STEM,1997,2472,Central,8701,1.84
9,Professional,1995,2385,WestCoast,8702,2.23
10,STEM,1995,4579,WestCoast,8703,2.68
15,Vocational,1967,6065,WestCoast,8704,2.23
13,Humanities,1995,4212,EastCoast,8705,2.67
32,Vocational,1951,2125,Central,8706,2.65
2,STEM,1980,4630,Central,8707,2.61
20,Buisness,1955,4721,Central,8708,2.63
14,Professional,1985,6046,EastCoast,8709,2.8
52,STEM,1958,4838,WestCoast,8710,2.16
14,Buisness,1957,12689,Central,8711,2.55
1,Humanities,1964,6333,EastCoast,8712,2.67
35,STEM,1977,2150,Central,8713,2.41
14,Other,1959,8436,Central,8714,1.69
9,Other,1998,11095,WestCoast,8715,2.07
20,Vocational,1975,4717,Central,8716,2.97
19,Professional,1988,14282,Central,8717,2.18
12,Professional,1950,3549,WestCoast,8718,2.66
12,STEM,1962,7913,Central,8719,2.59
37,Vocational,2000,7721,Central,8720,2.1
7,Humanities,1989,3188,EastCoast,8721,2.85
18,STEM,1988,6672,Central,8722,2.5
15,Humanities,1966,5989,EastCoast,8723,3.44
20,Humanities,1971,2943,EastCoast,8724,1.94
2,Other,1999,2099,WestCoast,8725,2.41
35,Vocational,1983,2176,WestCoast,8726,2.64
2,Other,1950,2060,Central,8727,1.9
24,STEM,1998,7476,WestCoast,8728,3.11
62,STEM,1961,13039,WestCoast,8729,2.82
32,Other,1981,5869,EastCoast,8730,2.84
36,STEM,1966,13423,EastCoast,8731,2.53
1,Buisness,1986,5023,Central,8732,2.4
3,Other,1995,4745,Central,8733,2.43
56,Buisness,1972,7918,Central,8734,1.95
0,Vocational,1999,21312,Central,8735,2.69
7,STEM,1992,3633,Central,8736,2.6
3,Vocational,2002,3710,WestCoast,8737,2.1
8,Professional,1970,5600,Central,8738,1.75
34,STEM,1975,4052,WestCoast,8739,3.22
4,Humanities,1997,3266,WestCoast,8740,1.95
2,Vocational,1984,2404,WestCoast,8741,2.17
18,Professional,1976,5771,Central,8742,2.32
16,Other,1963,2626,EastCoast,8743,2.57
4,Vocational,1959,3098,Central,8744,2.06
6,Humanities,1952,6140,Central,8745,2.36
3,Buisness,1978,3006,EastCoast,8746,2.56
8,Professional,1964,4617,Central,8747,2.92
62,Other,1988,4143,EastCoast,8748,2.49
10,Humanities,1987,1740,WestCoast,8749,1.77
14,Humanities,1988,36093,WestCoast,8750,2.43
11,Vocational,1982,5720,EastCoast,8751,2.02
9,Vocational,1962,4064,EastCoast,8752,2.68
31,STEM,1963,4964,EastCoast,8753,2.02
4,Other,1964,6457,Central,8754,2.42
17,Professional,1950,2041,EastCoast,8755,1.62
26,STEM,1976,6031,Central,8756,1.91
8,Vocational,1962,6312,Central,8757,2.62
10,Professional,1966,7184,Central,8758,2.2
43,Humanities,1971,5602,EastCoast,8759,2.23
28,Vocational,1972,3272,Central,8760,2.85
5,Other,1960,3381,EastCoast,8761,2.34
17,Professional,1960,3685,EastCoast,8762,2.53
56,Other,2000,15853,WestCoast,8763,3.07
18,Buisness,1979,3226,EastCoast,8764,2.6
6,Professional,1982,2858,Central,8765,2.85
17,STEM,1949,6114,EastCoast,8766,1.85
3,Professional,1961,5873,EastCoast,8767,2.95
1,Professional,1966,2607,WestCoast,8768,2.34
18,Buisness,1979,8354,WestCoast,8769,2.22
10,Professional,1960,1965,Central,8770,2.96
10,STEM,1958,6859,Central,8771,1.94
87,Other,1959,9272,WestCoast,8772,1.87
24,Humanities,1955,1529,EastCoast,8773,2.8
56,Professional,1949,17684,EastCoast,8774,3.01
2,STEM,1977,5484,Central,8775,2.19
11,Buisness,1954,2085,WestCoast,8776,2.57
15,Buisness,1999,6273,EastCoast,8777,2.06
23,Other,1992,5896,Central,8778,2.7
0,Buisness,1983,51095,EastCoast,8779,2.7
13,Professional,2002,3346,WestCoast,8780,1.92
0,STEM,1991,5603,WestCoast,8781,3.09
10,Humanities,1990,16294,WestCoast,8782,2.42
1,Vocational,1967,2764,Central,8783,2.19
32,Professional,1964,5697,Central,8784,2.5
8,Humanities,1963,1737,Central,8785,2.64
4,Buisness,1994,14629,WestCoast,8786,2.97
4,Professional,1951,3022,WestCoast,8787,2.8
14,Humanities,2002,4295,EastCoast,8788,1.85
41,Vocational,2001,9167,Central,8789,2.06
1,Humanities,1969,5474,EastCoast,8790,2.05
5,Professional,1974,21088,EastCoast,8791,2.72
10,STEM,1989,4700,Central,8792,1.91
2,Professional,1972,9510,EastCoast,8793,2.77
15,Professional,2000,2885,WestCoast,8794,2.15
2,Professional,1960,6318,Central,8795,2.72
24,Buisness,2002,12721,EastCoast,8796,2.15
18,Humanities,1957,2666,Central,8797,2.29
13,Other,1951,5137,EastCoast,8798,2.23
8,Other,1992,4986,WestCoast,8799,2.4
41,Humanities,1978,5606,WestCoast,8800,1.66
13,Professional,1996,5139,WestCoast,8801,2.68
11,STEM,1972,3484,EastCoast,8802,2.97
7,Other,1964,6130,Central,8803,2.48
19,Professional,1989,3872,EastCoast,8804,3.02
9,Buisness,1980,6223,EastCoast,8805,2.78
0,Other,1955,5952,WestCoast,8806,1.22
29,Humanities,1951,4859,EastCoast,8807,2.41
58,Humanities,1996,104571,WestCoast,8808,2.31
3,Vocational,1952,5906,WestCoast,8809,2.07
48,Vocational,1955,2602,WestCoast,8810,2.41
40,STEM,1961,10151,Central,8811,1.86
17,Humanities,1979,5713,WestCoast,8812,2.84
4,Professional,1953,5668,WestCoast,8813,2.99
27,Other,1987,5550,EastCoast,8814,2.3
0,Buisness,1950,8275,WestCoast,8815,2.65
53,Buisness,1956,1989,WestCoast,8816,3.32
15,Other,1960,6033,EastCoast,8817,2.29
27,Humanities,1954,2355,WestCoast,8818,2.63
19,STEM,1985,7292,Central,8819,2.52
0,Vocational,1983,2712,EastCoast,8820,2.3
43,Humanities,1973,7575,Central,8821,2.79
18,STEM,1980,14684,WestCoast,8822,1.97
11,Other,1977,9463,WestCoast,8823,2.67
3,Humanities,2000,2961,WestCoast,8824,3.09
23,Professional,1972,2487,WestCoast,8825,2.19
52,Humanities,1964,4078,Central,8826,1.95
9,STEM,1973,4325,Central,8827,2.65
49,STEM,1950,1617,EastCoast,8828,2.55
6,Professional,1967,13989,Central,8829,2.25
2,Professional,1989,3790,Central,8830,2.93
2,STEM,2003,5381,WestCoast,8831,3.09
54,Other,1992,8748,Central,8832,2.51
0,Professional,1984,3712,EastCoast,8833,2.06
26,Humanities,1953,6793,WestCoast,8834,2.7
26,Professional,1960,7320,WestCoast,8835,2.34
59,Vocational,1974,5991,Central,8836,2.52
41,Vocational,1949,5860,Central,8837,1.81
9,STEM,1983,5874,WestCoast,8838,2.38
22,Humanities,1961,2344,Central,8839,2.05
4,Vocational,1960,4195,WestCoast,8840,2.73
40,Humanities,1959,3198,WestCoast,8841,2.38
1,Humanities,1977,5614,WestCoast,8842,2.22
42,STEM,1976,10464,WestCoast,8843,2.18
3,Vocational,2003,5304,Central,8844,3.29
33,Humanities,1949,3258,Central,8845,2.36
19,STEM,1997,1778,EastCoast,8846,1.81
25,Vocational,1949,6844,Central,8847,2.58
37,STEM,1976,3147,EastCoast,8848,2.35
56,STEM,1985,5179,WestCoast,8849,2.62
49,Other,1975,6347,Central,8850,1.85
6,Professional,1980,5879,Central,8851,2.94
40,Vocational,1950,18290,Central,8852,2.26
1,STEM,1969,2323,WestCoast,8853,2.73
12,Vocational,1999,3138,WestCoast,8854,2.73
8,Vocational,1994,5404,Central,8855,2.95
78,STEM,1992,2272,WestCoast,8856,2.75
4,Vocational,1992,5485,Central,8857,2.24
23,Other,1983,5512,Central,8858,2.55
3,Other,1998,4803,Central,8859,2.31
8,Vocational,1992,4754,Central,8860,2.42
1,STEM,1957,4682,Central,8861,1.61
2,Other,1996,7170,EastCoast,8862,2.32
12,Humanities,1991,4448,WestCoast,8863,2.64
1,Humanities,2000,50513,Central,8864,2.23
35,Other,1961,5265,WestCoast,8865,1.76
55,Professional,1993,1352,Central,8866,2.64
24,Professional,1953,5305,WestCoast,8867,2.25
46,Professional,1949,13822,Central,8868,2.85
11,Vocational,1968,5705,WestCoast,8869,2.94
8,STEM,1954,4447,EastCoast,8870,3.15
4,STEM,1985,8551,WestCoast,8871,2.03
29,Vocational,1996,1296,EastCoast,8872,2.6
17,Humanities,1992,3380,EastCoast,8873,2.95
0,STEM,1961,11938,EastCoast,8874,2.84
5,Humanities,1969,37927,Central,8875,2.44
16,Buisness,1954,8794,WestCoast,8876,2.08
30,STEM,1979,3249,WestCoast,8877,2.51
14,Professional,1981,5461,Central,8878,2.46
32,STEM,1964,3765,EastCoast,8879,2.59
50,STEM,1955,2493,Central,8880,2.73
28,Professional,1974,4202,WestCoast,8881,2.5
15,Humanities,1963,2518,Central,8882,3.47
5,Humanities,1998,35532,WestCoast,8883,2.01
20,Humanities,1996,2776,WestCoast,8884,1.72
0,Vocational,1969,12691,WestCoast,8885,2.58
5,Professional,1988,2634,WestCoast,8886,2.93
32,Professional,1966,6688,EastCoast,8887,3.02
21,STEM,1976,4520,EastCoast,8888,2.73
17,Professional,1983,18364,WestCoast,8889,2.53
17,Humanities,1981,4134,EastCoast,8890,2.74
37,Humanities,1970,5669,EastCoast,8891,3.17
12,Buisness,1952,10683,WestCoast,8892,2.05
9,Professional,1950,1423,Central,8893,3.49
16,Humanities,1961,5353,WestCoast,8894,2.6
5,Other,1970,7862,EastCoast,8895,2.52
57,Professional,1972,1941,Central,8896,2.91
17,Buisness,1993,4865,WestCoast,8897,2.9
36,STEM,1955,3044,Central,8898,3.34
13,Humanities,1961,3919,EastCoast,8899,2.25
8,STEM,1954,1902,Central,8900,2.59
4,Professional,2003,6844,Central,8901,2.8
11,Humanities,1990,9072,WestCoast,8902,1.95
0,Vocational,1966,4051,WestCoast,8903,2.38
28,STEM,1989,2760,WestCoast,8904,1.76
113,Professional,1990,4585,EastCoast,8905,2.67
12,STEM,1975,4478,EastCoast,8906,2.21
9,Professional,1983,2431,EastCoast,8907,2.63
11,Professional,1988,4781,WestCoast,8908,2.09
9,Professional,1975,6154,WestCoast,8909,1.85
1,Buisness,1950,2995,EastCoast,8910,2.69
14,Humanities,1982,102666,Central,8911,2.27
11,Buisness,1991,6811,EastCoast,8912,2.06
0,STEM,1995,6212,WestCoast,8913,3.22
2,Professional,1984,5913,Central,8914,2.12
4,Professional,1978,4016,Central,8915,1.43
1,Vocational,1998,7644,Central,8916,2.5
7,Professional,1969,52546,Central,8917,3.16
14,STEM,1984,5422,Central,8918,2.73
0,Buisness,1956,3508,Central,8919,2.92
14,Buisness,1951,1487,WestCoast,8920,1.99
13,Humanities,2002,8318,Central,8921,2.54
9,Buisness,1963,2240,EastCoast,8922,1.61
9,Other,1990,4069,EastCoast,8923,3.16
1,Vocational,1984,26204,EastCoast,8924,3.1
6,Vocational,1991,2298,EastCoast,8925,2.47
20,Humanities,1974,5593,EastCoast,8926,2.11
7,Professional,1987,6029,EastCoast,8927,1.9
84,Professional,1973,3920,EastCoast,8928,1.82
0,STEM,1981,6159,EastCoast,8929,2.55
111,STEM,1989,4017,Central,8930,2.48
5,Other,1964,4060,WestCoast,8931,2.81
39,Professional,1975,10955,EastCoast,8932,2.85
11,Other,1989,3636,WestCoast,8933,2.64
15,Buisness,1987,5207,Central,8934,3.04
35,STEM,1974,4425,Central,8935,1.99
23,Vocational,1989,3411,EastCoast,8936,3.15
60,Buisness,2001,16751,Central,8937,2.61
21,Vocational,2002,2181,EastCoast,8938,2.54
2,Vocational,1982,3317,EastCoast,8939,2.7
6,Other,1968,14825,WestCoast,8940,2
25,Humanities,1973,5569,Central,8941,2.75
18,Humanities,2001,3867,WestCoast,8942,2.63
3,Humanities,1949,6359,WestCoast,8943,2.69
3,STEM,1951,33606,Central,8944,2.66
5,Vocational,1971,36795,WestCoast,8945,1.59
24,STEM,1956,9980,WestCoast,8946,1.93
26,Professional,1988,7685,Central,8947,2.71
23,Professional,1950,3072,EastCoast,8948,2.68
29,Buisness,1997,4158,WestCoast,8949,3.11
36,Buisness,1979,2948,WestCoast,8950,2.62
16,Other,1968,3595,EastCoast,8951,2.2
0,Other,1949,7458,WestCoast,8952,2.07
3,Professional,1959,5335,EastCoast,8953,2.98
9,Humanities,1971,3081,EastCoast,8954,2.63
11,Buisness,1948,3881,Central,8955,2.22
1,Humanities,1969,8859,WestCoast,8956,2.43
2,Other,1998,5588,EastCoast,8957,2.39
21,Professional,1956,14793,WestCoast,8958,2.03
30,Vocational,1963,5957,EastCoast,8959,2.04
18,Vocational,1970,2165,WestCoast,8960,2.36
18,Professional,1959,4825,Central,8961,2.16
6,Vocational,1997,3947,Central,8962,2.95
68,STEM,1986,12313,EastCoast,8963,1.42
16,STEM,1986,4813,Central,8964,1.87
3,Buisness,1952,3269,EastCoast,8965,3.21
24,Buisness,1985,2758,WestCoast,8966,2.95
18,Vocational,1987,3769,Central,8967,2.96
18,STEM,1952,5234,WestCoast,8968,2.83
57,STEM,1953,4809,EastCoast,8969,2.51
22,Buisness,1948,6788,Central,8970,2.41
9,STEM,1963,3208,WestCoast,8971,2.09
1,STEM,1954,17429,WestCoast,8972,2.46
0,Professional,1976,2165,EastCoast,8973,2.74
11,Professional,1989,6027,EastCoast,8974,1.9
19,Buisness,1949,5146,Central,8975,3.02
52,Professional,1960,15815,EastCoast,8976,2.08
37,Professional,1982,4912,Central,8977,3.36
45,Professional,1967,5695,WestCoast,8978,3.34
6,Humanities,1982,2276,Central,8979,2.49
58,STEM,2000,3267,Central,8980,2.88
110,STEM,1958,12392,EastCoast,8981,2.79
27,Humanities,1992,2423,WestCoast,8982,2.71
6,STEM,1984,4202,WestCoast,8983,2.25
18,Professional,1950,4888,WestCoast,8984,2.7
32,Vocational,1949,6376,Central,8985,1.91
5,Humanities,1980,3795,WestCoast,8986,2.13
6,Humanities,2000,17592,WestCoast,8987,3.19
2,Other,1982,6326,Central,8988,2.3
16,STEM,1968,5775,WestCoast,8989,1.44
6,Vocational,1997,1863,EastCoast,8990,2.5
17,Professional,2001,2487,Central,8991,3.59
9,Other,1980,6639,Central,8992,2.81
55,Humanities,1995,4842,Central,8993,2.32
2,STEM,1997,51370,Central,8994,2.67
52,Humanities,1981,5014,WestCoast,8995,3.16
16,Buisness,1985,37713,EastCoast,8996,2.44
8,Professional,1998,5705,WestCoast,8997,2.07
45,STEM,1952,5025,EastCoast,8998,2.88
52,Professional,1994,2713,Central,8999,2.82
34,Buisness,1979,7645,WestCoast,9000,3.44
12,Buisness,2001,2589,Central,9001,2.46
30,STEM,1956,3018,WestCoast,9002,2.4
14,Humanities,1976,1633,Central,9003,3.32
31,Other,1969,5854,Central,9004,2.61
6,Vocational,1998,4546,EastCoast,9005,2.37
7,Other,1988,3395,WestCoast,9006,2.44
1,Humanities,1990,8049,Central,9007,2.41
26,Humanities,1950,6170,EastCoast,9008,1.16
5,Professional,1972,1496,Central,9009,2.56
64,Other,2003,3395,EastCoast,9010,2.52
45,Professional,1971,6048,Central,9011,2.3
8,Humanities,1951,1155,EastCoast,9012,2.25
0,Vocational,1995,1447,EastCoast,9013,2.5
5,Vocational,1949,6496,Central,9014,1.87
13,Humanities,1960,21990,WestCoast,9015,2.54
6,Vocational,1993,4291,WestCoast,9016,2.87
7,Vocational,1950,3927,Central,9017,2.48
8,Humanities,1954,7370,EastCoast,9018,2.32
56,Humanities,1977,3148,Central,9019,2.79
37,STEM,1978,3182,Central,9020,2.28
35,Other,1966,5433,EastCoast,9021,2.71
14,STEM,1988,1971,WestCoast,9022,2
8,Vocational,1968,100793,Central,9023,2.45
22,STEM,1995,3582,Central,9024,2.09
8,Professional,1966,7944,WestCoast,9025,2.62
12,Vocational,1996,103916,WestCoast,9026,2.44
41,STEM,2000,2923,Central,9027,1.97
17,Other,1965,5451,EastCoast,9028,2.9
13,Vocational,1991,6272,Central,9029,2.61
15,Buisness,1953,5430,EastCoast,9030,2.06
41,Professional,1951,7522,EastCoast,9031,2.37
13,Humanities,1968,1775,EastCoast,9032,2.92
11,Professional,1986,5104,WestCoast,9033,2.54
16,Humanities,1963,3994,Central,9034,2.76
3,Professional,1979,1914,EastCoast,9035,1.98
12,Vocational,1979,6423,EastCoast,9036,3.18
21,Professional,1985,3860,Central,9037,2.71
28,Other,1949,2201,EastCoast,9038,2.7
2,Humanities,1959,2962,EastCoast,9039,2.57
29,STEM,1982,8424,Central,9040,2.39
36,STEM,1967,33338,EastCoast,9041,2.62
20,Vocational,1968,5743,EastCoast,9042,1.89
24,Humanities,1991,3179,Central,9043,2.37
4,Professional,1991,24739,Central,9044,2.65
1,Humanities,1970,6439,EastCoast,9045,2.85
5,Humanities,1985,8280,WestCoast,9046,3.28
9,Other,1950,4525,WestCoast,9047,2.77
34,STEM,1981,8088,Central,9048,2.59
12,Humanities,1978,1647,Central,9049,2.77
19,Professional,1961,9815,WestCoast,9050,2.22
13,Professional,1985,4075,Central,9051,2.5
43,Buisness,2001,6432,WestCoast,9052,2.96
32,Humanities,1986,4766,EastCoast,9053,3.14
19,Buisness,1969,2337,EastCoast,9054,2.52
3,STEM,1956,5635,WestCoast,9055,2.31
6,Vocational,1952,5935,WestCoast,9056,3.31
4,Buisness,2003,4417,Central,9057,2.43
73,Vocational,1991,4625,EastCoast,9058,2.71
5,Vocational,1970,3824,WestCoast,9059,2.88
2,Other,1978,5565,Central,9060,2.45
5,Vocational,1992,5995,Central,9061,1.59
15,Vocational,1961,5351,EastCoast,9062,2.78
11,Professional,1962,1864,WestCoast,9063,2.88
40,STEM,1990,6297,EastCoast,9064,2.71
57,Professional,1987,8191,EastCoast,9065,2.75
26,STEM,1964,4973,Central,9066,2.37
14,Humanities,1986,6233,Central,9067,3.06
15,Other,1964,5669,EastCoast,9068,3.08
9,Professional,1962,4530,WestCoast,9069,2.57
12,Humanities,2003,5597,WestCoast,9070,2.73
27,Other,1982,36835,Central,9071,3.07
13,Professional,1994,6960,EastCoast,9072,2.28
3,Vocational,2003,10325,Central,9073,2.81
13,STEM,2003,14969,WestCoast,9074,2.71
21,Professional,2001,3451,EastCoast,9075,1.58
34,Other,1976,6830,WestCoast,9076,1.86
16,STEM,1971,1762,EastCoast,9077,2.26
38,STEM,1955,1710,EastCoast,9078,3.1
12,Professional,1987,10235,EastCoast,9079,3.28
2,STEM,1965,7684,Central,9080,3.05
16,Buisness,1958,3841,EastCoast,9081,2.34
7,Professional,1976,13539,EastCoast,9082,1.69
5,Other,2003,16534,EastCoast,9083,2.05
2,Other,1965,3223,WestCoast,9084,2.46
54,Buisness,1971,3779,Central,9085,2.98
2,Professional,1978,3222,WestCoast,9086,2.33
52,Buisness,1969,2164,WestCoast,9087,2.27
11,STEM,1987,7169,Central,9088,2.26
40,Professional,1970,11965,EastCoast,9089,2.68
5,Professional,1998,4542,EastCoast,9090,2.61
5,Professional,1965,7609,EastCoast,9091,2.5
19,Other,1966,6478,WestCoast,9092,2.65
9,STEM,1986,6453,Central,9093,2.62
1,STEM,1993,3690,Central,9094,3.03
12,Buisness,1986,1906,WestCoast,9095,3.48
13,STEM,1975,2743,EastCoast,9096,3.09
0,Professional,1993,26383,WestCoast,9097,2.16
18,Professional,1984,5595,WestCoast,9098,2.62
6,STEM,1972,6795,WestCoast,9099,2.23
14,STEM,2002,1926,WestCoast,9100,2.21
7,Vocational,1957,9699,Central,9101,2.95
48,Vocational,1969,104667,Central,9102,2.2
1,STEM,1975,36780,Central,9103,2.16
49,Vocational,1954,2672,WestCoast,9104,2.86
3,Professional,1968,4890,EastCoast,9105,2.01
2,Professional,1971,3764,Central,9106,2.39
2,Humanities,1978,4860,EastCoast,9107,1.61
8,Professional,1958,29571,WestCoast,9108,2.21
5,Professional,1959,5742,Central,9109,2
33,Other,1953,3370,Central,9110,2.62
19,Vocational,2002,1170,WestCoast,9111,2.56
4,STEM,1992,6047,WestCoast,9112,3.41
1,Buisness,1948,14659,WestCoast,9113,2.44
4,Professional,2001,2413,Central,9114,3.11
19,Buisness,1950,3112,Central,9115,2.73
0,Humanities,1957,4541,WestCoast,9116,2.51
27,Vocational,1973,6142,WestCoast,9117,2.61
0,Professional,1992,7781,Central,9118,2.36
8,Vocational,1991,1857,EastCoast,9119,4
11,Buisness,1971,4554,Central,9120,2.5
27,Other,1971,8115,WestCoast,9121,1.32
24,Humanities,1974,10707,EastCoast,9122,2.79
4,Professional,1978,4191,WestCoast,9123,2.05
4,Vocational,1987,5488,WestCoast,9124,1.7
45,STEM,1951,1391,EastCoast,9125,3.78
3,STEM,1968,3617,EastCoast,9126,2.79
22,Buisness,1994,6905,WestCoast,9127,2.99
2,Professional,1978,8465,Central,9128,2.38
15,Humanities,2000,6512,EastCoast,9129,2.53
28,Professional,1991,36731,WestCoast,9130,1.85
7,Vocational,1968,1799,Central,9131,2.36
14,Other,1990,2727,EastCoast,9132,2.66
11,STEM,1964,3665,Central,9133,2.09
3,Vocational,1990,4650,EastCoast,9134,2.02
5,Humanities,1965,6571,WestCoast,9135,1.54
2,Humanities,1956,12425,Central,9136,2.91
27,Vocational,1959,4935,EastCoast,9137,3.07
7,Other,1959,5626,Central,9138,2.6
2,Humanities,1979,1067,EastCoast,9139,1.48
11,STEM,1992,1221,WestCoast,9140,1.92
5,STEM,1990,2559,EastCoast,9141,2.55
19,Buisness,1974,5290,EastCoast,9142,1.51
31,Vocational,1982,5299,WestCoast,9143,2.84
3,Vocational,1952,1153,WestCoast,9144,2.88
